"","GSE65221","GSE119717","GSE115645"
"ACTA2",0.571814129887006,0.0717598110294737,0.454692562261616
"ACTB",0.290762797475629,0.0354962524141149,0.3608399894242
"ACTBL2",0.127413305074308,NA,0.339814403231512
"ACTC1",0.108099059915661,0.087588712702816,0.159840775089851
"ACTG1",0.161248782869756,0.0740643828102345,0.203073438399133
"ACTG2",1.3042304533159,0.169279053999819,0.987869712399235
"ACTL6A",0.191420483016665,0.0520680077631138,0.220217291571185
"ACTL6B",0.128898179604414,NA,0.41695604306497
"ACTL7A",0.0837438225924284,NA,0.532397289025461
"ACTL7B",0.137722852981459,NA,0.30957427502914
"ACTL8",0.119008543581948,NA,0.374419427054235
"ACTN1",0.324662063655244,0.0471178206982271,0.357222496788869
"ACTN2",0.118271902846453,NA,0.306113215250564
"ACTN3",0.0921318015046513,NA,0.431301294805119
"ACTN4",0.244417085805638,0.0704531629857885,0.183480194132743
"ACTR10",0.203155515444241,0.0418576802817956,0.302784478315948
"ACTR1A",0.278819698618986,0.0327218904023755,0.277802355893118
"ACTR1B",0.154063641125998,0.0358030326884057,0.291265224293887
"ACTR2",0.215576757332933,0.0476455502167606,0.344633807848436
"ACTR3",0.297616351360977,0.055175528916717,0.338131616621916
"ACTR3B",0.0902648469867783,NA,0.104952068199154
"ACTR5",0.220856032480225,0.0331291756398081,0.226081566016239
"ACTR6",0.233177105909936,0.0359131084580026,0.241383021268675
"ACTR8",0.187445302353799,0.0296668502877334,0.41707611562768
"ACTRT1",0.273356031071904,0.0429297569043846,0.314664455619424
"ACTRT2",0.146747957240178,NA,0.355730715594992
"ACVR1",0.36273296850602,0.0539635563643543,0.294759943772959
"ACVR1B",0.0841535906401791,0.041217484796698,0.202428999914436
"ACVR1C",0.370412542449582,0.123557948444632,0.175123320768286
"ACVR2A",0.152977270392139,0.030813348430767,0.200494399031709
"ACVR2B",0.0799960131300451,NA,0.305769195380934
"ACVRL1",0.247527874847442,0.0468749780909584,0.340567529729844
"ACY1",0.366422546783547,0.0655362289105829,0.330714863440025
"ACY3",0.115281536432099,NA,0.358928880023822
"ACYP1",0.17227882965178,0.0240895763688784,0.334579315397974
"ACYP2",0.2807773783279,0.0765349949678665,0.455833886409981
"ADA",0.331843711615942,0.0370606897402661,0.354903449177437
"ADAD1",0.121091180426288,NA,0.354162277464686
"ADAD2",0.288698080340483,NA,0.386395838006344
"ADAL",0.23919773545099,0.0330430856512322,0.30255911194245
"ADAM10",0.217447318259064,0.0619814773151294,0.357286961918064
"ADAM11",0.139518532367861,NA,0.269117824028268
"ADAM12",0.091479475449302,NA,0.251333638635676
"ADAM15",0.297804800407264,0.0579101040174325,0.374457759392308
"ADAM17",0.239431188761949,0.0288547639282988,0.409084261197067
"ADAM18",0.0989462054420638,NA,0.290618859090256
"ADAM19",0.120805583742987,0.10651412101221,0.311437038918488
"ADAM2",0.138440876075332,NA,0.182184119060632
"ADAM20",0.0931644413543663,NA,0.246823898350659
"ADAM21",0.0973578238359483,NA,0.434797135395398
"ADAM21P",0.103551842620912,NA,0.402679964339248
"ADAM22",0.0906578425735617,NA,0.228921227660947
"ADAM23",0.194045661377375,NA,0.421741503370064
"ADAM28",0.0761137647312861,NA,0.309153392395414
"ADAM29",0.11962133746293,NA,0.231210276381878
"ADAM30",0.113011219424223,NA,0.248173240998407
"ADAM32",0.120944367580255,NA,0.173564301124595
"ADAM33",0.110953187039235,NA,0.159591913956134
"ADAM3A",0.0793045673575995,NA,0.219102965004001
"ADAM5",0.0810350305681597,NA,0.248515985963073
"ADAM5P",0.0895846872006352,NA,0.530303165138752
"ADAM6",0.0917268819727336,NA,0.291828090441555
"ADAM7",0.101361928012725,NA,0.222213472304417
"ADAM8",0.21927354607868,0.0735000667608423,0.548607758163375
"ADAM9",0.322463069999078,0.0311393379026231,0.334122161894338
"ADAMDEC1",0.13046133798647,NA,0.31405255262165
"ADAMTS1",0.466775512432945,0.0912557264523672,0.353628307302852
"ADAMTS10",0.136199734569819,NA,0.410957308584238
"ADAMTS12",0.158509578271927,NA,0.40512708618079
"ADAMTS13",0.10623938135777,NA,0.424227464913391
"ADAMTS14",0.11752624207932,NA,0.324420924077382
"ADAMTS15",0.158416138570458,NA,0.203479505893352
"ADAMTS16",0.123367351958908,NA,0.288247111592065
"ADAMTS17",0.105839599453662,NA,0.239863273105424
"ADAMTS18",0.194915377718,NA,0.166632230234464
"ADAMTS19",0.131795587781932,NA,0.5859509582455
"ADAMTS2",0.24752633491005,0.029399452698459,0.33192655259206
"ADAMTS20",0.095627995470561,NA,0.193432923831
"ADAMTS3",0.196593092259709,0.0319075151689085,0.467703889969441
"ADAMTS4",0.138063205013795,NA,0.341404348832522
"ADAMTS5",0.516843968273746,0.0979491448045961,0.580282517485571
"ADAMTS6",0.261729673334226,0.0303994918391051,0.288665205625013
"ADAMTS7",0.13164100001731,NA,0.224506034699042
"ADAMTS8",0.136103493153839,NA,0.267894709785183
"ADAMTS9",0.437734734019155,0.0898581221028301,0.757679467587195
"ADAMTSL1",0.0999452101332319,NA,0.248858433936939
"ADAMTSL2",0.290905726342026,0.0923093583460148,0.333695666668787
"ADAMTSL3",0.350943378838236,0.0548859969393821,0.404269305220272
"ADAMTSL4",0.453102902577281,0.0518706089437116,0.502880973226384
"ADAMTSL5",0.128755195612952,0.0284195183522623,0.272671410349486
"ADAP1",0.207225566111003,NA,0.325021560941364
"ADAP2",0.446522980281199,0.0713980346020835,0.463337867843929
"ADAR",0.225142375848289,0.0568479106464527,0.380623111973371
"ADARB1",0.185487014326211,0.0368509743585512,0.345450370649994
"ADARB2",0.0937309050747319,NA,0.399423440521573
"ADAT1",0.273890394276855,0.0352497211904333,0.28603560398655
"ADAT2",0.151408783079012,NA,0.379797390879657
"ADAT3",0.176404510042601,NA,0.280532738166879
"ADC",0.0915723700630187,NA,0.275308558727883
"ADCK1",0.267458617875888,0.0318893936779775,0.346454791220076
"ADCK2",0.221483367439215,0.0370499000097854,0.14353562837632
"ADCK4",0.226042230166336,0.0342721965907171,0.282049824159783
"ADCK5",0.168672819613589,0.0279334911814908,0.132303489783086
"ADCY1",0.207452431723052,0.0756557835456796,0.262355683359183
"ADCY10",0.0923265036823239,NA,0.544808187222304
"ADCY2",0.107537487992074,NA,0.36515854834827
"ADCY3",0.296464425046225,0.0541436032478525,0.185268625415316
"ADCY4",0.316095464803755,0.0527946365636711,0.369092136199713
"ADCY5",0.222962048249568,0.0297140743321823,0.367863150452861
"ADCY6",0.205946453770798,0.0667973066965531,0.272008864425864
"ADCY7",0.295773377268944,0.0543759295642423,0.308010619062113
"ADCY8",0.114487890882519,NA,0.296435013193784
"ADCY9",0.283130373026851,0.0495630604359432,0.155993014401648
"ADCYAP1",0.121270033071154,NA,0.385760238963574
"ADCYAP1R1",0.0941946995203082,NA,0.272009261100308
"ADD1",0.133851017946965,0.0230927523800302,0.19415701105655
"ADD2",0.0808680695252273,NA,0.34919873491
"ADD3",0.270137968131932,0.12678349626799,0.255760926650829
"ADH1A",0.404925652980025,0.124985175767038,0.407535239090955
"ADH1B",0.492082726587833,0.176946556389001,0.428676376300343
"ADH1C",0.380959364820946,0.105547581329109,0.206213476523453
"ADH4",0.105049471761536,0.0367523236682015,0.298992969334831
"ADH5",0.155446991728878,0.0900127802454981,0.320012417325036
"ADH6",0.0956628612697991,NA,0.379552212212432
"ADH7",0.113227507419022,NA,0.221458101228849
"ADHFE1",0.290259564552456,0.0763523163016153,0.266145731487862
"ADI1",0.310395329361775,0.0751688934673825,0.332280438733366
"ADIG",0.113795623354062,NA,0.301775632073435
"ADIPOQ",0.443401655397187,0.168894324751436,0.831641172879505
"ADIPOR1",0.200369203871452,0.0565746446467043,0.212761200284578
"ADIPOR2",0.35656436394218,0.0782073909532127,0.433409518020812
"ADK",0.203754824895533,0.0352861519156887,0.45563380548872
"ADM",0.385303683033406,0.0946529274787179,0.346573221389757
"ADM2",0.113355778016833,NA,0.273280323033559
"ADNP",0.220018683496315,0.0433802943672828,0.249043463864908
"ADNP2",0.203451863096164,0.0200845219696453,0.28986544721156
"ADO",0.235958645173624,0.0380623290599209,0.181595550418262
"ADORA1",0.237898972134013,0.0614041657801506,0.787552116984629
"ADORA2A",0.107391944336997,0.0487854162232734,0.400598156265598
"ADORA2B",0.151469743768548,NA,0.342270426240754
"ADORA3",0.253133946367621,0.048494677976394,0.232568479517195
"ADPGK",0.154897595862925,0.058727537366523,0.164396139093381
"ADPRH",0.195570315879392,0.0311467995336965,0.290694610285607
"ADPRHL1",0.122224173887316,0.0322480770864492,0.240968728857381
"ADPRHL2",0.210478522109597,0.0395208603244693,0.197905435326361
"ADRA1A",0.164822960542245,0.0219649508829752,0.248607596072883
"ADRA1B",0.297551191480028,0.0650794548243951,0.171411212284174
"ADRA1D",0.101676707741064,NA,0.371013617782781
"ADRA2A",0.361317629672414,0.0632766112326865,0.37728413174275
"ADRA2B",0.17700334470875,0.0421103468993004,0.279871226271247
"ADRA2C",0.105783734964531,NA,0.262352438235413
"ADRB1",0.374454168425623,NA,0.321835658652419
"ADRB2",0.421082983437423,0.0441071169236798,0.481204228084133
"ADRB3",0.203985728686349,NA,0.470716023088005
"ADRBK1",0.276618554381511,0.0679839954359672,0.246036815272011
"ADRBK2",0.233701249124917,NA,0.310287960177758
"ADRM1",0.220274223992925,0.0232666024129939,0.211389381500039
"ADSL",0.21229818515847,0.0334776332194978,0.139496208147193
"ADSS",0.174075620426556,0.0402960974648841,0.257957011885737
"ADSSL1",0.177155239505946,0.0983204643854224,0.234715755872342
"AEBP1",0.563267192364705,0.0852794885579339,0.482871878338257
"AEBP2",0.178603905629574,0.0318283738171277,0.365118623335415
"AEN",0.200804817183679,0.048185978248155,0.221817508012598
"AES",0.355843969055117,0.0444557236751472,0.486234422458137
"AFAP1",0.0824626986035674,0.0623020763681217,0.284629777888855
"AFAP1L1",0.289421671047204,0.0496388351904945,0.361498621257826
"AFAP1L2",0.324010650491539,0.0812955408959347,0.248715274150386
"AFAR3",0.20980695351586,NA,0.363705619865938
"AFARP1",0.0781457649315541,NA,0.15816669181914
"AFF1",0.228000115382635,0.0692270121941682,0.1196242316821
"AFF2",0.380552462608499,NA,0.23290985947732
"AFF3",0.501504332808609,0.068438077710293,0.242024514592707
"AFF4",0.246446364429521,0.0573522522900719,0.340782528743698
"AFG3L1",0.0782134724780827,0.0364333170561747,0.272274598207978
"AFG3L2",0.188669414448575,0.0445642544457144,0.133113897651309
"AFM",0.106583163236626,NA,0.452436832001478
"AFMID",0.253927415251813,0.0449847136830041,0.243283505297532
"AFP",0.0930967668191526,NA,0.211874037203791
"AFTPH",0.148088658784442,0.0246520260937594,0.468413604374955
"AGA",0.272840694224754,0.0389268342137677,0.219077850528018
"AGAP1",0.0691376703828821,NA,0.202166974956142
"AGAP11",0.0957300073220494,NA,0.314571809296749
"AGAP2",0.111404989999421,NA,0.274401846370843
"AGAP3",0.144414675637548,0.0438408053476745,0.254890324348043
"AGAP6",0.295652567324395,0.0604170409929916,0.484526597180617
"AGAP7",0.105773609239774,NA,0.199871169126171
"AGAP8",0.457005506816765,0.0336417348544904,0.513935865377141
"AGBL1",0.0663166027451198,NA,0.240194036094324
"AGBL2",0.0733259121510105,NA,0.280422542340336
"AGBL3",0.118335847037052,NA,0.370626544603402
"AGBL4",0.122630499125781,NA,0.288159965722017
"AGBL5",0.152371352182371,0.0248961252911582,0.184680734923988
"AGC1",0.117754233324659,NA,0.414941357808515
"AGER",0.137952409356011,NA,0.191957945763411
"AGFG1",0.265508678693055,0.0265242741331804,0.242936800352601
"AGFG2",0.118331639003548,0.0274760946290437,0.247858946425968
"AGGF1",0.251166994100941,0.0369132239719895,0.402509699478697
"AGK",0.112839719398213,0.0266222574947958,0.261909665498349
"AGL",0.0735472414762176,0.049719979727418,0.106197694734005
"AGMAT",0.125028568661602,NA,0.568302729152399
"AGPAT1",0.0783529762990784,0.0324883538969341,0.401882997881282
"AGPAT2",0.378161240196868,0.10583224761147,0.378989006661996
"AGPAT3",0.258786137175021,NA,0.433280332537085
"AGPAT4",0.229089582961752,0.0477999777191576,0.143439576157125
"AGPAT5",0.196660597712956,0.0326118356694235,0.490280620943452
"AGPAT6",0.238968575700697,0.0359061690915679,0.277897679547802
"AGPAT9",0.785351068311764,0.124508920632745,0.486630594322947
"AGPS",0.185125404703264,0.0323385901965617,0.176784468792333
"AGR2",0.096592014843069,NA,0.220317188006442
"AGR3",0.11761751159729,NA,0.214955428735858
"AGRN",0.210004003338022,0.0604083581489398,0.330236417919569
"AGRP",0.0936596277110015,NA,0.153446691592458
"AGT",0.56616659274486,0.0637007761704967,0.560720739074844
"AGTPBP1",0.206006861264167,0.023717660036165,0.209333041555005
"AGTR1",0.360467100713235,0.0916062537511583,0.507602218321914
"AGTR2",0.146510456430396,NA,0.230766548364866
"AGTRAP",0.237663810232008,0.0323035677398404,0.264008141898173
"AGXT",0.192574060900973,NA,0.313697978695273
"AGXT2",0.106733536405566,NA,0.334152840559661
"AGXT2L1",0.0862375999927749,NA,0.388972684143702
"AGXT2L2",0.215567600281511,0.0354667463909161,0.288658690108102
"AHCTF1",0.420519292326834,0.0389002880080708,0.659980139382436
"AHCY",0.25605805419095,0.0542927537315946,0.342608924283059
"AHCYL1",0.203403563037661,0.0492297252607684,0.151006741830614
"AHCYL2",0.178619543406266,0.0226938756921801,0.170701956963014
"AHDC1",0.21897109579536,0.0673341292792235,0.193422468453786
"AHI1",0.336804363497923,0.0471991348844937,0.369156215859721
"AHNAK",0.519619859882576,0.081930340144499,0.376938121124439
"AHNAK2",0.483106388601888,0.120242842788749,0.666673299471338
"AHR",0.178666420907559,0.0317861805032403,0.611160633083265
"AHRR",0.13706813350637,NA,0.519967098676771
"AHSA1",0.18686212995869,0.0282221298948427,0.212348314793391
"AHSA2",0.268033884124355,0.049640840517411,0.473675350220834
"AHSG",0.106398722924303,NA,0.575896384395002
"AHSP",0.319770840280611,0.071855789256665,0.116236140592588
"AICDA",0.144994904883453,NA,0.293842337698953
"AIDA",0.199568326983442,0.0330374003607458,0.444561495254943
"AIF1",0.499529248296804,0.106502424914357,0.64315924252386
"AIF1L",0.262092257360784,0.0677636959485945,0.33155621650867
"AIFM1",0.222216267177811,0.0314066889852229,0.121087130974051
"AIFM2",0.269674727669679,0.108862965110516,0.266726939715065
"AIFM3",0.118561502622832,NA,0.362749709966934
"AIG1",0.292471550178115,0.0440312619219709,0.349314971537654
"AIM1",0.299701682614143,0.0389941031746905,0.315843705447438
"AIM1L",0.0563530005484143,NA,0.223400290272076
"AIM2",0.1046668598631,0.0800232257177063,0.200475222916108
"AIMP2",0.288104558082045,0.0285496587548125,0.309451738910749
"AIP",0.163701356041471,0.0464794094971215,0.29796502798632
"AIPL1",0.082956460487415,NA,0.326881212410411
"AIRE",0.0891409037282409,0.0245898831889788,0.304264015185229
"AJAP1",0.107144061264248,NA,0.320328349324546
"AK1",0.312029528369211,0.0375776515061706,0.294545297290347
"AK2",0.400460358874398,0.0489698302404097,0.262613791728256
"AK2P2",0.240921012501887,0.0795558979427672,0.476970156189419
"AK3",0.250503712878821,0.0539290858307906,0.272603967432115
"AK3L1",0.555558600104884,0.0895895854760017,0.258860202881901
"AK5",0.104205420926629,NA,0.320151255932437
"AK7",0.134623054602579,NA,0.296542063157197
"AKAP1",0.270524197991398,0.0865090376405302,0.326516001743335
"AKAP10",0.165586026316699,0.0349103397905469,0.218913287446536
"AKAP11",0.270444043712324,0.0382780638118734,0.671036376864226
"AKAP12",0.355794053986844,0.0557901561862763,0.253400096807962
"AKAP13",0.196180475203122,0.0585592511804589,0.201317556960053
"AKAP14",0.0905905992291909,NA,0.21491763521744
"AKAP2",0.158629507889133,0.0338020496287009,0.179634115043622
