"Gene","metaRanking","RP"
"ZNF207",665,1553
"STAU1",666,1554
"LOC100190938",667,1559
"LAMTOR5",668,1559
"UBA52",669,1559
"EEF2",670,1561
"LOC730163",671,1561
"LOC732435",672,1563
"LOC731275",673,1565
"RPS4X",674,1566
"SKOR1",675,1568
"SLIRP",676,1568
"LOC116437",677,1570
"RBBP7",678,1571
"TMSB4X",679,1572
"LOC387924",680,1574
"FAM86EP",681,1578
"GCNT6",682,1580
"BTF3",683,1582
"LOC100127982",684,1583
"LOC100130644",685,1584
"NPIPA7",686,1587
"CD63",687,1590
"PRMT10",688,1593
"LOC729212",689,1595
"LOC730291",690,1597
"BIRC2",691,1601
"LOC730110",692,1601
"LOC100133465",693,1602
"LOC651861",694,1605
"LOC100128260",695,1610
"LOC100130960",696,1613
"SLC25A6",697,1613
"C16orf11",698,1618
"LOC728093",699,1620
"BRD7",700,1621
"LOC100129083",701,1624
"RN7SKP19",702,1626
"LOC100128163",703,1628
"LOC646048",704,1629
"ANP32B",705,1629
"HLA-J",706,1631
"TRPV1",707,1635
"COMMD7",708,1635
"C7orf40",709,1637
"RIMKLBP1",710,1638
"LOC100129436",711,1640
"LOC643445",712,1643
"LOC100132773",713,1647
"LOC100128156",714,1651
"UBE2E1",715,1653
"LOC642550",716,1653
"FLJ40672",717,1657
"LOC100130383",718,1661
"ATP5H",719,1661
"SEPT5",720,1662
"LOC100132813",721,1664
"LOC100131251",722,1666
"DHX32",723,1667
"RN7SL691P",724,1668
"C2orf68",725,1669
"LOC400403",726,1670
"LOC100128269",727,1672
"LOC649489",728,1676
"LOC100128519",729,1678
"CHTOP",730,1679
"LOC100134235",731,1682
"MAML1",732,1684
"LOC400863",733,1690
"LOC100128998",734,1692
"RIC8A",735,1694
"ANXA2",736,1695
"LOC102724543",737,1695
"LOC390806",738,1697
"LOC100133599",739,1699
"ARF1",740,1700
"LOC728701",741,1702
"CTNND1",742,1702
"LOC100128366",743,1703
"LOC100130441",744,1704
"LOC100130746",745,1706
"LOC100128056",746,1709
"LOC100129236",747,1712
"CCNI",748,1713
"LOC100131166",749,1714
"LOC100131760",750,1715
"LOC729497",751,1717
"LOC100130892",752,1719
"TMEM184C",753,1721
"C15orf63",754,1723
"LOC645453",755,1725
"LOC100129578",756,1726
"RAF1",757,1727
"PHRF1",758,1730
"LOC100133528",759,1734
"RPS2P4",760,1736
"GOLPH3",761,1736
"PFN1P2",762,1738
"LOC441768",763,1742
"SNAP47",764,1743
"LOC729549",765,1744
"CT45A4",766,1746
"RPS17",767,1747
"LOC100128327",768,1751
"TCHP",769,1752
"RPL15",770,1754
"CLTA",771,1755
"LOC100188947",772,1757
"LOC284167",773,1758
"LOC100128747",774,1760
"SLX4",775,1762
"LOC100131909",776,1762
"LOC100129878",777,1766
"LOC100129362",778,1770
"KAT8",779,1771
"LOC100133803",780,1772
"OR7E55P",781,1774
"LOC100128907",782,1776
"RPL27",783,1782
"LOC100129842",784,1783
"LOC100133584",785,1784
"FTSJ2",786,1784
"MIR4745",787,1786
"LOC646581",788,1789
"LOC100129942",789,1791
"LOC730476",790,1792
"C21orf96",791,1796
"LOC728463",792,1799
"FAM58BP",793,1801
"LOC100129652",794,1803
"RANBP3",795,1804
"RPL7AP66",796,1804
"RPS16",797,1804
"KARS",798,1805
"LOC100128302",799,1806
"TMBIM6",800,1808
"LOC100131707",801,1811
"RPS12",802,1812
"LOC728773",803,1814
"LOC391142",804,1815
"LOC100131549",805,1817
"ATG13",806,1817
"ZDHHC7",807,1819
"LOC646034",808,1822
"CIAO1",809,1823
"UBE2J2",810,1826
"METTL11A",811,1827
"LOC100131765",812,1828
"LOC100132513",813,1830
"MRFAP1",814,1831
"LOC100130221",815,1836
"KDM3B",816,1840
"LOC100130951",817,1841
"FLJ40039",818,1842
"LOC100128382",819,1844
"LOC100009676",820,1845
"APTX",821,1846
"LOC100131542",822,1849
"NAA60",823,1851
"LOC729159",824,1852
"HSFX2",825,1855
"LOC100131525",826,1856
"CYB561D1",827,1857
"LOC100128485",828,1860
"LOC100131354",829,1866
"ND2",830,1867
"LOC100128825",831,1869
"LOC729669",832,1871
"FAM115B",833,1878
"LOC730179",834,1881
"LOC643387",835,1882
"TSR3",836,1883
"LOC100129291",837,1885
"GPBP1L1",838,1890
"EI24",839,1891
"RPS10",840,1891
"SDHAP1",841,1891
"NT5C2",842,1894
"LOC100129901",843,1897
"ATP6",844,1900
"EIF3G",845,1903
"LOC100133283",846,1903
"SNORA39",847,1907
"IGKV7-3",848,1909
"MPC1L",849,1910
"GAPVD1",850,1912
"ZFP112",851,1915
"LOC653117",852,1916
"LOC100132655",853,1918
"LOC100133724",854,1919
"LOC729127",855,1921
"LOC730011",856,1924
"ACOT9",857,1925
"LOC729397",858,1926
"LOC100132008",859,1928
"LOC729313",860,1932
"MINOS1",861,1932
"CRTC3",862,1936
"LOC147727",863,1938
"RP4-595K12.1",864,1940
"FOXD4L1",865,1941
"BABAM1",866,1942
"RN7SL648P",867,1942
"NSFL1C",868,1942
"LOC100132593",869,1944
"TMCO1",870,1945
"WBP11P1",871,1945
"LOC650236",872,1951
"GOLGA8S",873,1952
"LOC441442",874,1955
"RNF220",875,1955
"LOC100128013",876,1958
"SEC13",877,1962
"AAR2",878,1962
"LOC100130141",879,1962
"HIST2H2BA",880,1965
"SNIP1",881,1965
"LOC100131124",882,1968
"HMGN1P36",883,1971
"LAMTOR1",884,1975
"RN7SKP102",885,1977
"LOC388401",886,1982
"CHTF8",887,1982
"NCRNA00153",888,1985
"RPS18P9",889,1987
"LOC728531",890,1988
"LOC441013",891,1991
"RPS14",892,1992
"LOC101928049",893,1993
"LOC730074",894,1996
"FAM160A2",895,1997
"RPL26L1",896,1997
"LOC644214",897,2000
"RPS20P27",898,2002
"LAPTM4A",899,2005
"LOC100128949",900,2005
"LOC100131892",901,2007
"MRPL3",902,2008
"LOC100133403",903,2008
"LOC100129665",904,2010
"RN7SL449P",905,2013
"LOC100132402",906,2014
"LOC100190939",907,2016
"LOC727960",908,2019
"SRSF8",909,2022
"RN7SL220P",910,2024
"CT47A7",911,2026
"SEC11A",912,2027
"LOC100131209",913,2028
"BRE",914,2028
"FAM192A",915,2028
"RBMX2",916,2029
"POLDIP3",917,2029
"NELFA",918,2030
"LOC731542",919,2032
"LOC728440",920,2034
"WDR42A",921,2038
"LOC100131565",922,2039
"LOC100129103",923,2040
"RTN3P1",924,2043
"LRTOMT",925,2045
"SOD1",926,2045
"COPRS",927,2045
"LOC100130308",928,2046
"ZSWIM8",929,2047
"LINC01002",930,2048
"C3orf51",931,2051
"LOC100128405",932,2054
"LOC728927",933,2055
"LOC100131530",934,2057
"ACBD3",935,2061
"RN7SKP115",936,2061
"LOC728379",937,2062
"LOC729948",938,2065
"LOC391592",939,2067
"LOC729484",940,2068
"FAM168B",941,2069
"RBAK-RBAKDN",942,2070
"RNU6-173P",943,2071
"IRF2BPL",944,2072
"LOC100134515",945,2074
"NOA1",946,2074
"LOC100131811",947,2076
"LOC151457",948,2078
"CCT3",949,2079
"RN7SKP124",950,2081
"RN7SL564P",951,2090
"HEATR7A",952,2092
"LOC100128960",953,2094
"DROSHA",954,2095
"RNU1-56P",955,2096
"LOC728348",956,2097
"LOC729200",957,2099
"LOC151658",958,2102
"PCBP1",959,2102
"LOC151300",960,2105
"ZNF384",961,2106
"RPL22P22",962,2107
"CRCP",963,2112
"LOC441034",964,2113
"C14orf53",965,2114
"MIR592",966,2117
"TRAPPC8",967,2117
"LOC100133286",968,2119
"LOC100129278",969,2120
"LOC100131656",970,2122
"LOC440366",971,2125
"HLA-A",972,2127
"LOC100128901",973,2128
"TRAPPC12",974,2129
"COLGALT1",975,2131
"LOC100130980",976,2135
"LOC730159",977,2137
"MAPKAPK5",978,2137
"RPL7P23",979,2138
"RNA5SP474",980,2144
"SDHAF2",981,2145
"LOC388553",982,2145
"APOPT1",983,2147
"HIST2H3DP1",984,2149
"EIF4ENIF1",985,2152
"RN7SKP189",986,2152
"BEYLA",987,2154
"RN7SL334P",988,2157
"RABL2B",989,2158
"EEF1AL7",990,2158
"LOC100131085",991,2161
"LOC100132636",992,2163
"LOC100131107",993,2164
"FLJ32063",994,2166
"LOC100129743",995,2168
"LOC100130184",996,2169
"LOC100131403",997,2171
"KHNYN",998,2172
"LOC100131575",999,2172
"PRR14",1000,2175
"LOC100130457",1001,2175
"LCA10",1002,2177
"TSC1",1003,2177
"NPIPA3",1004,2179
"VPS52",1005,2180
"PABPC1",1006,2181
"RNY3",1007,2181
"FLJ44635",1008,2183
"XRCC6",1009,2183
"C17orf101",1010,2183
"APITD1-CORT",1011,2185
"RPL34",1012,2185
"LOC100134537",1013,2187
"LOC729153",1014,2189
"DPP8",1015,2189
"SARS",1016,2192
"LOC728317",1017,2192
"MTMR9",1018,2193
"NAA38",1019,2195
"ZMYM4",1020,2195
"RNU6-66P",1021,2195
"LOC100129118",1022,2197
"LOC100128559",1023,2200
"CRIP1P4",1024,2202
"NPTN",1025,2205
"TCOF1",1026,2205
"LOC100127953",1027,2207
"FOLR4",1028,2208
"LOC392452",1029,2209
"MIR2276",1030,2210
"LOC100129139",1031,2214
"MIR643",1032,2215
"MICU1",1033,2215
"MIR450B",1034,2216
"LOC100130988",1035,2218
"POLD3",1036,2218
"LOC100129218",1037,2222
"LOC100129686",1038,2224
"LOC338739",1039,2226
"NDUFS6",1040,2226
"RN7SL116P",1041,2228
"RBFA",1042,2234
"SRSF5",1043,2234
"LOC728599",1044,2235
"TECPR2",1045,2235
"LOC100130711",1046,2236
"BSX",1047,2237
"WBP1",1048,2238
"MLST8",1049,2239
"RPL7",1050,2239
"OR7E106P",1051,2241
"SZRD1",1052,2242
"LOC102288414",1053,2243
"LOC100131401",1054,2245
"PDCD2",1055,2245
"LOC100128916",1056,2246
"LOC100134499",1057,2252
"SPG21",1058,2257
"DTD1",1059,2262
"RN7SL35P",1060,2265
"CACFD1",1061,2266
"LOC100131693",1062,2266
"ZBTB22",1063,2268
"RNU6-1161P",1064,2272
"NEIL1",1065,2274
"LOC440015",1066,2274
"AP2M1",1067,2276
"C12orf76",1068,2276
"LOC642935",1069,2277
"TSEN34",1070,2277
"LOC148413",1071,2281
"LOC729524",1072,2282
"LIPT2",1073,2284
"LOC100996696",1074,2285
"LOC644006",1075,2285
"PAF1",1076,2286
"SUPT4H1",1077,2286
"POM121C",1078,2290
