"","GSE118876","GSE104955","GSE87661","GSE79711","GSE60150"
"1190002H23Rik",0.194160842747457,0.0475853473381727,0.0207974677251299,0.0508611427112805,0.0219911802696946
"1190002N15Rik",0.0281960058940473,0.0521263545448067,0.0179026230076977,0.0348788878536288,0.0202390559705462
"1190003J15Rik",0.0349039493953969,0.0231216592857492,0.0335393458780286,0.0349342980027493,0.0268729400752805
"1190003K10Rik",0.0185029500586229,0.0392758209499129,0.0643029989684794,0.0413744605393591,0.0288220524118445
"1190005F20Rik",0.0492634756477204,0.0260354402671881,0.0159880022825169,0.0112424061728615,0.0147878970100743
"1190005I06Rik",0.099310297736034,0.0309135096932729,0.0413055110316187,0.0592332411140437,0.0259506593426471
"1190007F08Rik",0.0557118208090944,0.0264821115164949,0.0353422895678568,0.029870903681275,0.0179366443763657
"1190007I07Rik",0.0431189474321495,0.0712840301449048,0.058622407995839,0.0533405030386673,0.030523845769274
"1200007C13Rik",0.12859964802194,0.0614821351834842,0.0530806742961993,0.0376552563714799,0.0307409729132051
"1200009I06Rik",0.0518707017090871,0.0230192636417504,0.0404337800603409,0.0231004458989932,0.0243003629804916
"1200011I18Rik",0.0204894706720368,0.0147606692571911,0.0270045307638546,0.0145695974936568,0.0158057589327488
"1200011M11Rik",0.0383258571215634,0.0231180722456533,0.0415620974091,0.018641696920583,0.0195135290221828
"1200014J11Rik",0.0170659446128266,0.01939178055745,0.0270136561218395,0.0156453906760106,0.0145418620193313
"1200016B10Rik",0.0904272032186337,0.0257942065061513,0.0220947366828446,0.0249591566897272,0.0239376313160389
"1300001I01Rik",0.137021860127989,0.0330454608880214,0.0169363863105616,0.0365616970013982,0.0152015398874632
"1300002E11Rik",0.074973094500852,0.0349675002755964,0.0251637108880778,0.0238880808737633,0.0192101597605947
"1300002K09Rik",0.0440595172221073,0.025738681907753,0.0278071183512758,0.0181255996650848,0.0219393443085133
"1300010F03Rik",0.0852257503219968,0.0231985833816226,0.0119857104920711,0.0447001179831237,0.0161048851607557
"1300014I06Rik",0.0498487031414169,0.0259071608995776,0.0283291004432158,0.0506073394442768,0.0325190264065609
"1300015D01Rik",0.206805709255259,0.0522928107721368,0.0507296103272692,0.0514834886755379,0.039029653170494
"1300017J02Rik",0.0373167820177283,0.0255484962959616,0.0613934351251108,0.0350178680278508,0.0349686717218005
"1300018I17Rik",0.0137917969531657,0.0192062193680894,0.0215423969928175,0.0058741991027638,0.00924444899814723
"1500001M20Rik",0.0182914404310929,0.0187394635736225,0.0338946121590978,0.0137864503407698,0.011741268270143
"1500002O10Rik",0.0291193672427137,0.0298621867627409,0.0355293653862878,0.0211148095395712,0.0267805798136099
"1500002O20Rik",0.0440939167873627,0.0226155099884611,0.0252084328722035,0.0373585697765459,0.013216750614476
"1500003O03Rik",0.0545582894052709,0.0204043134571912,0.0287976696956701,0.0326502142161233,0.0167499358681553
"1500009C09Rik",0.0510599721908578,0.0249413944705142,0.055530513653799,0.0269270776549417,0.0279487787014353
"1500009L16Rik",0.0786181201673422,0.0588118057808556,0.030767068610683,0.023885764087045,0.0196887768818122
"1500010J02Rik",0.0259341783288687,0.0316511107854531,0.0297488746024705,0.0187215710749319,0.0208335498830822
"1500011B03Rik",0.044668089152676,0.0415918818755033,0.044225779507943,0.0217791462563894,0.026242168082628
"1500011K16Rik",0.127086922237651,0.0587094331328349,0.0317400823607429,0.0450325563611286,0.020623859378959
"1500012F01Rik",0.0484711230181985,0.0769324963233356,0.0415937143935327,0.0528534062931344,0.0327164436106165
"1500012K07Rik",0.0457089759924179,0.0286804945869159,0.0508544372465132,0.0392287866362655,0.0242434499583743
"1500015A07Rik",0.0627752225314526,0.0460494087686609,0.0471024171161658,0.0389175317862646,0.0322804645462219
"1500015L24Rik",0.0311900027169238,0.0392990480868236,0.144999119772107,0.0250375665111701,0.0220535692149898
"1500015O10Rik",0.0507271195225728,0.0734066851825133,0.101810947422343,0.0392207436709873,0.0298037665413266
"1500016L03Rik",0.0397526622765567,0.0215918716693309,0.0726924300271658,0.0484609200914338,0.0278233012511757
"1500017E21Rik",0.0726877004912796,0.0358179031081113,0.0328002941377388,0.0407636610950064,0.0254996615962526
"1500026H17Rik",0.0557865829726008,0.0265221192088544,0.139828090114412,0.0518459507513848,0.0351629386489409
"1500031L02Rik",0.0167320393611213,0.028124011582191,0.0247726820963604,0.0266226346712041,0.0298422821969574
"1500032L24Rik",0.0120414709786227,0.0370175538232373,0.0327224459657082,0.0263461577061071,0.0146762730863582
"1500035N22Rik",0.0453061425843251,0.0196532693709891,0.0475609383021642,0.0158890015942285,0.0194753000123151
"1520402A15Rik",0.0494386621497453,0.0323819953497861,0.0494852807997213,0.0690473097859406,0.0193523510325873
"1600002D24Rik",0.0446233002493657,0.0301719276380179,0.156878353769028,0.0568343811297912,0.030046024891183
"1600002H07Rik",0.0340362868789351,0.0213312933708394,0.0243538245643892,0.0173594181558107,0.0137715547399146
"1600002K03Rik",0.0277311763925613,0.0369511438458774,0.0352568009613611,0.0239410290075238,0.0186291099638482
"1600010M07Rik",0.0407593266280602,0.0377849685506899,0.0525115124247901,0.0293215220068591,0.0266749790356487
"1600012F09Rik",0.0589919144882713,0.0244421865456871,0.0315312118249648,0.0253077292691999,0.0160332802238497
"1600012H06Rik",0.0182942628116126,0.0127094729168292,0.0245218666584147,0.0183334359550998,0.0133832451597956
"1600012P17Rik",0.0403621852718525,0.0344687711016168,0.0535425580702004,0.0383841511359552,0.0212262089757377
"1600014C10Rik",0.0912556292758453,0.0251550773153906,0.0228405720883246,0.0363952496987022,0.0105499962347957
"1600014C23Rik",0.0455046919692858,0.0400686309193627,0.0417345329377115,0.0248306946683769,0.0296948245508646
"1600014K23Rik",0.0459280395428914,0.0344768739920114,0.045330835904439,0.0221511310099943,0.0203095517034668
"1600015I10Rik",0.0360087447385571,0.0246224013590541,0.0517885639496147,0.0289448876407225,0.0201558096917747
"1600016N20Rik",0.0318936197656815,0.0269882624552568,0.0625289396477741,0.0371709061915911,0.0173106490224354
"1600017P15Rik",0.0432238788977323,0.0470288926298289,0.0712099473334742,0.0472860516524582,0.0403648529181388
"1600019K03Rik",0.0491041996455911,0.0357643356062631,0.110456445165857,0.050497758188139,0.0250941966261886
"1600020E01Rik",0.0330455453803089,0.0335782401008782,0.0271733735378483,0.0481600786720016,0.0232807839534406
"1600021P15Rik",0.0529075623683523,0.0366977726981918,0.0541542873500884,0.0300902230352122,0.0237055508786555
"1600025M17Rik",0.0342957811749497,0.0277130363580814,0.0391013448523648,0.0444622822257545,0.0257145803292827
"1600027N09Rik",0.018796376717765,0.0263832271302306,0.0288348484082624,0.0274164958194922,0.015576576389201
"1600029D21Rik",0.0368401907115082,0.0390942421912874,0.146528365189134,0.0378387776024093,0.0193477849883035
"1600029I14Rik",0.0611409217914795,0.028772279019559,0.0956121118150683,0.0388521590823813,0.0358828867844251
"1600029O15Rik",0.0458056670781577,0.0323383476950922,0.0404850649149539,0.0316008286499226,0.0246124692645559
"1700001C02Rik",0.0413447204718509,0.0335085975688806,0.11058124303334,0.0135432097447205,0.0277100700409537
"1700001C19Rik",0.0269415652721387,0.043269923285018,0.0555644740722022,0.0431097830724628,0.0302228816212703
"1700001D01Rik",0.0468586931992795,0.0395088211540995,0.0518817403524043,0.0647514721192066,0.0316274852466959
"1700001G01Rik",0.0315842222347682,0.0258485509754681,0.0549990442807129,0.0325757188628784,0.0240241328910109
"1700001G11Rik",0.042994080264558,0.0301984243271469,0.0665482621297357,0.0337766433929252,0.0268027158975988
"1700001G17Rik",0.0356694412895532,0.0233340554510779,0.0225233270204282,0.0185630795361592,0.0209173595139348
"1700001J03Rik",0.0654460642611272,0.0568679536046681,0.116379373318184,0.114181896823572,0.0509332928544006
"1700001J11Rik",0.0649977875117266,0.0687170004774115,0.154246800563505,0.0478340715551251,0.0688159155174467
"1700001K19Rik",0.0733838410820609,0.0348277968475645,0.0389880335873321,0.0415713279095581,0.0256134697763864
"1700001K23Rik",0.0294954657941812,0.0354424601478058,0.0409854960362307,0.0345691440389708,0.0278493594668002
"1700001L05Rik",0.0364221910043673,0.0480490177299553,0.0536180342679762,0.0194180154801141,0.0269268621937234
"1700001L19Rik",0.027080978822311,0.0292023437959868,0.0327400615570608,0.0264557296960994,0.0261472748243343
"1700001O22Rik",0.0486640909282275,0.0291589778313126,0.0450454821606387,0.0274192036342716,0.0202035661843993
"1700001P01Rik",0.0457373210946927,0.0330929661244093,0.084190914893438,0.0276579831149066,0.0296567256853422
"1700003C15Rik",0.0454853327843926,0.0341857149741629,0.0539747518661702,0.0436946238594781,0.0313988559580734
"1700003D09Rik",0.0362558504570034,0.0308475925395306,0.0326831690357157,0.0294322766133842,0.0313805903571457
"1700003E16Rik",0.0540429416903565,0.0450408899087428,0.0990829206719437,0.0597341725411884,0.034613928604312
"1700003E24Rik",0.0318645271740553,0.0236460483963012,0.0567354000890088,0.0311083722289935,0.0197012638439215
"1700003F12Rik",0.0567216570494273,0.0185985500664272,0.0310095557932796,0.0200750386285941,0.0179910834147298
"1700003F17Rik",0.0311318852686419,0.0236756427063479,0.0349911577821409,0.0336865161317689,0.0221290660421653
"1700003G13Rik",0.0479755559058375,0.0358402013171744,0.0629167366670029,0.043765466307352,0.0247490122727526
"1700003G18Rik",0.0454456463172128,0.0282036082301746,0.0902180334602034,0.0605269893530031,0.052107722319241
"1700003H04Rik",0.0283356231706124,0.0504679289163116,0.0846648370117466,0.0407940600521482,0.0347151911655783
"1700003L19Rik",0.0400699181052563,0.0357816282724172,0.0592872536893466,0.0304233624768503,0.0320356177646231
"1700003M02Rik",0.0874869299029543,0.025490935765759,0.184705904901359,0.0406598729390242,0.0257697465972653
"1700003M07Rik",0.048120683324446,0.0403879791116655,0.0499530225186958,0.019860551971901,0.0247978132043377
"1700003P14Rik",0.0407765937541192,0.0377219495242023,0.0800541993899466,0.0985501572138578,0.0340899667285726
"1700006A11Rik",0.0307220971033668,0.0346282345831824,0.0870830372774977,0.0679604239611029,0.0391133284405819
"1700006E09Rik",0.0306116075134289,0.0329373203160221,0.10935773480177,0.0849745557659038,0.0295168083288352
"1700006F04Rik",0.0822699148781838,0.0310291323148068,0.052559359405702,0.0384631960664817,0.035516386190558
"1700006H21Rik",0.0200854323563776,0.0336579798627222,0.0899767211440781,0.0676196703855162,0.0261597201308435
"1700006J14Rik",0.0512438020178601,0.0549818843246019,0.0629510629388411,0.0422853066415327,0.0308979716939723
"1700007B14Rik",0.0408883274626386,0.0277644595631297,0.134357223514641,0.039133995535477,0.0288120632162222
"1700007F19Rik",0.0189890282542452,0.032689356156486,0.0914133545117839,0.0276979011625193,0.0260089087407064
"1700007G11Rik",0.0425435027794259,0.033675618939182,0.204583955392612,0.0802300728873388,0.0333354331836898
"1700007I08Rik",0.0392051629998022,0.0278665160475102,0.0293969442149359,0.0344453616358749,0.0294546362579076
"1700007J10Rik",0.0457848556628114,0.0323045358858442,0.0723205557760818,0.0386018714511451,0.0203302630321375
"1700007K09Rik",0.0374179293545992,0.0448440094845508,0.0435190086426122,0.0496458377380622,0.027326642204028
"1700007K13Rik",0.0333925753904862,0.0329335337322774,0.183133873245872,0.0413225418246761,0.0229253945586594
"1700007L15Rik",0.0309095985973085,0.0236090003897243,0.0294358574624827,0.0325786412497291,0.0213261544635794
"1700007M16Rik",0.068806763192651,0.0376773172078182,0.0942945490725323,0.0689096282125068,0.0400928818029136
"1700007P06Rik",0.039488853055817,0.0124144581993203,0.0579530772698582,0.0188399325532154,0.0143522666092988
"1700008A04Rik",0.041805708672612,0.0446444022346388,0.0331326077127036,0.0526239716004249,0.0343443716822271
"1700008F21Rik",0.0455455180197184,0.0473664676521522,0.10449424060435,0.0715777781617949,0.0480699004397881
"1700008I05Rik",0.0446487416232548,0.0396034102509596,0.0875924350132063,0.0394178171845849,0.0381192759113173
"1700008J07Rik",0.0706257111989215,0.0273899474266858,0.0359410637884323,0.0181153072160213,0.0216972441974646
"1700008K24Rik",0.0463549847486898,0.0313709741000555,0.0571755712263403,0.0431832546933255,0.027951140148792
"1700008O03Rik",0.028456538963143,0.0362992566346703,0.0408163859158909,0.0238312516251886,0.0200412620452217
"1700008P02Rik",0.046648316388744,0.0321152462489796,0.0519923882982144,0.0364623065008946,0.0219637283772076
"1700008P20Rik",0.0401273845583558,0.0259665058394519,0.0437823482279156,0.0173234531501872,0.0269316102825257
"1700009C05Rik",0.0472275092461723,0.0356770961688428,0.0953951148661461,0.0487911408843236,0.0315352564531015
"1700009J07Rik",0.0511950599020128,0.021494336390773,0.0484770632740116,0.0162837876270387,0.0248067938156996
"1700009N14Rik",0.0598449575833089,0.0500299681643184,0.0700876999605343,0.0388026750740976,0.0392134749001031
"1700009P17Rik",0.10334474518759,0.0263507213008334,0.0845103348892383,0.037373531144236,0.0522217899257309
"1700010B08Rik",0.0763331721938799,0.0403069329915898,0.0635232049571246,0.027757028728705,0.0273807112963396
"1700010B13Rik",0.0473642575730163,0.0241184815483641,0.0382180514329491,0.0447920026496483,0.0248334388938477
"1700010D01Rik",0.0688715741923887,0.04968026766502,0.175851683815701,0.139138977770417,0.0477309065210868
"1700010I02Rik",0.0285920559003341,0.049126277304889,0.0627063178004809,0.0830847884157146,0.0295089072279007
"1700010I14Rik",0.0559300816320247,0.0382951367001255,0.0474047391155849,0.0262633880982953,0.0257166823267688
"1700010J16Rik",0.0482219462582297,0.0333051094700957,0.0718752674379577,0.0778580149012317,0.0347692631856031
"1700010M22Rik",0.0463141663116304,0.0508504337307317,0.0605609736751914,0.0567031762922397,0.0305030039416096
"1700011A15Rik",0.0334073746524749,0.0190103916944457,0.0483358765663066,0.0402246291160679,0.0247208468876675
"1700011B04Rik",0.0387942100803711,0.0386467755208347,0.0500245384685724,0.03388026147014,0.0167235428173554
"1700011E24Rik",0.0366058519890819,0.0304155088731063,0.0667589306347674,0.03704540689168,0.0273665013318744
"1700011F03Rik",0.0298423030853676,0.0317923282997571,0.0398600809785995,0.0502395453545038,0.0223842286917825
"1700011F14Rik",0.0297349877386349,0.0304380947007896,0.0823325799461458,0.0766718811824994,0.0246300743493214
"1700011H14Rik",0.0480327963558765,0.0371617612311806,0.301498215502371,0.0755302701052215,0.0312882138254759
"1700011I03Rik",0.0511859043635841,0.0338282850606053,0.112226259686828,0.0636727421371953,0.022151618846431
"1700011J10Rik",0.0282621032695231,0.0313023174910327,0.0440199238369127,0.0336995288147118,0.0196964801333975
"1700011L22Rik",0.0368630526206118,0.0244972847154349,0.0236953659162747,0.0274659266504755,0.0225873818921863
"1700011M02Rik",0.0263165607986272,0.0370594876347455,0.0270343172784132,0.0456222997128977,0.032919936477943
"1700012A03Rik",0.0274008668444071,0.0341967931402442,0.116560779360836,0.041362221271057,0.0271921243798472
"1700012A16Rik",0.0278717762353121,0.0278406993147274,0.0490067294380371,0.0255756105695267,0.0279022429950204
"1700012B07Rik",0.0446850890695344,0.0296067380184251,0.0376453959769814,0.027217428815743,0.0277563950420905
"1700012B09Rik",0.02808040703437,0.026006425638191,0.122606499999679,0.0262184924109912,0.0171477314268834
"1700012B15Rik",0.0191532995093637,0.0191719380071177,0.0409832506580197,0.0246382764023595,0.0177684279392368
"1700012D01Rik",0.0188785317271999,0.0309370985859855,0.0280636173227899,0.0281866955921194,0.0203556003475041
"1700012D14Rik",0.0910288400020599,0.0310326638371047,0.041834721363556,0.0371080198777752,0.020936855258079
"1700012I11Rik",0.0357734836218914,0.0204363602482642,0.0494857121602729,0.029624051265869,0.027146930650685
"1700012L04Rik",0.0461704885171495,0.0302107849142999,0.043487964671373,0.0291545219120674,0.0413785183593055
"1700012P22Rik",0.0491518310101516,0.036038371770644,0.17219552838565,0.045866595050587,0.0236549644591455
"1700013D24Rik",0.0357658445459373,0.0269440147174284,0.058295941826306,0.0520987466190743,0.0267657474694397
"1700013F07Rik",0.043947692766886,0.0315802569283147,0.0789964233318343,0.0265958455259343,0.0225864220723679
"1700013G23Rik",0.0257386968761566,0.023791728231484,0.0557670998054856,0.040116143976274,0.0215209781285066
"1700013G24Rik",0.044189267008782,0.0499670031988363,0.0467871080866286,0.0333113536291104,0.0174585949885034
"1700013H16Rik",0.039739499352817,0.0427367359159364,0.0859193749670061,0.0434351566218422,0.0245433314859519
"1700013N06Rik",0.0322013309672405,0.037327502526009,0.108769358098467,0.0477890650257713,0.0363608975160635
"1700014N06Rik",0.0525335288947061,0.0447934093041758,0.0826824395339723,0.0236842316141186,0.0322569539922389
"1700015E13Rik",0.032436680038983,0.0299750504402435,0.105942989596367,0.0419763970632908,0.0266324870005836
"1700015F17Rik",0.0583980818799508,0.0350879346882863,0.0426641904933129,0.0537091315093154,0.0278768762228906
"1700015G11Rik",0.0458087580270252,0.0349408086493549,0.0512223821322968,0.046476031177839,0.0307343086083461
"1700015O11Rik",0.0340564194151096,0.0303149448838572,0.030633844000603,0.029626304272552,0.0242050473929907
"1700016C15Rik",0.0486467809522611,0.0376459812768439,0.0865175574639972,0.0530515838454317,0.0319098233440648
"1700016D06Rik",0.0463110400490716,0.0446682056659658,0.0553965628227189,0.0374279069341863,0.0238151857202318
"1700016G22Rik",0.0498211469836256,0.0557194045635278,0.0901604314415478,0.0937065567373592,0.0402651129225671
