"","GSE38321","GSE79434","GSE54650","GSE55272","GSE35026","GSE37514"
"1700029J07Rik",0.0261248448669953,0.0286166601940652,0.314571612201963,0.0319330036400879,0.0232702430522092,0.0708306696504316
"1700029M20Rik",0.0262648729811484,0.0333197266495522,0.167338848603826,0.0321037808142544,0.0319671133161064,0.0239273333472027
"1700029P11Rik",0.0156097596451957,0.0306906188152035,0.154445741125247,0.0229966227137751,0.016615698130207,0.0329518147510271
"1700030C10Rik",0.0121055587377668,0.0178030967404578,0.0836532881619367,0.0180428023781487,0.0232600533150572,0.0188715667119144
"1700030C12Rik",0.0183686630630008,0.0353896902363746,0.12401429379121,0.0407848920714472,0.0316693365322228,0.0604944690133384
"1700030F18Rik",0.0311654838455288,0.0277137692215294,0.169493435455092,0.0229717507220878,0.0183157729994731,0.0468599854208127
"1700030J22Rik",0.00692301814704221,0.0282354930391638,0.110878814450594,0.0132538317322263,0.0190578490753488,0.0218564868275473
"1700030K09Rik",0.0116373362604665,0.0425337008327132,0.0761690107979541,0.0108566111056677,0.0157590080657755,0.0179832836752947
"1700031C06Rik",0.0166488209106985,0.0206943112841948,0.201320391852884,0.010388763370044,0.0193397978963379,0.0217880669948697
"1700031F05Rik",0.0451140483850532,0.0384232103554106,0.167205740684405,0.0409709588075551,0.0398671512117405,0.0409310033344021
"1700031F10Rik",0.0156911053694742,0.0349308264781489,0.163172709341178,0.033520202094519,0.0411291031180358,0.0556057371428401
"1700031M16Rik",0.0103817521799895,0.0344141281467,0.0948571917632623,0.0886032302244111,0.0254459059086389,0.103284291496332
"1700034E13Rik",0.0128727841738627,0.0216840822386273,0.124722562876268,0.143983938527619,0.0220349109889154,0.0824107865350754
"1700034F02Rik",0.018055656963577,0.025025647060635,0.0701575479313075,0.0443008420314284,0.0236015865805916,0.0418785578604335
"1700034H15Rik",0.0195064408621181,0.0336138338770444,0.122309835040119,0.0261010548953542,0.0240110510271882,0.0300060156293445
"1700034I23Rik",NA,0.0178029392794833,0.0869849644382402,0.0247003841726152,0.0172894939014167,0.0370842865714674
"1700034J04Rik",0.0157282072741103,0.0302518328141341,0.0764455849038242,0.0269354847602921,0.0154459311662804,0.0220015924779486
"1700034J05Rik",0.0146487355053912,0.0333625290263641,0.0767407815710932,0.0286040983427082,0.0282828838605648,0.0252155102320882
"1700034O15Rik",0.0127344251432964,0.0343737197581385,0.144133573415962,0.100541636693616,0.0270294653435702,0.0886565049103748
"1700036A12Rik",0.0187669070320584,0.0257511171933051,0.116862382344469,0.0160117950521469,0.0181978151100764,0.0122713393422366
"1700037C18Rik",0.0139283862154919,0.02745151705029,0.191781963683084,0.0183025600218341,0.0192511514251548,0.0163570461338274
"1700037H04Rik",0.0409639878446003,0.0751354094793267,0.303271490354073,0.0219810514254359,0.02074008424922,0.0193648917028473
"1700038P13Rik",0.00986994377598085,0.0329108104810702,0.120085082280185,0.0269395164275698,0.025260814532427,0.0198145540274824
"1700039E15Rik",0.00585346937230003,0.0214539052332163,0.163698270810474,0.0297767022145506,0.0186827758974222,0.0292188344532314
"1700040F17Rik",0.0128474574074556,0.0335146162078396,0.0864914742562006,0.0331225016254708,0.0421872868257438,0.0700211731387697
"1700040L02Rik",0.0457120573339885,0.109507826584492,0.493735976801561,0.0298522201021023,0.0310954889952863,0.0934117784181354
"1700041B01Rik",0.0239641575690332,0.0200269636544473,0.0894547352859268,0.0194497623818964,0.0220918121258944,0.0282299092424497
"1700041G16Rik",0.0155198377731333,0.0335316620723578,0.146167655197266,0.0238036110072257,0.0254929707044882,0.0451106265237662
"1700042B14Rik",0.0143516750557847,0.0312153511669571,0.168210594254086,0.0434046446305267,0.0406678183041513,0.0402424870016167
"1700045I11Rik",NA,0.0274167838595336,0.12134409868071,0.0283984007944911,0.0215941525584058,0.0236265499150061
"1700047G07Rik",0.0364340213324936,0.0268525322702034,0.276676104153995,0.0251516553703207,0.0654845108397904,0.0320892436438938
"1700048O20Rik",0.0344283606271605,0.0311342566706499,0.211700705106637,0.0287279196741952,0.0434837279414458,0.043052069159888
"1700049E17Rik2",NA,0.0340528975828783,0.443344111722805,0.0182977083648002,0.0135505106016575,0.0284526639168052
"1700049G17Rik",0.0254744560752202,0.056009482662536,0.296761833972971,0.0516462613403422,0.0132937877513347,0.0259713887243223
"1700049J03Rik",0.0190380360399305,0.018847418317199,0.160779955497971,0.0150062691764838,0.0224051597388897,0.0273616807794834
"1700049L16Rik",0.0155526664316737,0.0274303753066553,0.0956837792725639,0.0128826492659145,0.0131918592246117,0.0295401321059853
"1700052K11Rik",0.0141947669331829,0.0315692960784131,0.0764141587760039,0.0165196046822788,0.0145436381650615,0.0154453720043813
"1700052N19Rik",0.0155602701572998,0.0628718813648684,0.303940188131165,0.0150310122454184,0.0198412257312035,0.0229923703532456
"1700054O19Rik",NA,0.0245664721316407,0.231555293573682,0.0225984007783937,0.0100655224337671,0.0183776157264943
"1700055D18Rik",0.0311091854566389,0.0366211086183355,0.188840285338913,0.0239364674940201,0.0465734094976436,0.0320088719109445
"1700055N04Rik",0.0244173833718642,0.0666268210557531,0.155094741984493,0.0204224301979883,0.0343918059403987,0.0286759683908341
"1700056E22Rik",0.0254860790406307,0.0340362080205957,0.120541616816655,0.0365278788997176,0.0261898443349752,0.0219687235543926
"1700057G04Rik",0.0158675654456039,0.024260940195363,0.103051150181785,0.0327359223183284,0.0216015368386327,0.0286190493422714
"1700061E17Rik",0.0402522843135093,0.018026506011821,0.12173432183642,0.0297540510583303,0.047947159370979,0.0418577658383356
