"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"ABCC9",0.135259400989094,0.0490953982835209,0.0446873954104829,0.164119476262812
"ABCD1",0.0641175832736336,0.0401413652274892,0.10476636299267,0.246711824629556
"ABCD1P2",0.106550050822941,NA,NA,NA
"ABCD2",0.171400187700906,0.0742606234093751,0.0512420541864334,0.114791192075594
"ABCD3",0.0670093381231773,0.0327871066964467,0.036061878476857,0.158375058127318
"ABCD4",0.0473800768423946,0.0293054469827675,0.0279334612182451,0.117920351810827
"ABCE1",0.0473185636137033,0.0446594327586152,0.0330915046775605,0.136117769256614
"ABCF1",0.0324395934017961,0.0218610260984795,0.0480313176895807,0.12685407221933
"ABCF2",0.0675141449367458,0.0286976519579289,0.046814700864582,0.145012337317683
"ABCF3",0.0330830327242109,0.0290889742370788,0.0459534864596847,0.169198967013193
"ABCG1",0.0902974388265113,0.0404763041724208,0.0388459971512625,0.0992895136335072
"ABCG2",0.101764015216417,0.0551543537659297,0.0525638059391444,0.209533261002919
"ABCG4",0.0667745429949396,0.031871342484195,0.0469589176865157,0.163906045101868
"ABCG5",0.0551470588235294,0.0481484367226091,0.046618662317924,0.163673691269356
"ABCG8",0.0986842105263158,0.0537438860896753,0.0464671482801035,0.135567200945164
"ABHD1",0.0893964662294838,0.0429577126233133,0.0749507837827293,0.236761995852163
"ABHD10",0.0535480056662729,0.0615987652202107,0.0267674213898784,0.241126528836068
"ABHD11",0.0475160757059892,0.0349810718864948,0.0628379745045047,0.156694522436978
"ABHD12",0.0744094032356999,0.0263310561497836,0.0365617548061341,0.169964449307167
"ABHD12B",0.0661764705882353,0.0527871527332166,0.0664927713015059,0.10961609572313
"ABHD13",0.0959506782548873,0.0268985138917008,0.0300550479528567,0.105933683536525
"ABHD14A",0.0545705099776808,0.0290726350629769,0.0346623704454963,0.154998464652815
"ABHD14A-ACY1",0.0599684772559111,NA,NA,NA
"ABHD14B",0.0539824130819187,0.0344913069065105,0.0524869383020659,0.187704703330452
"ABHD15",0.0878206276210731,0.0310402549835425,0.041491792712962,NA
"ABHD16A",0.038359150479244,0.0247491786340235,NA,NA
"ABHD16B",0.157169117647059,0.0344807551709797,NA,NA
"ABHD17A",0.0431603663072561,0.0339423483458177,NA,NA
"ABHD17AP4",NA,0.032611187640659,NA,NA
"ABHD17B",0.0750273481799111,0.0311072520470176,NA,NA
"ABHD17C",0.117820211395464,0.0257611307998144,NA,NA
"ABHD2",0.0629536728204195,0.0299113645019743,0.0382774992875583,0.137230625961465
"ABHD3",0.0655205611984788,0.047137188561873,0.0386691540572979,0.217932784840628
"ABHD4",0.0539737028489961,0.0396658949998974,0.0602116828664079,0.181608532318842
"ABHD5",0.0974151071054503,0.0613372473604671,0.0990166775853699,0.262659257398624
"ABHD6",0.0695514062641786,0.0415589162870328,0.0501970781376778,0.158839773204703
"ABHD7",NA,NA,0.0228474650814157,0.19144125892406
"ABHD8",0.0743718129510552,0.0258153369979841,0.0314430030356327,0.157177439145042
"ABHD9",NA,NA,0.0543253041382405,0.141615797458078
"ABI1",0.0813516563242422,0.0230259984145928,0.0298415501260576,0.154624231295586
"ABI2",0.0381283818530773,0.0339876912518692,0.0517895207023637,0.09754842091933
"ABI3",0.0764672404708216,0.0330371284036525,0.0437767732904892,0.185580786889453
"ABI3BP",0.146156050463222,0.0681557685197267,0.164426879909448,0.298901755305416
"ABL1",0.0627277646898774,0.0316673746578331,0.0497951075282964,0.135714603589994
"ABL2",0.0757630871757713,0.0309433666249883,0.0520300769902761,0.164102506588775
"ABLIM1",0.0498153592062074,0.10418198151277,0.035374907311374,0.211780798993716
"ABLIM2",0.052264031748375,0.0506244041374898,0.0772573979637017,0.189479488613806
"ABLIM3",0.0714187015282793,0.0518109877341427,0.0517447347259363,0.227637328385849
"ABO",0.0773659031253244,0.0356287232356093,0.0312897916481539,0.132036461588689
"ABP1",NA,NA,0.033852010481419,0.182705099814417
"abParts",0.124529129319448,NA,NA,NA
"ABR",0.0357292924239728,0.033166186830901,0.0327385164297447,0.137324031377833
"ABRA",0.0683346913340105,0.0436647144816351,0.0319576124198947,0.169515894497023
"ABRACL",0.136994014337833,0.0593941402878091,NA,NA
"ABT1",0.0454138127027068,0.0345659711401508,0.0343604945305144,0.143022647566468
"ABTB1",0.0773622775123343,0.0293799553242608,0.0324246026163748,0.173847671868565
"ABTB2",0.0765254859896724,0.0373827796514452,0.061253700200446,0.195002537104328
"AC000111.3",0.0907968072845202,NA,NA,NA
"AC002059.10",0.125025937935252,NA,NA,NA
"AC002064.5",0.09375,NA,NA,NA
"AC002310.12",0.0877668568824753,NA,NA,NA
"AC002310.7",0.162828947368421,NA,NA,NA
"AC003973.4",0.10507682256905,NA,NA,NA
"AC003986.5",0.0885416666666667,NA,NA,NA
"AC003989.4",0.0692066270237017,NA,NA,NA
"AC004158.3",0.0940208016064472,NA,NA,NA
"AC004490.1",0.147277627884273,NA,NA,NA
"AC004538.3",0.106297029115419,NA,NA,NA
"AC004692.5",0.0703440948557917,NA,NA,NA
"AC004941.5",0.0417731186539615,NA,NA,NA
"AC004951.6",0.0904458302508321,NA,NA,NA
"AC005162.4",0.0891995181711027,NA,NA,NA
"AC005224.2",0.0706229331276469,NA,NA,NA
"AC005256.1",0.0902656814255479,NA,NA,NA
"AC005306.3",0.0718692195202251,NA,NA,NA
"AC005498.3",0.126291510480071,NA,NA,NA
"AC005523.2",0.126923803175723,NA,NA,NA
"AC005523.3",0.0668316831683168,NA,NA,NA
"AC005537.2",0.14952599473695,NA,NA,NA
"AC005592.3",0.0909695971859094,NA,NA,NA
"AC005606.14",0.082177219209739,NA,NA,NA
"AC005754.7",0.150670992875427,NA,NA,NA
"AC005785.2",0.116666666666667,NA,NA,NA
"AC005838.2",0.0845794222997474,NA,NA,NA
"AC006026.13",0.0856376502873417,NA,NA,NA
"AC006129.2",0.116239147509246,NA,NA,NA
"AC006538.1",0.166767651300588,NA,NA,NA
"AC007228.11",0.0981160669700089,NA,NA,NA
"AC007255.8",0.0709038487871426,NA,NA,NA
"AC007292.3",0.0608325110690152,NA,NA,NA
"AC007349.5",0.129699063570153,NA,NA,NA
"AC007362.3",0.0930188694257487,NA,NA,NA
"AC007364.1",0.0986842105263158,NA,NA,NA
"AC007365.3",0.0876276722190543,NA,NA,NA
"AC007389.3",0.145408163265306,NA,NA,NA
"AC007401.2",0.0871979439182461,NA,NA,NA
"AC007557.2",0.150476542213438,NA,NA,NA
"AC007680.2",0.0890957261012697,NA,NA,NA
"AC007787.2",0.113376223146932,NA,NA,NA
"AC007967.3",0.0784812019104408,NA,NA,NA
"AC008088.4",0.137250862999849,NA,NA,NA
"AC008746.12",0.131754595241384,NA,NA,NA
"AC008753.4",0.0906563619195999,NA,NA,NA
"AC009120.6",0.0772813955841254,NA,NA,NA
"AC009133.15",0.0848800089240748,NA,NA,NA
"AC009237.8",0.0808180312089004,NA,NA,NA
"AC009502.4",0.100968796648574,NA,NA,NA
"AC009947.3",0.0975869077461804,NA,NA,NA
"AC010095.5",0.0518608760121752,NA,NA,NA
"AC010145.3",0.122798907613495,NA,NA,NA
"AC010145.4",0.143905288919653,NA,NA,NA
"AC010524.4",0.0882352941176471,NA,NA,NA
"AC010980.2",0.0869450171183727,NA,NA,NA
"AC011997.1",0.0810210111630646,NA,NA,NA
"AC012065.7",0.0906581635377258,NA,NA,NA
"AC012360.6",0.0913039062224723,NA,NA,NA
"AC012499.1",0.161949691514256,NA,NA,NA
"AC012531.25",0.0885670353219165,NA,NA,NA
"AC013463.2",0.105534783304909,NA,NA,NA
"AC013733.4",0.0693495737577697,NA,NA,NA
"AC016831.7",0.138129148609499,NA,NA,NA
"AC016999.2",0.0716291319780926,NA,NA,NA
"AC017002.2",0.125903871485,NA,NA,NA
"AC017104.6",0.0416133136939059,NA,NA,NA
"AC018462.2",0.113280618268331,NA,NA,NA
"AC018755.16",0.0670205287239741,NA,NA,NA
"AC018755.17",0.120908969971276,NA,NA,NA
"AC018766.6",0.0810214555011453,NA,NA,NA
"AC018816.3",0.0597861002581299,NA,NA,NA
"AC024560.2",0.176470588235294,NA,NA,NA
"AC025442.3",0.0535483988684968,NA,NA,NA
"AC064852.4",0.121262019345601,NA,NA,NA
"AC067956.1",0.109958674732458,NA,NA,NA
"AC068039.4",0.093686699280758,NA,NA,NA
"AC068138.1",0.104366464346723,NA,NA,NA
"AC068831.3",0.098591768252471,NA,NA,NA
"AC069277.2",0.108667678591263,NA,NA,NA
"AC073283.7",0.087764582073622,NA,NA,NA
"AC073321.4",0.0922116846546372,NA,NA,NA
"AC074212.6",0.0625829082106978,NA,NA,NA
"AC078842.4",0.0976332648722766,NA,NA,NA
"AC078883.3",0.104915620195648,NA,NA,NA
"AC079305.10",0.152520231209743,NA,NA,NA
"AC079741.2",0.0771665212175474,NA,NA,NA
"AC079767.4",0.170574898523949,NA,NA,NA
"AC079807.4",0.104958080906142,NA,NA,NA
"AC083843.1",0.0918198409518241,NA,NA,NA
"AC083949.1",0.108987282794292,NA,NA,NA
"AC084219.3",0.101673265000966,NA,NA,NA
"AC087501.1",0.0865384615384615,NA,NA,NA
"AC090627.1",0.118950303591596,NA,NA,NA
"AC091133.1",0.0567129157366959,NA,NA,NA
"AC091633.3",0.128678208715717,NA,NA,NA
"AC092155.4",0.131429877069534,NA,NA,NA
"AC092192.1",0.155045639640422,NA,NA,NA
"AC092620.2",0.141920413058808,NA,NA,NA
"AC092660.1",0.131122599287222,NA,NA,NA
"AC092667.2",0.068753394411466,NA,NA,NA
"AC099684.1",0.0955888883945836,NA,NA,NA
"AC099850.1",0.088635801207762,NA,NA,NA
"AC100830.4",0.0883150648909679,NA,NA,NA
"AC104537.2",0.144230769230769,NA,NA,NA
"AC104667.3",0.0859868877122081,NA,NA,NA
"AC106801.1",0.0623503566946862,NA,NA,NA
"AC108056.1",0.0833333333333333,NA,NA,NA
"AC112198.1",0.10019125806943,NA,NA,NA
"AC114730.11",0.0857730490665311,NA,NA,NA
"AC114752.3",0.0711206896551724,NA,NA,NA
"AC124997.1",0.0929815066105117,NA,NA,NA
"AC128677.4",0.124027350127756,NA,NA,NA
"AC136289.1",0.0775327186371397,NA,NA,NA
"AC139100.2",0.0634102925697908,NA,NA,NA
"AC139100.3",0.0926425569173152,NA,NA,NA
"AC141928.1",0.0490814542586153,NA,NA,NA
"AC144652.1",0.106502102890492,NA,NA,NA
"AC145343.2",0.128833101101057,NA,NA,NA
"ACAA1",0.0334562809504879,0.0364115368886321,0.0322871853736109,0.143288475714024
"ACAA2",0.0647233518695742,0.0355896076522081,0.0543198322088685,0.179186244654394
"ACACA",0.053856459978625,0.0742419074882964,0.0548408121165538,0.318817802081472
"ACACB",0.0623859132523099,0.0423229633077208,0.0842637610307767,0.227341130508103
"ACAD10",0.0639652351900341,0.0529004729541195,0.0258881308531956,0.151152214860035
"ACAD11",0.0695152168328064,NA,0.0250435776798211,0.208033489258708
"ACAD8",0.059930061317805,0.0257489870863887,0.022878463076911,0.112586906397133
"ACAD9",0.0432261316330149,0.0315739966555183,0.0324317996305395,0.191754336689649
"ACADL",0.126458908167799,0.0659793519630579,0.0619815352685376,0.265063540090799
"ACADM",0.0547335771569951,0.0412630372366918,0.040921945280355,0.199455836907533
"ACADS",0.0544517825349801,0.040234273800565,0.0688594703273296,0.183228708712686
"ACADSB",0.060069041407192,0.0507210062373018,0.0583720341151049,0.201697789532805
"ACADVL",0.0573189829186119,0.0248968433822938,0.0335207408024987,0.18467071565129
"ACAN",0.095741754819903,0.0854350234791327,0.0375790596302974,0.17618545351685
"ACAP1",0.0999539550781344,NA,0.100111693239134,NA
"ACAP2",0.0817198023886655,0.0233061728221111,0.0463636658579388,NA
"ACAP3",0.0487324612491351,0.0274367232029951,0.0585230488381843,NA
"ACAT1",0.072881780356211,0.0441378028181806,0.0542595182288764,0.216335818782985
"ACAT2",0.0612888157682498,0.0772876806211569,0.034589883381127,0.191230603308603
"ACBD3",0.0460594005935799,0.0177898044312361,0.0219694884115784,0.176933263087952
"ACBD4",0.0364740743572323,0.034384553392171,0.0572485214873047,0.163537330667911
"ACBD5",0.0503410583092508,0.0372453528903185,0.0395197761978392,0.102780604478931
"ACBD6",0.0439466824912736,0.0358964734064851,0.0320273046922232,0.140397473306051
"ACBD7",NA,0.0487906136458904,0.0312457826252521,0.0717287288313186
"ACCN1",NA,NA,0.0390322866601818,0.0934026412645799
"ACCN2",NA,NA,0.0725770442039598,0.14455179780362
"ACCN3",NA,NA,0.0281114997013093,0.108291431534288
"ACCN4",NA,NA,0.0258118977517486,0.109438097328951
"ACCN5",NA,NA,0.0415002489194753,0.156775842403276
"ACCS",0.068428803850067,0.0320232861120972,0.0410757959853759,NA
"ACCSL",NA,0.0492430509021245,0.0270602104498699,NA
"ACD",0.0315673514642927,0.030796812043995,0.0460583642792494,0.203686912007344
"ACE",0.0735186768964514,0.0374560246799096,0.0290168091633069,0.0990162451892529
"ACE2",0.140230846490629,0.0598923269818377,0.0500767953194706,0.186769824620235
"ACER1",0.0596388913892388,0.0395371224280329,0.0241101272721146,NA
"ACER2",NA,0.0598870658630645,0.033294508200999,NA
"ACER3",0.0752048588406933,0.0452157373260079,0.0675915197261969,NA
"ACHE",0.0898921409868221,0.0630089119799994,0.0314829502098232,0.105316355559989
"ACIN1",0.0461464679590513,0.0229488977516763,0.0385875237992674,0.179165935041597
"ACKR1",0.0772525516601476,0.0526154408441423,NA,NA
"ACKR2",0.109694112367029,0.0535012065877296,NA,NA
"ACKR3",0.157581143154729,0.104460917560278,NA,NA
"ACKR4",0.218616857435039,0.109045506118936,NA,NA
"ACLY",0.0873066727594342,0.0501054956611207,0.0448214972568264,0.239348452029022
"ACMSD",0.0865384615384615,0.0417807408857279,0.0431373237012644,0.140398643191802
"ACN9",0.0902752991271662,0.039486083671866,0.0297339465267858,0.171984510446441
"ACO1",0.0688570901711901,0.0256223132223687,0.0608724604193532,0.116340773764057
"ACO2",0.0497010228396188,0.0395840958107731,0.048886502289688,0.280052768396277
"ACOT1",0.0786255022224167,0.0480949222488933,0.07608718798169,0.309879486576134
"ACOT11",0.0730356360764288,0.0506622530529112,0.065011898218798,0.136220870136972
"ACOT12",0.0871631737460083,0.046434164777385,0.032691612429727,0.175824896119282
"ACOT13",0.0653103206119423,0.0521423987481429,NA,NA
"ACOT2",NA,0.0502236483427637,0.0796700177241533,0.296621325546161
"ACOT4",0.0887453571360693,0.0506369220874952,0.072173909726655,0.210149983531038
"ACOT6",0.106768895901734,0.0583841220822455,0.033863432641751,0.129985236489143
"ACOT7",0.0789960314752388,0.0341285092108675,0.0270845565461786,0.091476452240227
"ACOT8",0.052537381038344,0.0279004358181095,0.0487248842551165,0.172503119991557
"ACOT9",0.0430619617049677,0.0205869700408658,0.0198899418460567,0.128812706205404
"ACOX1",0.0819315081982862,0.0339798339759617,0.0478133704105697,0.130916358440445
"ACOX2",0.0549670789216122,0.0350336202354218,0.070858559476047,0.146316814909138
"ACOX3",0.0523515666181577,0.023736890939888,0.0432021420209771,0.145545222708199
"ACOXL",0.0863614443699711,0.0546583108963634,0.0366309438174095,0.143672157454771
"ACP1",0.0532224060930805,0.0310968243672505,0.0531592319221587,0.152720782471651
"ACP2",0.050900118191702,0.0335191773721816,0.0465526336423872,0.189081292965647
"ACP5",0.191969138216693,0.0941191394891203,0.0916974297241341,0.584839426695922
"ACP6",0.0828012767085179,0.0426770035987475,0.107519840204123,0.144257594033142
"ACPL2",NA,NA,0.0481761719698997,0.143427901750342
"ACPP",0.0889378636514637,0.0507939623904917,0.0845154403095603,0.140359406276679
"ACPT",0.0756082979873784,0.030288457832708,0.0428968908298105,0.139170527222163
"ACR",0.0925157889281034,0.0375842443795408,0.0327812339425312,0.199513681573608
"ACRBP",0.136682242990654,0.0396751254247607,0.071355893893284,0.230871073562686
"ACRC",0.160273527901146,0.0565308558106939,0.0695891982395902,0.146767021617175
"ACRV1",0.117018605366084,0.0459343690290113,0.0276152149433821,0.106291519825774
"ACSBG1",0.0792746798645035,0.0492762643705335,0.0447996504479429,0.182606253018799
"ACSBG2",0.103448275862069,0.0477939948682785,0.0310447621032285,0.13443304572132
"ACSF2",0.0748628819823656,0.0526972153825389,0.0476517268054057,NA
"ACSF3",0.0619899838114399,0.0292491445507054,0.0379232661146051,0.122513020742882
"ACSL1",0.0649464771818213,0.0546114118680283,0.0990851534860751,0.280383078663581
"ACSL3",0.0360587628593841,0.0414275864018466,0.0315669520498428,0.18117702705342
"ACSL4",0.118542044204814,0.0536283104478414,0.0388292831068002,0.131587988612886
"ACSL5",0.0811208724995336,0.0442001269365713,0.0410983046866597,0.105382059477753
"ACSL6",0.0634845768319754,0.0432866230014393,0.0296997075344921,0.0968357681818423
"ACSM1",0.0730292511308333,0.0366121250505095,0.0321877099551799,0.162098942460832
"ACSM2A",0.109301437323933,0.0527689024499901,0.0377253234440975,0.15862532207638
"ACSM2B",0.100361563990173,0.0585492810007645,0.0325475922998009,0.0928736602488208
"ACSM3",0.0794418088618569,0.046121667714238,0.0524824646449498,0.135902552859866
"ACSM4",NA,NA,0.0403864774827959,0.163868367696461
"ACSM5",0.0831827878294032,0.0441824039538397,0.117295905579809,0.172652874248838
"ACSM6",NA,0.0505194763509282,NA,NA
"ACSS1",0.0482468965651821,0.0337950195312945,0.0495783508488259,0.178355026596936
"ACSS2",0.0535092780295665,0.0528638279069535,0.0872679476517094,0.124577990091169
"ACSS3",0.0761972446946999,0.060163790025397,0.0756598137484312,0.141004743760299
"ACTA1",0.18289385463209,0.0298972953751542,0.125173088313944,0.194740354571551
"ACTA2",0.17087851954431,0.0853469592614255,0.260836623333053,0.358524226607836
"ACTA2-AS1",0.101002654505424,0.0475754503789553,NA,NA
"ACTB",0.0237613914511732,0.018505079142167,0.0240325166387296,0.154332435593591
"ACTBL2",NA,0.107611008707965,0.0363081268146166,NA
"ACTBP2",NA,0.0162918418943378,NA,NA
"ACTBP7",NA,0.0219520958464573,NA,NA
"ACTBP9",0.0897877915807291,NA,NA,NA
"ACTC1",0.238123099110172,0.0882915379308276,0.0361106069345604,0.129228345973012
"ACTG1",NA,0.0214415855561845,0.0583732052975135,0.118243207640231
"ACTG1P1",NA,0.0168884635671054,NA,NA
"ACTG1P4",0.0812300707723675,NA,NA,NA
"ACTG2",0.146440498631785,0.166244473102432,0.26767338937353,0.559160696382854
"ACTL10",0.0988636363636363,0.0285778498995059,NA,NA
"ACTL6A",0.0477123556285249,0.0410435379054951,0.0350727723466037,0.125864832620893
"ACTL6B",0.0891389978318091,0.0509813184372543,0.0408277484108549,0.171318995234001
"ACTL7A",0.101618427714296,0.0354189654863007,0.0289769502315026,0.215364895941245
"ACTL7B",0.142196495331647,0.0418997154341234,0.0464272804425024,0.154236977097669
"ACTL8",0.0997578529818574,0.0413237152623224,0.0423900086655538,0.123237386003073
"ACTL9",0.117012402766977,0.0353336081354479,NA,NA
"ACTN1",0.0645841737373301,0.0256478355729003,0.0739772227366279,0.202493215711131
"ACTN2",0.117827622813391,0.0524212328829369,0.0668092563761138,0.179467030530158
"ACTN3",0.08867907477279,0.0444498199412886,0.053379059300438,0.129523182602439
"ACTN4",0.0447121210687643,0.0256072316576513,0.0478126663017935,0.243600560730587
"ACTR10",0.0257055147672459,0.0461238118189611,0.0632995072806414,0.142811488275219
"ACTR1A",0.0398666303117224,0.029627541248965,0.0408618476666629,0.145650204504154
"ACTR1B",0.0321859020670647,0.0280019073318662,0.0239933332954393,0.131138848002713
"ACTR2",0.0855273580328855,0.0343148738053017,0.0552588121414152,0.160786055043096
"ACTR3",0.061715294714153,0.0235619594971348,0.0454856455473264,0.271986520148435
"ACTR3B",0.0580334452005022,0.0300998455917682,0.0241830226539773,0.0964891816660678
"ACTR3BP2",0.100948726523166,0.0786409354988382,NA,NA
"ACTR3C",0.0943614287217503,0.0712088216864747,NA,NA
"ACTR3P2",0.0986842105263158,NA,NA,NA
"ACTR5",0.0395557404499391,0.0254990905909991,0.0273550723043823,0.107023793770859
"ACTR6",0.0405989717899914,0.0480314811095557,0.0258770569258974,0.165698984165214
"ACTR8",0.0306281168923114,0.0487056514482841,0.0315422814175865,0.158002855754195
"ACTRT1",NA,0.0717299902842207,0.036060954758313,0.223977477473887
"ACTRT2",0.0694981921024274,0.0386262998050788,0.0392324891474794,NA
"ACTRT3",0.0858162423018763,0.0573670296694015,NA,NA
"ACVR1",0.0701404461222151,0.0269053425758264,0.0696255605438955,0.237251100004706
"ACVR1B",0.0543826966341601,0.0270886953454742,0.0287558758801663,0.108467521567329
"ACVR1C",0.0798769615884242,0.0460095652785505,0.0821177631226671,0.182058099627174
"ACVR2A",0.060385000507168,0.0764661587087696,0.0371638121403157,0.160768119584395
"ACVR2B",0.0895056152022373,0.0461860768026884,0.0273741123203726,0.1616706246735
"ACVR2B-AS1",0.0781133100226188,NA,NA,NA
"ACVRL1",0.0686716623418752,0.0324777889333004,0.130603535876701,0.19577254159659
"ACY1",0.118434799312491,0.0309268378341183,0.0424618908240298,0.194261626597275
"ACY3",0.0741394255800759,0.0403814887166506,0.0401400674246123,0.181893803513345
"ACYP1",0.0818443970485229,0.0354722053589568,0.0453639974573273,0.141091585856097
"ACYP2",0.0795838751122449,0.0358021962836988,0.063054471888191,0.175248081324657
"ADA",0.0796895853881481,0.0306179903087108,0.0635455412789727,0.178466014486659
