"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"AC010145.3",0.215425531914894,NA,NA,NA
"AC010145.4",0.176603664437555,NA,NA,NA
"AC010524.4",0.0882352941176471,NA,NA,NA
"AC010980.2",0.114475949518308,NA,NA,NA
"AC011997.1",0.146643100040725,NA,NA,NA
"AC012065.7",0.133038875276885,NA,NA,NA
"AC012360.6",0.0989583333333333,NA,NA,NA
"AC012499.1",0.197986309669241,NA,NA,NA
"AC012531.25",0.175796436038405,NA,NA,NA
"AC013463.2",0.118055555555556,NA,NA,NA
"AC013733.4",0.118351727493564,NA,NA,NA
"AC016831.7",0.179326330131964,NA,NA,NA
"AC016999.2",0.0742924528301887,NA,NA,NA
"AC017002.2",0.194040458217338,NA,NA,NA
"AC017104.6",0.0716086209984952,NA,NA,NA
"AC018462.2",0.170578640981492,NA,NA,NA
"AC018755.16",0.101482044747726,NA,NA,NA
"AC018755.17",0.220588235294118,NA,NA,NA
"AC018766.6",0.179546883311689,NA,NA,NA
"AC018816.3",0.0780534845685207,NA,NA,NA
"AC024560.2",0.176470588235294,NA,NA,NA
"AC025442.3",0.125366568914956,NA,NA,NA
"AC064852.4",0.188229965857109,NA,NA,NA
"AC067956.1",0.126706442611813,NA,NA,NA
"AC068039.4",0.143819599649869,NA,NA,NA
"AC068138.1",0.138095173889473,NA,NA,NA
"AC068831.3",0.126655629139073,NA,NA,NA
"AC069277.2",0.1875,NA,NA,NA
"AC073283.7",0.119219653179191,NA,NA,NA
"AC073321.4",0.150600022677528,NA,NA,NA
"AC074212.6",0.100187760611856,NA,NA,NA
"AC078842.4",0.222697922376553,NA,NA,NA
"AC078883.3",0.150926419828451,NA,NA,NA
"AC079305.10",0.214220130038161,NA,NA,NA
"AC079741.2",0.15,NA,NA,NA
"AC079767.4",0.203760005391565,NA,NA,NA
"AC079807.4",0.146860040383531,NA,NA,NA
"AC083843.1",0.119812907215655,NA,NA,NA
"AC083949.1",0.223778647867342,NA,NA,NA
"AC084219.3",0.182352950604385,NA,NA,NA
"AC087501.1",0.190940638373858,NA,NA,NA
"AC090627.1",0.183826985098691,NA,NA,NA
"AC091133.1",0.0896345464072041,NA,NA,NA
"AC091633.3",0.143969714123164,NA,NA,NA
"AC092155.4",0.274723433490158,NA,NA,NA
"AC092192.1",0.160091279280843,NA,NA,NA
"AC092620.2",0.184120453548209,NA,NA,NA
"AC092660.1",0.18,NA,NA,NA
"AC092667.2",0.193440147783652,NA,NA,NA
"AC099684.1",0.119984979825599,NA,NA,NA
"AC099850.1",0.124974859887641,NA,NA,NA
"AC100830.4",0.193316053217595,NA,NA,NA
"AC104537.2",0.157415691952496,NA,NA,NA
"AC104667.3",0.145306301848427,NA,NA,NA
"AC106801.1",0.110833696452621,NA,NA,NA
"AC108056.1",0.0939170766129997,NA,NA,NA
"AC112198.1",0.138556333306579,NA,NA,NA
"AC114730.11",0.168045028433196,NA,NA,NA
"AC114752.3",0.213993670847889,NA,NA,NA
"AC124997.1",0.121163862787454,NA,NA,NA
"AC128677.4",0.15666104532961,NA,NA,NA
"AC136289.1",0.166275297545158,NA,NA,NA
"AC139100.2",0.115418597863424,NA,NA,NA
"AC139100.3",0.129807692307692,NA,NA,NA
"AC141928.1",0.116984056591765,NA,NA,NA
"AC144652.1",0.133812554406675,NA,NA,NA
"AC145343.2",0.204594413083522,NA,NA,NA
"ACAA1",0.0405676392860272,0.166051099190557,0.0902032331746934,0.147952180238899
"ACAA2",0.104053382199626,0.133816370151405,0.0773206529965315,0.178883998223548
"ACACA",0.0861274792357892,0.14565628580527,0.330882461377136,0.359835961805934
"ACACB",0.0623859132523099,0.144352373668646,0.244627325251384,0.226113088875943
"ACAD10",0.119047182938434,0.12506023754305,0.0923534985229446,0.139649865663973
"ACAD11",0.0657000363169289,NA,0.0906525304713532,0.281301976124883
"ACAD8",0.059930061317805,0.129578708712854,0.0322212494270781,0.119782169362835
"ACAD9",0.0771310893777188,0.117304983640445,0.0677978444032776,0.199720564394435
"ACADL",0.0981810580963689,0.174150886923475,0.0587118691957929,0.301432855809329
"ACADM",0.07897075005658,0.143668578091227,0.145587883720366,0.249518025442922
"ACADS",0.0770441934519684,0.138135390295863,0.0688594703273296,0.179764004302718
"ACADSB",0.0632291028853269,0.122085801244707,0.106353493258497,0.191004049548559
"ACADVL",0.0599996379472959,0.145838482559938,0.194391084020754,0.187793463066511
"ACAN",0.0690810075770821,0.19005219964983,0.0915538932493627,0.133282151234657
"ACAP1",0.107395089378182,NA,0.176464907888312,NA
"ACAP2",0.226599278136652,0.0946933903505551,0.0344956576347446,NA
"ACAP3",0.0795545342463943,0.096003349215976,0.178305891586092,NA
"ACAT1",0.265891991702254,0.133589330870553,0.136858201643093,0.254915538197943
"ACAT2",0.0682356476191175,0.194686299032659,0.112553020732751,0.211395691875419
"ACBD3",0.0696170574415113,0.0934506510592296,0.177184829962067,0.197006913490841
"ACBD4",0.0827016659154017,0.0961697394756094,0.0616548415825106,0.161655932558842
"ACBD5",0.0747711695142432,0.122857701275928,0.0607558555819051,0.0870934597848579
"ACBD6",0.0703690565873511,0.0841505805819963,0.111332315404749,0.149268802204732
"ACBD7",NA,0.207825232080796,0.0607956214341948,0.0655505465340138
"ACCN1",NA,NA,0.0509043948206801,0.0866889441047292
"ACCN2",NA,NA,0.122751575045021,0.140113349169559
"ACCN3",NA,NA,0.0563022319563152,0.0997117391917793
"ACCN4",NA,NA,0.0306165773797005,0.093844284829122
"ACCN5",NA,NA,0.0787171812730039,0.125735470885357
"ACCS",0.118805209958623,0.0986611056429058,0.180183553671826,NA
"ACCSL",NA,0.143613205059673,0.0535005001754845,NA
"ACD",0.0593221871537838,0.130490744146336,0.193068026697207,0.227983729741921
"ACE",0.103156190898196,0.0922071503105624,0.0659403122749046,0.0936437829953481
"ACE2",0.178318692164416,0.144959774981311,0.120964199779414,0.233194436382742
"ACER1",0.121987951807229,0.146990515830357,0.0170558402703627,NA
"ACER2",NA,0.193512587212282,0.0922749289281609,NA
"ACER3",0.0776099029742296,0.150544615799916,0.208674762361579,NA
"ACHE",0.108137562457267,0.161065048796846,0.0793756355583362,0.097575863679681
"ACIN1",0.0607069248815143,0.0688566083852154,0.160924887053986,0.181306029947533
"ACKR1",0.123809720967218,0.160407689365033,NA,NA
"ACKR2",0.129336844279876,0.123759666965452,NA,NA
"ACKR3",0.145251026361049,0.205873957118156,NA,NA
"ACKR4",0.234657365308649,0.265991805059359,NA,NA
"ACLY",0.148254714827856,0.160643631384312,0.138675309040761,0.310735517766055
"ACMSD",0.171766104125465,0.133232356289824,0.0721583590937987,0.113454188020517
"ACN9",0.0585134674925833,0.067989823685018,0.151589788496749,0.191348672857432
"ACO1",0.0690159273360521,0.0704113018827909,0.0481314078809655,0.128870173161106
"ACO2",0.121943370656867,0.116219879998624,0.148819810721565,0.301068159862434
"ACOT1",0.0732963011711751,0.139781924137687,0.155715639602895,0.338320801399249
"ACOT11",0.110233156776006,0.132306263537818,0.073456818639051,0.115028174328679
"ACOT12",0.154411764705882,0.0820639293523063,0.0486182554728175,0.157967411432778
"ACOT13",0.0697521493690769,0.0926129909774801,NA,NA
"ACOT2",NA,0.140980876138301,0.33468218180005,0.35169216636943
"ACOT4",0.128775088875194,0.146473790047033,0.123406760157129,0.213161845969984
"ACOT6",0.174410022601603,0.181393055237064,0.098659697671408,0.129785524970358
"ACOT7",0.0774252152647934,0.0641563472592628,0.053820717426838,0.109557081441622
"ACOT8",0.0644904458598726,0.0887286409891628,0.0682787123871441,0.173795318552243
"ACOT9",0.0715315363304073,0.116869384467076,0.0772320475411003,0.151890994425938
"ACOX1",0.139081583872115,0.14206671888889,0.139793640536523,0.157173823657307
"ACOX2",0.0522137870114263,0.12313630940298,0.123306564059081,0.145346538983415
"ACOX3",0.0945266272189349,0.0834096723895254,0.165360703448464,0.165050878171129
"ACOXL",0.131242533145187,0.123144683258614,0.0662972883028257,0.139279388888802
"ACP1",0.0792371120079193,0.0829161637468141,0.10411743882272,0.167560368363286
"ACP2",0.0572388741790544,0.0976135632931861,0.263194297145525,0.265576090903708
"ACP5",0.391649814805902,0.254433370235852,0.554765539319037,0.595558373309808
"ACP6",0.115717398299334,0.125599296645423,0.0505628109282008,0.131271268684937
"ACPL2",NA,NA,0.14261203538703,0.176450259656682
"ACPP",0.15,0.161344760770786,0.104123421857258,0.137707701786035
"ACPT",0.131568611863702,0.0970058397159917,0.0911848677981539,0.120486474880347
"ACR",0.10517269268673,0.120683933109934,0.0785024256809078,0.178117850179226
"ACRBP",0.136682242990654,0.0984793459623086,0.0841532951118858,0.21780346651388
"ACRC",0.178118956619828,0.0821055062467607,0.14354712415609,0.134068244314336
"ACRV1",0.118527351460547,0.171528290595645,0.0810482227627223,0.10409793206735
"ACSBG1",0.160487288135593,0.156463863993198,0.0836738822627923,0.168406451005777
"ACSBG2",0.103448275862069,0.170140435827301,0.063403586538578,0.112837236833203
"ACSF2",0.149606404464897,0.174342033322803,0.146321296941455,NA
"ACSF3",0.121067070651837,0.083482638416428,0.0690821481880063,0.104353750754317
"ACSL1",0.0563757151343517,0.112769722341693,0.0812436367025094,0.423216388524192
"ACSL3",0.0594439586521347,0.142972254083568,0.0800091040448453,0.195386913737245
"ACSL4",0.164621251876984,0.200394265233012,0.084391379502467,0.141174628195355
"ACSL5",0.0908425309808556,0.185207898659705,0.0784946097747514,0.0998634039877334
"ACSL6",0.107174984546621,0.0649845160926185,0.0541752664869209,0.0959276379962088
"ACSM1",0.141140315918527,0.102906226983766,0.0144513683028611,0.17741621408046
"ACSM2A",0.117838144925578,0.130490919533597,0.0692627272334559,0.1156932178888
"ACSM2B",0.139687879379025,0.133862700987837,0.0467024482778669,0.0914097167295423
"ACSM3",0.138185301901989,0.155612735198911,0.0771105400248174,0.0982895246726115
"ACSM4",NA,NA,0.0805422252368849,0.146321929216552
"ACSM5",0.0831827878294032,0.201405000101449,0.146761812734623,0.186221554380554
"ACSM6",NA,0.115380228942319,NA,NA
"ACSS1",0.11853526628251,0.154075003330941,0.140440273089609,0.173869908944716
"ACSS2",0.0700967457898556,0.201357410646569,0.0976899441434098,0.186229294241913
"ACSS3",0.0899069515574881,0.120181133460475,0.130994520567834,0.136981261531928
"ACTA1",0.29586329364866,0.0931450603503303,0.340228265071117,0.198510008762292
"ACTA2",0.23,0.256024407727118,0.386625693060636,0.387481635342895
"ACTA2-AS1",0.184637776801351,0.142374375074924,NA,NA
"ACTB",0.0313618469964849,0.122655367672517,0.165406968423793,0.188135226756665
"ACTBL2",NA,0.247879747394293,0.0493131829623006,NA
"ACTBP2",NA,0.014260620252917,NA,NA
"ACTBP7",NA,0.0300556790062132,NA,NA
"ACTBP9",0.105755347468006,NA,NA,NA
"ACTC1",0.276702433955593,0.154001970015346,0.142678476046044,0.105399907019686
"ACTG1",NA,0.119122805752078,0.10844775034378,0.137526410220593
"ACTG1P1",NA,0.0153112680408927,NA,NA
"ACTG1P4",0.117899012106444,NA,NA,NA
"ACTG2",0.332031193507743,0.182537866927756,0.301563257233871,0.573578320891951
"ACTL10",0.0988636363636363,0.0738678795179373,NA,NA
"ACTL6A",0.0638323133013329,0.0728690060847452,0.100562086011605,0.150174153257268
"ACTL6B",0.116881415434881,0.0694351268575336,0.0945542725848987,0.133247425877167
"ACTL7A",0.138059299407112,0.102603802919711,0.0617347412530315,0.179703464693398
"ACTL7B",0.142196495331647,0.123534300388503,0.0824667978737773,0.143001996950207
"ACTL8",0.110041622231381,0.170850003228647,0.0418119409108945,0.109297135815215
"ACTL9",0.153340988580221,0.0619963989401411,NA,NA
"ACTN1",0.0634082204027433,0.104755040111604,0.229618815146231,0.236652430217845
"ACTN2",0.277173913043478,0.143150918332115,0.0915383651214523,0.179772139007446
"ACTN3",0.125360523408893,0.154248114498989,0.0911972798165807,0.115157330236823
"ACTN4",0.0450896234509255,0.0814693128292827,0.236144531268092,0.255528687436434
"ACTR10",0.0251962478979149,0.0983814817373161,0.173567542011754,0.154696219844912
"ACTR1A",0.0464002584844044,0.0536783268733477,0.163221735372337,0.187617933816525
"ACTR1B",0.0459542193498931,0.0787453672399213,0.0493568338801678,0.163998923673205
"ACTR2",0.111574250008472,0.072642974083632,0.119397293950413,0.171139815188913
"ACTR3",0.063782516162213,0.0742184135188785,0.178263006802204,0.354276782253794
"ACTR3B",0.135771294647074,0.117265629755816,0.017565377372703,0.0727565343081056
"ACTR3BP2",0.144569727533224,0.193732852732511,NA,NA
"ACTR3C",0.194483376584961,0.175401938045776,NA,NA
"ACTR3P2",0.199624824931441,NA,NA,NA
"ACTR5",0.0929503035059177,0.0817156299114862,0.0949284803805679,0.106139040067211
"ACTR6",0.0621932554187488,0.113667794522854,0.132999160575574,0.189697783674137
"ACTR8",0.066032824971944,0.106929459745511,0.0959960201487663,0.152474043367444
"ACTRT1",NA,0.212016089152411,0.125599183043906,0.214492228439909
"ACTRT2",0.162496021143646,0.0900603912324309,0.0721894666232546,NA
"ACTRT3",0.165361895708568,0.0971429811721656,NA,NA
"ACVR1",0.143190194766259,0.135492028925644,0.218870311916112,0.256120933403363
"ACVR1B",0.0689606734648726,0.0959748172065205,0.0651092531255811,0.107803704837125
"ACVR1C",0.133093677455361,0.195869414448615,0.0993318063822653,0.189238108777674
"ACVR2A",0.0623525299899369,0.179101247394312,0.0685309776548828,0.165350760053021
"ACVR2B",0.121411652772215,0.177721375638816,0.0575486603005922,0.122499588761904
"ACVR2B-AS1",0.112457292815014,NA,NA,NA
"ACVRL1",0.0847516031547136,0.158830030334304,0.182698508995003,0.180671970033116
"ACY1",0.118434799312491,0.134006427445905,0.177291063235641,0.291837229059559
"ACY3",0.125,0.150038428881478,0.0861453806761356,0.152921845142105
"ACYP1",0.126355766849078,0.150590342253432,0.144945702992381,0.121465918199755
"ACYP2",0.0739402916481377,0.152653611648996,0.201053142259733,0.21914932241337
"ADA",0.100830050772695,0.105172580150583,0.186812153821169,0.191860479681126
"ADAD1",0.099753827072547,0.112781679274357,0.0916558085882139,0.209289772899702
"ADAD2",0.144403532090394,0.0776842270372609,0.0390115276634444,0.205825677084227
"ADAL",0.144558163228674,0.134176176192659,0.141278224602525,0.156589470605567
"ADAM10",0.136926077503517,0.138205842016499,0.08943439694675,0.166455450311442
"ADAM11",0.105674773364435,0.102593238756701,0.0763295368800597,0.15071872004947
"ADAM12",0.185490227406816,0.108400319547112,0.077893140736543,0.116897275690807
"ADAM15",0.0705322851143882,0.109899942007067,0.182255847955719,0.225852031100789
"ADAM17",0.122009110671624,0.130451890334596,0.0910786459407446,0.158139797206139
"ADAM18",0.0810810810810811,0.152275488163937,0.0733026532964601,0.111482810851322
"ADAM19",0.147280350551406,0.164204403974153,0.0750053234581577,0.100138490144474
