"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"ABI1",0.107275950812368,0.0194245392308592,0.14296631655724,0.0888141673341303
"ABI2",0.0179012580894164,0.0242160550339105,0.089330750307068,0.0915040320345982
"ABI3",0.10046427990013,0.02652541279218,0.170242120168939,0.173251267414299
"ABI3BP",0.513886380627826,0.0581804957264787,0.291869352527814,0.137816070610226
"ABL1",0.0623093956240025,0.0405638076984574,0.098993372850422,0.131733007604195
"ABL2",0.133092421103584,0.0479087934964916,0.191709518201943,0.115993548984758
"ABLIM1",0.0277093989739061,0.0815384031847275,0.19517224545174,0.130139400244459
"ABLIM2",0.0302143011105019,0.02463524591209,0.192345087453335,0.156744378296341
"ABLIM3",0.0373133711216071,0.0444566341591967,0.222073086449723,0.15199185825245
"ABO",0.081209586394744,0.0203494185000636,0.162152531225191,0.164197040333479
"ABP1",NA,NA,0.180126568940736,0.1645295975915
"abParts",0.176865457740194,NA,NA,NA
"ABR",0.0589876130189389,0.0417983586132246,0.0884896372242345,0.103977946765632
"ABRA",0.31055294441205,0.023726588250597,0.208600510872543,0.14030016263111
"ABRACL",0.220827739487214,0.0510469214292422,NA,NA
"ABT1",0.140420900589197,0.0224837538909361,0.172427412868753,0.149933989315222
"ABTB1",0.0919617780698823,0.0369018558358808,0.213498603861225,0.130838719017611
"ABTB2",0.115559129437822,0.0338135819381346,0.152675796475678,0.164662620817292
"AC000111.3",0.225956307602433,NA,NA,NA
"AC002059.10",0.148692971257954,NA,NA,NA
"AC002064.5",0.128901252237391,NA,NA,NA
"AC002310.12",0.137490016928533,NA,NA,NA
"AC002310.7",0.180144316095337,NA,NA,NA
"AC003973.4",0.239799189050681,NA,NA,NA
"AC003986.5",0.108407063790815,NA,NA,NA
"AC003989.4",0.118166752528251,NA,NA,NA
"AC004158.3",0.0904794515545634,NA,NA,NA
"AC004490.1",0.154465191416696,NA,NA,NA
"AC004538.3",0.157401811320581,NA,NA,NA
"AC004692.5",0.0818771806566595,NA,NA,NA
"AC004941.5",0.0645928226328192,NA,NA,NA
"AC004951.6",0.14196990297651,NA,NA,NA
"AC005162.4",0.087363789972255,NA,NA,NA
"AC005224.2",0.165904418249149,NA,NA,NA
"AC005256.1",0.0667152253298034,NA,NA,NA
"AC005306.3",0.0825247123750635,NA,NA,NA
"AC005498.3",0.153083653431188,NA,NA,NA
"AC005523.2",0.225417096818616,NA,NA,NA
"AC005523.3",0.040779765557737,NA,NA,NA
"AC005537.2",0.0866684686341441,NA,NA,NA
"AC005592.3",0.182647273780762,NA,NA,NA
"AC005606.14",0.220324221941156,NA,NA,NA
"AC005754.7",0.135780119703098,NA,NA,NA
"AC005785.2",0.126371885443639,NA,NA,NA
"AC005838.2",0.12039269272761,NA,NA,NA
"AC006026.13",0.106802356844775,NA,NA,NA
"AC006129.2",0.176838627300507,NA,NA,NA
"AC006538.1",0.0845053636002571,NA,NA,NA
"AC007228.11",0.0796815617157683,NA,NA,NA
"AC007255.8",0.0842847215440195,NA,NA,NA
"AC007292.3",0.0966599392294557,NA,NA,NA
"AC007349.5",0.121256413532645,NA,NA,NA
"AC007362.3",0.145679477008736,NA,NA,NA
"AC007364.1",0.221454484364592,NA,NA,NA
"AC007365.3",0.0997083445440867,NA,NA,NA
"AC007389.3",0.129903487967748,NA,NA,NA
"AC007401.2",0.146838953154983,NA,NA,NA
"AC007557.2",0.130612894342982,NA,NA,NA
"AC007680.2",0.125893759468503,NA,NA,NA
"AC007787.2",0.130570137388969,NA,NA,NA
"AC007967.3",0.114801865758915,NA,NA,NA
"AC008088.4",0.131957315546882,NA,NA,NA
"AC008746.12",0.120826325900245,NA,NA,NA
"AC008753.4",0.140180834367126,NA,NA,NA
"AC009120.6",0.119377082955448,NA,NA,NA
"AC009133.15",0.0944550723980293,NA,NA,NA
"AC009237.8",0.1689463096385,NA,NA,NA
"AC009502.4",0.101598709663942,NA,NA,NA
"AC009947.3",0.116744610633989,NA,NA,NA
"AC010095.5",0.121956297893205,NA,NA,NA
"AC010145.3",0.0879049312999469,NA,NA,NA
"AC010145.4",0.142498058089186,NA,NA,NA
"AC010524.4",0.178043256889363,NA,NA,NA
"AC010980.2",0.211155052352124,NA,NA,NA
"AC011997.1",0.147222935755911,NA,NA,NA
"AC012065.7",0.145408272220121,NA,NA,NA
"AC012360.6",0.121867816746822,NA,NA,NA
"AC012499.1",0.118972742012459,NA,NA,NA
"AC012531.25",0.0863933654776673,NA,NA,NA
"AC013463.2",0.146326179350226,NA,NA,NA
"AC013733.4",0.0689677388483018,NA,NA,NA
"AC016831.7",0.178527060977161,NA,NA,NA
"AC016999.2",0.0866100084389653,NA,NA,NA
"AC017002.2",0.109232859059219,NA,NA,NA
"AC017104.6",0.0202451860282613,NA,NA,NA
"AC018462.2",0.0991750890941378,NA,NA,NA
"AC018755.16",0.124293660697029,NA,NA,NA
"AC018755.17",0.062738883250934,NA,NA,NA
"AC018766.6",0.157324306770737,NA,NA,NA
"AC018816.3",0.141836806198536,NA,NA,NA
"AC024560.2",0.126095284051231,NA,NA,NA
"AC025442.3",0.0719527869005195,NA,NA,NA
"AC064852.4",0.157869817420464,NA,NA,NA
"AC067956.1",0.116800419972833,NA,NA,NA
"AC068039.4",0.13248671997219,NA,NA,NA
"AC068138.1",0.0513207841157209,NA,NA,NA
"AC068831.3",0.141443900481195,NA,NA,NA
"AC069277.2",0.160582498707362,NA,NA,NA
"AC073283.7",0.0513282411634695,NA,NA,NA
"AC073321.4",0.135281952866696,NA,NA,NA
"AC074212.6",0.0763197426481498,NA,NA,NA
"AC078842.4",0.2142031818719,NA,NA,NA
"AC078883.3",0.131477846762108,NA,NA,NA
"AC079305.10",0.177011716933052,NA,NA,NA
"AC079741.2",0.177741794528422,NA,NA,NA
"AC079767.4",0.108527319448856,NA,NA,NA
"AC079807.4",0.118852503062168,NA,NA,NA
"AC083843.1",0.0500959559474861,NA,NA,NA
"AC083949.1",0.0892870583193271,NA,NA,NA
"AC084219.3",0.0885364600844132,NA,NA,NA
"AC087501.1",0.141222023133055,NA,NA,NA
"AC090627.1",0.20811935988318,NA,NA,NA
"AC091133.1",0.0619462326268622,NA,NA,NA
"AC091633.3",0.132951838256445,NA,NA,NA
"AC092155.4",0.0934073217593482,NA,NA,NA
"AC092192.1",0.296536847891842,NA,NA,NA
"AC092620.2",0.125886174180485,NA,NA,NA
"AC092660.1",0.122690605647265,NA,NA,NA
"AC092667.2",0.130981085190961,NA,NA,NA
"AC099684.1",0.0712933991663174,NA,NA,NA
"AC099850.1",0.0693855725743717,NA,NA,NA
"AC100830.4",0.116765769876334,NA,NA,NA
"AC104537.2",0.0732233785394572,NA,NA,NA
"AC104667.3",0.076575976792167,NA,NA,NA
"AC106801.1",0.0630449246572229,NA,NA,NA
"AC108056.1",0.0889563329811132,NA,NA,NA
"AC112198.1",0.166110303781336,NA,NA,NA
"AC114730.11",0.221338780514421,NA,NA,NA
"AC114752.3",0.113780623629651,NA,NA,NA
"AC124997.1",0.19867242426114,NA,NA,NA
"AC128677.4",0.0848131145785042,NA,NA,NA
"AC136289.1",0.104455676677857,NA,NA,NA
"AC139100.2",0.0867991385719794,NA,NA,NA
"AC139100.3",0.159046551409052,NA,NA,NA
"AC141928.1",0.0627849421859546,NA,NA,NA
"AC144652.1",0.0423803222249708,NA,NA,NA
"AC145343.2",0.125769058206527,NA,NA,NA
"ACAA1",0.0311614638465234,0.0217936060268656,0.14058060052397,0.0787506016111671
"ACAA2",0.0734890328778345,0.0420865755397282,0.206008402080414,0.113538786645418
"ACACA",0.071683137501019,0.0813043845410356,0.44309693777943,0.255277476325224
"ACACB",0.0359103273269333,0.0439692484587008,0.259066339646422,0.131293952307385
"ACAD10",0.0842331526544219,0.0277782502971773,0.173461223355538,0.129015409601586
"ACAD11",0.0687954831640263,NA,0.280149254346009,0.100361729750123
"ACAD8",0.14749015765068,0.0311772742526156,0.169638996936526,0.0997240125293274
"ACAD9",0.0459286302816203,0.0330806988594975,0.186647650143535,0.080433785730146
"ACADL",0.0565697492346003,0.047842257156342,0.210626089169823,0.162660630516561
"ACADM",0.0753713421989252,0.0385475256323478,0.275345423131948,0.13484272031337
"ACADS",0.0990326262003137,0.0309715707667124,0.21595259826683,0.127913963414609
"ACADSB",0.0392921430729704,0.039640072120965,0.121177434474884,0.144133696656478
"ACADVL",0.0766644750879685,0.0292794547600782,0.176203584356885,0.106002081771401
"ACAN",0.104084483606243,0.040409976107404,0.299016474194675,0.146526811672407
"ACAP1",0.081090499661003,NA,0.266686463180937,NA
"ACAP2",0.0921521084580998,0.0273083829748153,0.136950334738869,NA
"ACAP3",0.103204744128143,0.0178152859217757,0.261915751792056,NA
"ACAT1",0.0990261361295124,0.044704725246982,0.215051758673789,0.0936215179282514
"ACAT2",0.0510165688869216,0.0606218360958344,0.167273411767879,0.120737190854439
"ACBD3",0.0599623330650998,0.0201255335484767,0.15987948289548,0.0683191328084057
"ACBD4",0.0398351828028345,0.0285572889899986,0.138606461854516,0.156216965302323
"ACBD5",0.0706667463923132,0.0377500141174724,0.184078594474211,0.141419973283506
"ACBD6",0.0625473612096356,0.026174511580708,0.124446029195376,0.0872173795244608
"ACBD7",NA,0.0313407854548598,0.136588205878683,0.131399919716018
"ACCN1",NA,NA,0.139104098871768,0.0986644530669922
"ACCN2",NA,NA,0.13289957330288,0.114812446684017
"ACCN3",NA,NA,0.132607474868474,0.0994644319586087
"ACCN4",NA,NA,0.0880354229699484,0.125098199183217
"ACCN5",NA,NA,0.198898810035049,0.170798114899521
"ACCS",0.123056540987243,0.0199252575281424,0.26580123295032,NA
"ACCSL",NA,0.0400114136588468,0.13105091296376,NA
"ACD",0.0648380546983387,0.0198036077098206,0.142753475820702,0.0988865679777216
"ACE",0.063386189715022,0.0246658391977072,0.130277280744361,0.0981637025408191
"ACE2",0.0965304841318904,0.0421213385873025,0.132759652947372,0.2022208426478
"ACER1",0.0735353846720297,0.02445946693736,0.123540907454129,NA
"ACER2",NA,0.0450555328107664,0.111248735591903,NA
"ACER3",0.0524855051368062,0.0423779637679736,0.25838554013506,NA
"ACHE",0.146011605116324,0.0605933310756821,0.138159780332918,0.13028263843116
"ACIN1",0.074912798980622,0.0251843395156194,0.125831531615048,0.0635613738119447
"ACKR1",0.0816691660984724,0.0484349083219504,NA,NA
"ACKR2",0.102817258857678,0.0298927999642288,NA,NA
"ACKR3",0.284681398561538,0.0603471244933876,NA,NA
"ACKR4",0.287605108034211,0.0812253026284536,NA,NA
"ACLY",0.102222711432123,0.0853219383365029,0.715670462447837,0.421597579297696
"ACMSD",0.133377476244207,0.0414198155147521,0.211798420704502,0.125186632039892
"ACN9",0.0899334662243221,0.0240478771287623,0.135123217165332,0.0792216071561875
"ACO1",0.100193386910207,0.031707832030575,0.150072623460606,0.0690812965634347
"ACO2",0.0934296718401014,0.0442535716561609,0.28096045917887,0.157216684896972
"ACOT1",0.0871497696618611,0.0428310341930959,0.331106540375202,0.154097919728932
"ACOT11",0.126075472439851,0.0319951782728863,0.121824817641701,0.173782719387942
"ACOT12",0.186364901024613,0.0288103773132929,0.162661017021527,0.1438532182952
"ACOT13",0.0594004881510254,0.0396383795458712,NA,NA
"ACOT2",NA,0.0565179695796256,0.339025916026418,0.178589947255262
"ACOT4",0.098510205628441,0.0464238790244475,0.181619961851928,0.120321784945055
"ACOT6",0.147756567322312,0.036260893950979,0.170907696003467,0.163025601159804
"ACOT7",0.114091891465503,0.0189993657712749,0.0615502279803378,0.0997611942775148
"ACOT8",0.0601562040668825,0.0189177605841002,0.11497059360088,0.155148432950795
"ACOT9",0.0600307681754267,0.0237208469327471,0.122293660264766,0.0877840169688792
"ACOX1",0.0714984671002518,0.0382480546500919,0.121389618046134,0.159985774737941
"ACOX2",0.053842891212061,0.0389865476102463,0.166004661114461,0.0944894157203445
"ACOX3",0.0844270698485907,0.0208891515689395,0.164258594196302,0.0856498646348486
"ACOXL",0.175718832374144,0.0312719438564768,0.180642227154603,0.143545464894848
"ACP1",0.0612943641691023,0.024524596466597,0.142095880678937,0.0623288126732107
"ACP2",0.0791674875328051,0.0291386846207571,0.226644944485605,0.127223154042547
"ACP5",0.234317235641674,0.0449879701670489,0.997170899762592,0.694770911463395
"ACP6",0.0557852587756287,0.0364063128985547,0.200044933952922,0.176319765216605
"ACPL2",NA,NA,0.194506014742154,0.09855860187093
"ACPP",0.238370684585294,0.0419626153530612,0.162440964936168,0.168493848384677
"ACPT",0.0460765278932758,0.019786672950062,0.131458041443856,0.213874998955062
"ACR",0.13477968781342,0.0350951223658837,0.184775322304813,0.173935011902704
"ACRBP",0.0774935413459063,0.0254852597874429,0.179721653526562,0.675759895846158
"ACRC",0.142999322139843,0.0445681265792238,0.15318825703763,0.104934218480419
"ACRV1",0.0767140348435358,0.0178187538611684,0.151507357445565,0.134626891110027
"ACSBG1",0.0810754772465435,0.03594797815819,0.210937405139238,0.179836213992059
"ACSBG2",0.0978512731889654,0.0292899465038058,0.139891531807585,0.135174074657111
"ACSF2",0.150936323503514,0.0626572296315525,0.208662244201512,NA
"ACSF3",0.0682486159349883,0.0155849073486448,0.259723815933615,0.179541142910048
"ACSL1",0.0410898465290983,0.0519661529497244,0.301323690024045,0.160430585960265
"ACSL3",0.0572133161916987,0.0527456544464645,0.213015363767374,0.10103803150476
"ACSL4",0.179582486374216,0.0466870661260149,0.0865377652910344,0.0940808215488848
"ACSL5",0.0818372272555573,0.0325936952106219,0.0866290991539728,0.12679546865184
"ACSL6",0.0840149045989776,0.0249366175257625,0.101742917934372,0.089321598834061
"ACSM1",0.153088937032176,0.0351715178989599,0.190291549595032,0.171930944784668
"ACSM2A",0.0965132105870758,0.0379727348537303,0.188745601216903,0.145171871980468
"ACSM2B",0.11952953849333,0.0296433517397047,0.115689931424353,0.0981354242279832
"ACSM3",0.0887210629710909,0.0238334095631646,0.127628145523686,0.111955541531339
"ACSM4",NA,NA,0.178402177653234,0.149336328876611
"ACSM5",0.0465347029777054,0.0488750555348191,0.173873177190927,0.171580099587983
"ACSM6",NA,0.0225329516622167,NA,NA
"ACSS1",0.111198897072431,0.0318938626935438,0.18029691176783,0.155460183867403
"ACSS2",0.055545066145017,0.0830548432914096,0.406684698286463,0.202533525689954
"ACSS3",0.137170867823465,0.0754865642106492,0.265944930920428,0.201285015122669
"ACTA1",0.438903238936067,0.0275568842848468,2.21965904799023,0.354268464148314
"ACTA2",0.146740126029776,0.0509016364605873,0.302778020016347,0.208335235708384
"ACTA2-AS1",0.0478134922670323,0.0408315562734492,NA,NA
"ACTB",0.0396354346398479,0.0154505954415444,0.195892273806801,0.0939966468650626
"ACTBL2",NA,0.0424281952976002,0.208073587915221,NA
"ACTBP2",NA,0.0148924989136161,NA,NA
"ACTBP7",NA,0.0126559764825647,NA,NA
"ACTBP9",0.109102444849536,NA,NA,NA
"ACTC1",0.0984244900658214,0.0720647543974534,0.20321129903736,0.157126248398465
"ACTG1",NA,0.0146461675169072,0.114407019209304,0.0716428173808815
"ACTG1P1",NA,0.0131409711279174,NA,NA
"ACTG1P4",0.107316812293265,NA,NA,NA
"ACTG2",0.152424105889698,0.106589191481215,2.08014024845202,1.41004249343981
"ACTL10",0.108830277243102,0.0231658716472911,NA,NA
"ACTL6A",0.0846661101469997,0.0271871992317888,0.128951377277051,0.0631013211287181
"ACTL6B",0.0795032096087653,0.0249940822860108,0.163304446175094,0.20659302959053
"ACTL7A",0.0882905138963793,0.0191451246990575,0.213068232329363,0.163933543180514
"ACTL7B",0.117872236145507,0.0295967969316951,0.135564248493693,0.141530367522742
"ACTL8",0.140747228153689,0.032601004073979,0.171642486529594,0.149838228338675
"ACTL9",0.205940313413367,0.0339313802423786,NA,NA
"ACTN1",0.0438506650688797,0.0259632127804095,0.261127595039069,0.121031542641922
"ACTN2",0.19477017864242,0.0327002472975342,0.1593281796137,0.144943111467774
"ACTN3",0.32493648264044,0.0281382408949594,0.182898350461468,0.135943026404844
"ACTN4",0.0471130794636009,0.022517923216762,0.214457164272483,0.093553043419569
"ACTR10",0.0553769300354054,0.0284408290405286,0.125549005368857,0.0661862562829984
"ACTR1A",0.0358088746005819,0.0312400509775054,0.163550126479929,0.0747419906759751
"ACTR1B",0.0287857750647524,0.026432874513766,0.11190515805107,0.0603939009494939
"ACTR2",0.0841154206119341,0.0255426749604232,0.15136146929535,0.0829234870318196
"ACTR3",0.0845459720542531,0.0290738805096145,0.242113229411163,0.215272643999217
"ACTR3B",0.110916634035388,0.0288175934453385,0.0925094520173382,0.0925069213079319
"ACTR3BP2",0.0628607163984607,0.0469479764585237,NA,NA
"ACTR3C",0.0440906426330987,0.0297518777936039,NA,NA
"ACTR3P2",0.16754432186741,NA,NA,NA
"ACTR5",0.0871181777063152,0.02126390394887,0.151795558931128,0.0867366568553669
"ACTR6",0.124500619405792,0.0330980452667369,0.166024765172395,0.0902739744740641
"ACTR8",0.0406744367589991,0.0206838412726481,0.100740596086862,0.125203720012029
"ACTRT1",NA,0.0268996805930679,0.402193334787856,0.161673566694782
"ACTRT2",0.156685262832754,0.0245799785192356,0.174466021283208,NA
"ACTRT3",0.165258239943086,0.0271099934663908,NA,NA
"ACVR1",0.125359903402193,0.0223814838473929,0.232021264628321,0.11392519521905
"ACVR1B",0.0746366763004299,0.0341722524705654,0.0685834445814802,0.10251542992225
"ACVR1C",0.107999134410193,0.0622673412376706,0.171474791408297,0.257317763495725
"ACVR2A",0.0732034366632635,0.0598978977500374,0.162485316074193,0.0921670091111577
"ACVR2B",0.108631485404403,0.0292155482117165,0.123733500233337,0.132811491429958
"ACVR2B-AS1",0.12591780882317,NA,NA,NA
"ACVRL1",0.132847436999482,0.0306945784359259,0.20484737317669,0.115446073296615
"ACY1",0.165192641954982,0.0364237976704372,0.279673858322269,0.169196779128322
"ACY3",0.0609637144344104,0.0160727426234754,0.203761168408509,0.215540749082643
"ACYP1",0.169035383530891,0.0323499125609394,0.127282735282913,0.124117556996018
"ACYP2",0.0398400174515935,0.0316970275502099,0.189301894371482,0.0951109319716423
"ADA",0.0819899118622495,0.0339902177192557,0.243399289690333,0.106167637960064
"ADAD1",0.0600700959428696,0.0329940921719788,0.196984645295115,0.176680941000453
"ADAD2",0.0730038057369013,0.0277491738727682,0.31289544506761,0.204607754107281
"ADAL",0.100016445027243,0.0603699475812887,0.146757865787343,0.131966144404418
"ADAM10",0.123145786700892,0.0249345325833397,0.129247538474494,0.11302178705571
"ADAM11",0.0630471171694086,0.0239258234892851,0.193876753591899,0.172375994549723
"ADAM12",0.264475327453885,0.0567526418902188,0.110567296866058,0.115648392768391
