"","ranking","median","mean","sd"
"RHOA",257,0.0295758359502638,0.100855568091571,0.120765680124128
"TXNL1",258,0.0295916623466795,0.112457830660395,0.124411148159989
"SNRNP200",259,0.0296014573807118,0.104338191240981,0.119832914963447
"NAP1L4",260,0.0296082423635847,0.106969301705949,0.117967645064718
"HEATR2",261,0.0296090228618123,0.088077759194997,0.102176804371773
"UBE2J2",262,0.0296485212485419,0.104536289155863,0.12377548728906
"DNAJC7",263,0.029662423226802,0.111123131793998,0.147551426219893
"SIL1",264,0.0296698632812105,0.13312229664012,0.164492262630662
"ERGIC3",265,0.0296746833971237,0.0962062225938033,0.119235869397828
"SLC25A6",266,0.0296794821866216,0.107559387468553,0.115710634424323
"RPL19",267,0.0296798267154502,0.117728767926394,0.143279628627976
"NUDT3",268,0.0296857250096484,0.0918630768641833,0.100223617735084
"ANXA11",269,0.0296888614485594,0.134899156733548,0.161882074054595
"CTNND1",270,0.0297121174450329,0.116062542457173,0.137937267406581
"CTNNB1",271,0.0297553361646241,0.102392307804459,0.114383292800099
"PPP1R3D",272,0.0297588010531418,0.0936655492482332,0.106525366802302
"HGS",273,0.0297600593854299,0.119205466409073,0.144934418937334
"AUP1",274,0.0297698509878546,0.108966540555896,0.126525849102074
"FTH1",275,0.0297839120723633,0.0911272220537405,0.111696805869788
"RAB6A",276,0.0297917595250787,0.129769016031093,0.155349564808665
"ZNF264",277,0.0298050241738711,0.115975946068208,0.134034086501457
"OXA1L",278,0.0298378013463221,0.102588275679754,0.114296398974197
"DDX24",279,0.0298392907866338,0.106122418555079,0.124392261645671
"SRC",280,0.0298560794769428,0.108008538978969,0.126069693209307
"HTRA2",281,0.0298712716895695,0.10377011128572,0.130233085652744
"GORASP1",282,0.0298782170427361,0.111701179898943,0.136725506393799
"WAC",283,0.0298828686054576,0.112000771850686,0.150626367098485
"DDX17",284,0.0299005741889282,0.116405163037457,0.125829846168066
"FLT3LG",285,0.029904964807613,0.130546914788199,0.160852297536769
"EEF2",286,0.0299066777876448,0.10164883163797,0.107733714276649
"CLTA",287,0.029957262034822,0.111039534226377,0.137283891752638
"C7orf55-LUC7L2",288,0.0299668168151591,0.100892323717987,0.126450122076277
"AFG3L1P",289,0.0299744809860001,0.097248300213031,0.112486646886556
"BCAS3",290,0.0299934315218489,0.110252599376367,0.125449196781309
"MED15",291,0.0299936221742769,0.108300029425324,0.122051241353972
"CDK13",292,0.0300060597053911,0.107432812734089,0.132365818683723
"CHMP4A",293,0.03000870434773,0.131116581078628,0.157487954362684
"POU5F1",294,0.0300159326196838,0.118004227653181,0.138607486489563
"COMMD5",295,0.0300273029607906,0.110551719291904,0.124090950401345
"SNAP47",296,0.0300334761552013,0.10595532468208,0.138062375686756
"RPS3",297,0.0300820835756122,0.123858824918048,0.144743221905086
"CSNK1D",298,0.0300911911813334,0.111263496244896,0.133628305068588
"ZFAND2B",299,0.0300965711742291,0.09658961871217,0.110643012931624
"IK",300,0.0301194594986477,0.125087266691726,0.15643243331592
"PRPF19",301,0.030134347246254,0.133026302314462,0.165361566128046
"UBQLN2",302,0.0301566254661586,0.102451908612369,0.133583105647092
"TMCO3",303,0.0301569306707872,0.13239276280804,0.158170343255579
"LEMD2",304,0.0301755824402437,0.117536619059572,0.139820228567783
"SERINC3",305,0.0301843198525088,0.103157353148024,0.126631161053861
"RBCK1",306,0.0302063535731712,0.102191572601434,0.119472586919041
"AP2M1",307,0.0302257236371227,0.108555112956915,0.123114804602087
"MAPRE1",308,0.0302339805334928,0.131653940388492,0.153189517249857
"CHTOP",309,0.0302365221020424,0.122724586385021,0.147677774785211
