"","GSE65221","GSE119717","GSE115645"
"ACY1",0.31239966181303,0.0441077848491541,0.279673858322269
"ACY3",0.0838656113558007,NA,0.323656725461217
"ACYP1",0.127282735282913,0.0212441413164341,0.263759053853936
"ACYP2",0.189301894371482,0.0454557635349107,0.265125400611549
"ADA",0.243399289690333,0.0246275234087007,0.278084360863257
"ADAD1",0.0802587761948695,NA,0.31371051439536
"ADAD2",0.318241556164325,NA,0.307549333970895
"ADAL",0.146757865787343,0.0213863162184629,0.18054185861527
"ADAM10",0.129247538474494,0.0369108175026489,0.198887488282693
"ADAM11",0.0960239057310353,NA,0.291729601452762
"ADAM12",0.0719990657768049,NA,0.149135527955312
"ADAM15",0.196525207154887,0.0433476601554916,0.91276556149367
"ADAM17",0.131839962813314,0.0224676748487737,0.254591736230746
"ADAM18",0.0906527329698045,NA,0.199766615256263
"ADAM19",0.0785022987073489,0.0699940128674505,0.234738784323238
"ADAM2",0.0800220810540939,NA,0.187989066466117
"ADAM20",0.0836198387099984,NA,0.279529565534433
"ADAM21",0.0840789954201142,NA,0.249574682834822
"ADAM21P",0.0896996379510322,NA,0.269870197438748
"ADAM22",0.0778326130977684,NA,0.168869954465052
"ADAM23",0.126831726194709,NA,0.349099660082115
"ADAM28",0.0615998011867042,NA,0.201466389966966
"ADAM29",0.075805058312044,NA,0.229801280883683
"ADAM30",0.0814702501252112,NA,0.290468946293683
"ADAM32",0.0824417733585566,NA,0.118520700875456
"ADAM33",0.101004241395704,NA,0.161464192101254
"ADAM3A",0.0548459761226487,NA,0.122290502904175
"ADAM5",0.0559774558791993,NA,0.255339926497105
"ADAM5P",0.0841404816623506,NA,0.251450559045259
"ADAM6",0.0604858635343695,NA,0.223342244536547
"ADAM7",0.083492240623264,NA,0.177083279381634
"ADAM8",0.230372572274702,0.0639844241055406,0.322399187748119
"ADAM9",0.248094224233343,0.0238278025267681,0.203173437383421
"ADAMDEC1",0.172174639612854,NA,0.189390721160935
"ADAMTS1",0.311083299515328,0.108551770417491,0.347343860749982
"ADAMTS10",0.09339106914465,NA,0.196608920801431
"ADAMTS12",0.0881039857216632,NA,0.23309622520346
"ADAMTS13",0.0679350201715045,NA,0.219890927768523
"ADAMTS14",0.0769706706237475,NA,0.204728912465518
"ADAMTS15",0.0991426957692232,NA,0.153223887473328
"ADAMTS16",0.0845528725171702,NA,0.266719852160043
"ADAMTS17",0.0847632487735756,NA,0.245234125376254
"ADAMTS18",0.207537822988914,NA,0.262786770254536
"ADAMTS19",0.097649158398691,NA,0.425795268888334
"ADAMTS2",0.146531022501122,0.0235298987912932,0.224119728899846
"ADAMTS20",0.064478235775411,NA,0.172729903333425
"ADAMTS3",0.126388825270552,0.0204229876408779,0.268905841485732
"ADAMTS4",0.119258085866576,NA,0.56367911030373
"ADAMTS5",0.320937638664855,0.0666378381543707,0.324893138671619
"ADAMTS6",0.187968934925344,0.019794390236466,0.252984005748526
"ADAMTS7",0.0845961731387961,NA,0.263208386640267
"ADAMTS8",0.0982968183077818,NA,0.259591095217607
"ADAMTS9",0.282761962522066,0.0510126900831228,0.514072772389105
"ADAMTSL1",0.0805242292882004,NA,0.167646631077282
"ADAMTSL2",0.227064036036518,0.0634071423700411,0.238180197508358
"ADAMTSL3",0.220761712413855,0.0435434645782745,0.260627916436251
"ADAMTSL4",0.313155451169192,0.0444873529424112,0.341036775883398
"ADAMTSL5",0.144499428937376,0.022297005053558,0.244761810781382
"ADAP1",0.140656954698251,NA,0.224741658301838
"ADAP2",0.399492182246022,0.0531843782064529,0.743143293123063
"ADAR",0.139070655096201,0.0348309822032575,0.26144460238706
"ADARB1",0.210491406630758,0.0278667505188965,0.264502120578236
"ADARB2",0.0772354913694483,NA,0.295393296257872
"ADAT1",0.174510824220757,0.0251464084125182,0.178620400368809
"ADAT2",0.100190766646831,NA,0.2651228479732
"ADAT3",0.111478119456497,NA,0.325408726381215
"ADC",0.0911747915562042,NA,0.231132808917113
"ADCK1",0.179985879751805,0.0211774055425437,0.264509367986055
"ADCK2",0.170343711933656,0.0364868942628251,0.227692846731427
"ADCK4",0.143209786358896,0.0251410154195186,0.294073552078843
"ADCK5",0.108589993058764,0.0244468027178694,0.328326018541255
"ADCY1",0.153843439680164,0.0521659822734571,0.163031005500839
"ADCY10",0.0856867563536723,NA,0.286737209496954
"ADCY2",0.0842545070463989,NA,0.356879601421656
"ADCY3",0.230068365019974,0.0420231547989943,0.274503180678155
"ADCY4",0.226991799622467,0.0366117175695944,0.526246626831323
"ADCY5",0.164153752308881,0.0232885002846671,0.34136155431438
"ADCY6",0.168370243625231,0.0586032385503575,0.220002309229663
"ADCY7",0.214451071069202,0.0454138904519483,0.162220642223407
"ADCY8",0.0725928119063365,NA,0.195438057580133
"ADCY9",0.18910627932394,0.0302207984180757,0.183693242009671
"ADCYAP1",0.161752453907505,NA,0.254624640619339
"ADCYAP1R1",0.0986419877206449,NA,0.180015907261538
"ADD1",0.11029534833313,0.0168960946922327,0.238750404735244
"ADD2",0.0512812573111597,NA,0.235708264413767
"ADD3",0.180932184425889,0.0597379691276693,0.307237185018342
"ADH1A",0.314866880466808,0.0966660959022667,0.294797476139991
"ADH1B",0.395042979387436,0.104206659279691,0.366320051987977
"ADH1C",0.264203290476306,0.0805925043101646,0.273693213088523
"ADH4",0.0884337914992721,0.0402235461143378,0.207095331740927
"ADH5",0.149642830638117,0.0536808928515689,0.248225360148764
"ADH6",0.0722739351522513,NA,0.244260313142126
"ADH7",0.0764156314705257,NA,0.332110701260797
"ADHFE1",0.214122886748968,0.0483793280453118,0.205288813308527
"ADI1",0.25531564945703,0.0488678959841332,0.194479053631937
"ADIG",0.103800508344478,NA,0.292183057414615
"ADIPOQ",0.312156653871566,0.0923192246852622,2.30792164992151
"ADIPOR1",0.130730698239013,0.0445703267072458,0.383175516538844
"ADIPOR2",0.274059141874784,0.0530151844151877,0.252660123924878
"ADK",0.142476485792984,0.0255165423994761,0.32351173869457
"ADM",0.283612413283435,0.0717156640271428,0.306507766996884
"ADM2",0.0839317392463317,NA,0.171724958696511
"ADNP",0.155762171284727,0.0270735340625969,0.172304950434906
"ADNP2",0.138404666969924,0.0167322174857609,0.171191435789044
"ADO",0.149507011632417,0.0228948520722105,0.225745419514047
"ADORA1",0.171088815004436,0.0397869631967131,0.419838076267338
"ADORA2A",0.104156319264077,0.0469918539026359,0.282507825323772
"ADORA2B",0.184657329656633,NA,0.252546624643362
"ADORA3",0.360144734044305,0.0405794964417305,0.361536636402708
"ADPGK",0.123586657750609,0.044535707870322,0.140246249531422
"ADPRH",0.145906656940062,0.0252091160564302,0.166664987994686
"ADPRHL1",0.103978071002041,0.0204568613195023,0.165134453341402
"ADPRHL2",0.15085646837704,0.0275373518018725,0.13787611762458
"ADRA1A",0.136978845153099,0.0208440043179165,0.193477168636251
"ADRA1B",0.237277852666768,0.0401532081509679,0.25823187334517
"ADRA1D",0.0874155575731763,NA,0.270800356826969
"ADRA2A",0.232168101358608,0.0442913845114652,0.271481839352778
"ADRA2B",0.108530509996718,0.0275545490121134,0.259560184641495
"ADRA2C",0.0873340408402553,NA,0.250934216216289
"ADRB1",0.237214659952471,NA,0.238576526921214
"ADRB2",0.245886426324827,0.0340670357474585,0.455563750523679
"ADRB3",0.159858462654419,NA,0.288564734920861
"ADRBK1",0.22073858186551,0.0515791931200736,0.250308602009767
"ADRBK2",0.183327352691547,NA,0.379985102460982
"ADRM1",0.180068455241288,0.0207078531961395,0.804966388944702
"ADSL",0.124764640324361,0.0221881582907651,0.104241805239489
"ADSS",0.149673966042769,0.024811249239197,0.196316036796677
"ADSSL1",0.142041452908208,0.0643790098907469,0.253140917864015
"AEBP1",0.377438408895391,0.0653264428834284,0.328497468583785
"AEBP2",0.140509264239794,0.0251100440180966,0.179155958504384
"AEN",0.145746920468049,0.0312828187109341,0.16030957045242
"AES",0.281395000317527,0.0314371428817359,0.659683925863115
"AFAP1",0.0735711127010631,0.0393733839035824,0.180143688154269
"AFAP1L1",0.192124100526661,0.0364771436097105,0.241095842984792
"AFAP1L2",0.258917037617248,0.0499717469909228,0.227602976191914
"AFAR3",0.151602892097518,NA,0.319274853265072
"AFARP1",0.060491348961721,NA,0.142764077906078
"AFF1",0.152932813671791,0.0422333677754109,0.231154370684439
"AFF2",0.302452341675704,NA,0.194775403823278
"AFF3",0.316168082718096,0.0501226913424336,0.338531442821117
"AFF4",0.154909664168121,0.0344324373985832,0.263386233486629
"AFG3L1",0.0630386912685446,0.0262595183531449,0.143250278755685
"AFG3L2",0.163812674399114,0.0227236169078325,0.12218794186604
"AFM",0.0974670924049981,NA,0.362939466386778
"AFMID",0.147149186475556,0.0303197968874758,0.205401985813402
"AFP",0.0695741184809076,NA,0.208820879533625
"AFTPH",0.141092644835376,0.024147686379704,0.236656734047868
"AGA",0.184982791993936,0.0284373130825014,0.275073049977752
"AGAP1",0.0681489763017988,NA,0.139833667932021
"AGAP11",0.0701400001646574,NA,0.278861401878616
"AGAP2",0.0955719334798286,NA,0.225983769102866
"AGAP3",0.118078209930042,0.0247617599897588,0.213856271992827
"AGAP6",0.221422742651087,0.0384430764717002,0.280905853372459
"AGAP7",0.0799470989963504,NA,0.22251856533666
"AGAP8",0.267173359963773,0.0225286936833677,0.370812311334296
"AGBL1",0.0542248408993036,NA,0.174512043940978
"AGBL2",0.0698656240878887,NA,0.231471584764575
"AGBL3",0.0845862181578132,NA,0.291893119291428
"AGBL4",0.0957974629367528,NA,0.211901282592728
"AGBL5",0.119085945891583,0.0229423764955162,0.124476289550673
"AGC1",0.106494192542396,NA,0.334227224286662
"AGER",0.0944571446661395,NA,0.147739473202652
"AGFG1",0.186627548068906,0.0206370426419575,0.200382316005178
"AGFG2",0.0799228035165692,0.0197845085384848,0.197248749593352
"AGGF1",0.148315176666123,0.0181209021913,0.275647779574531
"AGK",0.101337186529246,0.0176781586024616,0.205371548361065
"AGL",0.0559960225814659,0.0317670875976057,0.0825013914004637
"AGMAT",0.10035759021934,NA,0.316927045355247
"AGPAT1",0.0764222802870782,0.022704619621636,0.283787926970664
"AGPAT2",0.258006583039356,0.0946512415707502,0.374744174800204
"AGPAT3",0.1679049556672,NA,0.242121314755086
"AGPAT4",0.212188921940005,0.0315755299079166,0.161302773061938
"AGPAT5",0.150494384379618,0.0294454713468228,0.379746985844469
"AGPAT6",0.132473348954979,0.0248392509221833,0.359305410972196
"AGPAT9",0.790284135302924,0.0767620472751486,0.460495318179049
"AGPS",0.158075924898277,0.0204105074283883,0.180543758464642
"AGR2",0.0792176950475675,NA,0.195267828842143
"AGR3",0.0634378149381334,NA,0.222742579653647
"AGRN",0.156899084045874,0.0443577662806486,0.299401149285103
"AGRP",0.0586003315268728,NA,0.140446897367876
"AGT",0.514007901930053,0.046242998249929,0.416145366509442
"AGTPBP1",0.145589752264567,0.0211600899217989,0.204143261127437
"AGTR1",0.263454587850676,0.0715335027161813,0.339895756418319
"AGTR2",0.107129227853412,NA,0.177801538504271
"AGTRAP",0.130934281635847,0.0284999095672268,0.949103488779786
"AGXT",0.187483901324446,NA,0.245055415068852
"AGXT2",0.0995501543364865,NA,0.286973846311809
"AGXT2L1",0.0610170434600088,NA,0.245182051945362
"AGXT2L2",0.126713285052243,0.0234431139819414,0.262733131428756
"AHCTF1",0.229291920546068,0.0256889091705104,0.307574690262471
"AHCY",0.18390008954986,0.0400788492302448,0.266460260441469
"AHCYL1",0.150561122423284,0.0316112689234224,0.223291141338153
"AHCYL2",0.13477087007129,0.0179949832804048,0.214452078494481
"AHDC1",0.148368901097649,0.0469928915187596,0.632142081487014
"AHI1",0.228443691636106,0.0352966015503528,0.267605272181772
"AHNAK",0.365074824039536,0.0641284550013185,0.269724197975783
"AHNAK2",0.366706095021688,0.0812970035546079,0.307406797350078
"AHR",0.15144945366802,0.0274604086976188,0.385471901585547
"AHRR",0.10597068572186,NA,0.256617135092524
"AHSA1",0.158061798666848,0.0243332241320925,0.16823671799871
"AHSA2",0.235650556135926,0.0345160807374598,0.305295386937439
"AHSG",0.0927381689297785,NA,0.350929516970437
"AHSP",0.374655025433654,0.0706583161832332,0.186576077298755
"AICDA",0.0955392212327876,NA,0.209703767468921
"AIDA",0.148542515444032,0.0216762904359214,0.294445523446943
"AIF1",0.375497426945801,0.0687890874157035,0.58141164920152
"AIF1L",0.184046267373195,0.0714033382507563,0.3130696148021
"AIFM1",0.153604228967976,0.0193111438603003,0.269167955258861
"AIFM2",0.207286266302167,0.0659434344252309,0.322062043435635
"AIFM3",0.0781425348997772,NA,0.195789442897018
"AIG1",0.211422581261763,0.0344611426274511,0.253583327615191
"AIM1",0.196751904052081,0.0244665460379521,0.22259178903821
"AIM1L",0.0417233078050633,NA,0.137524635145271
"AIM2",0.0932318198149246,0.11476136627082,0.155865028869453
"AIMP2",0.179958320593582,0.0193186812658069,0.222473834683726
"AIP",0.138577746577124,0.0314673227263769,0.479365532782513
"AIPL1",0.0707088237212152,NA,0.269936716065632
"AIRE",0.0833259189201181,0.0244781970987798,0.197012435413993
"AJAP1",0.0832025635252834,NA,0.191273491874898
"AK1",0.206525898898297,0.0256023812155071,0.234205073167627
"AK2",0.281982162859828,0.037692540100187,0.207827945004702
"AK2P2",0.164799768529551,0.0454857959089102,0.330810756200628
"AK3",0.149233964802637,0.0357601811801573,0.196734410561506
"AK3L1",0.310471029543664,0.0546819345111326,0.189463762857346
"AK5",0.0802085111032715,NA,0.205537310679373
"AK7",0.107828589680032,NA,0.294979160804224
"AKAP1",0.255488839860171,0.0518750260776359,0.249863555049518
"AKAP10",0.11853071788159,0.0300381893244737,0.18972690585496
"AKAP11",0.177330432033519,0.0282551970418449,0.383337099047461
"AKAP12",0.232240430185987,0.0501416901777778,0.268325868719668
