"X","medianGPL1261","medianGPL6246","medianGPL6887","medianGPL6885","medianGPL16570"
"1110021P09Rik",NA,NA,0.021999589430171,NA,NA
"1110025F24Rik",NA,NA,NA,0.148373955484055,NA
"1110025G12Rik",NA,NA,NA,0.190196221493242,NA
"1110025H03Rik",NA,NA,0.0200050355448143,NA,NA
"1110025I09Rik",NA,NA,NA,0.100961745955662,NA
"1110025L11Rik",0.133411792534171,NA,0.0159584285234785,NA,0.045275031101957
"1110027O12Rik",NA,NA,0.0209929804778963,NA,NA
"1110028A07Rik",NA,NA,0.0298735253530765,0.0919525164850066,NA
"1110028C15Rik",NA,NA,0.0196252212306253,NA,NA
"1110028E10Rik",NA,NA,NA,0.0758182178689113,NA
"1110028F11Rik",0.0878265318038728,NA,0.0197396307621387,NA,0.0566018127663094
"1110028F18Rik",0.0879232174746979,NA,NA,NA,0.0563419648679257
"1110028N05Rik",NA,NA,NA,0.108120774349113,NA
"1110029E03Rik",NA,NA,NA,0.0551484785433031,NA
"1110029I05Rik",NA,NA,0.0344625236845769,NA,NA
"1110029L17Rik",NA,NA,0.0251813793979125,NA,NA
"1110030H02Rik",NA,NA,NA,0.093019337310761,NA
"1110030H18Rik",NA,NA,NA,0.080583232318394,NA
"1110030J09Rik",NA,NA,NA,0.148884775614293,NA
"1110030K22Rik",NA,NA,NA,0.0995042436371902,NA
"1110030L07Rik",NA,NA,NA,0.0813630776332991,NA
"1110031B06Rik",NA,NA,0.0286040414890065,0.116979550878511,NA
"1110031B11Rik",NA,NA,0.0207315587607859,0.0674701669788246,NA
"1110031I01Rik",NA,NA,0.0434149433703266,NA,NA
"1110031I02Rik",NA,NA,0.0271358375923426,0.0956539067071399,0.0393200601132503
"1110032A03Rik",0.171335852950451,0.0300974009010086,0.0225755080174006,0.0730807353704901,0.0490005668544637
"1110032A04Rik",NA,NA,0.0208065833628783,NA,0.0571864132682926
"1110032A13Rik",NA,NA,0.0165721126724153,0.128031162969232,NA
"1110032D12Rik",NA,NA,NA,0.184153541810383,NA
"1110032D16Rik",NA,NA,0.0208897733609761,NA,NA
"1110032E23Rik",NA,NA,0.0234350525801447,0.269012578312788,NA
"1110032F04Rik",0.112535265842919,0.0459966340050049,0.0204011537163942,NA,0.0373101826382155
"1110032N12Rik",NA,NA,NA,0.148776010778694,NA
"1110033C18Rik",NA,NA,0.0240462944916041,NA,NA
"1110033F04Rik",NA,NA,0.0225614632439381,0.0671729848681949,NA
"1110033I14Rik",NA,NA,NA,0.120673502591938,NA
"1110033J19Rik",NA,NA,NA,0.22820843866821,NA
"1110033K02Rik",NA,NA,0.0154066840268956,NA,NA
"1110033L15Rik",NA,NA,0.0229152527692663,NA,NA
"1110033M05Rik",NA,NA,0.0159116324943297,NA,NA
"1110033O09Rik",NA,NA,0.0164517000269035,0.0723892711752482,NA
"1110034A24Rik",NA,NA,0.0303242625523632,0.0817841167173763,0.0176560460573506
"1110034B05Rik",NA,NA,0.0196780776311162,0.0574281186615652,0.0337571414701847
"1110034G24Rik",0.0605926087368359,0.0271535410763968,0.0350547493676268,NA,0.028711129378242
"1110034O24Rik",NA,NA,0.0261518897482907,NA,NA
"1110035E04Rik",0.104023516383058,NA,NA,NA,NA
"1110035H17Rik",0.0736957480844118,0.0397730753001375,0.0231194798674151,NA,NA
"1110035L05Rik",NA,NA,NA,0.112242902113199,NA
"1110035M17Rik",NA,NA,NA,NA,0.054447532284779
"1110036D12Rik",NA,NA,0.0375198151826834,NA,NA
"1110036E04Rik",NA,NA,NA,NA,0.0624412344546509
"1110036O03Rik",NA,NA,0.0500816809756729,0.155367714350517,NA
"1110037F02Rik",0.0850642276881101,0.0299623387124614,0.0194431990735388,NA,0.0135444430513382
"1110037J23Rik",NA,NA,0.039969277064993,NA,NA
"1110037N09Rik",NA,NA,NA,0.0921760535209468,NA
"1110037P11Rik",NA,NA,NA,0.0446640424117748,NA
"1110037P13Rik",NA,NA,0.0211578353132934,NA,NA
"1110038B12Rik",0.164604354441825,0.0428884084886345,0.0350534991899346,NA,0.0537356816868689
"1110038D17Rik",NA,NA,0.0305640441098102,0.0984066775058192,0.062802936
"1110038F14Rik",0.111904065774601,0.0201463422338271,0.0154271797509063,0.121422821240772,0.0183022711074104
"1110038G02Rik",NA,NA,0.0339516768893101,NA,NA
"1110039B18Rik",NA,NA,0.0214084001859513,0.101583578190162,NA
"1110046J04Rik",0.201576868339154,NA,NA,NA,0.0713673328209844
"1110046J11Rik",NA,NA,0.0438597190493415,NA,NA
"1110048D14Rik",NA,NA,0.0273909738793965,0.0795303197185994,NA
"1110049B09Rik",NA,NA,0.0255975002563207,0.0920525216719132,NA
"1110049F12Rik",NA,NA,0.0226686655369044,0.12942950796324,0.0398115688527589
"1110049G11Rik",NA,NA,NA,0.167699040994354,NA
"1110049L02Rik",NA,NA,0.0263032617921351,NA,NA
"1110049N09Rik",NA,NA,0.0215518620269227,NA,NA
"1110050B14Rik",NA,NA,0.027529839151663,NA,NA
"1110050K14Rik",NA,NA,NA,NA,0.0665232632664875
"1110050P16Rik",0.181906363689281,NA,NA,NA,NA
"1110051B16Rik",NA,NA,NA,0.0453233390687483,NA
"1110051M20Rik",0.084073474368945,0.0345241622700046,0.0132921358786243,0.077633794018402,0.0424520170110175
"1110051N18Rik",NA,NA,0.0198013451068981,NA,NA
