"","GSE73108","GSE65221","GSE115645"
"ACTN3",0.0284874013689387,0.0911972798165807,0.104447855267501
"ACTN4",0.0317154135409195,0.236144531268092,0.414302866009265
"ACTR10",0.0134502006618578,0.173567542011754,0.242529183364661
"ACTR1A",0.0408618476666629,0.163221735372337,0.382696402727821
"ACTR1B",0.016692783881019,0.142432225285062,0.0493568338801678
"ACTR2",0.0172514296069382,0.182253930359927,0.119397293950413
"ACTR3",0.0165039143390795,0.197032066319943,0.178263006802204
"ACTR3B",0.017565377372703,0.0563119946776386,0.00822900892505087
"ACTR5",0.0187461931115751,0.123076935317441,0.0949284803805679
"ACTR6",0.0258770569258974,0.132999160575574,0.219651386928326
"ACTR8",0.0315422814175865,0.0959960201487663,0.177678845376654
"ACTRT1",0.0357331090376539,0.232738606224556,0.125599183043906
"ACTRT2",0.0178405362435341,0.0721894666232546,0.0777332571676039
"ACVR1",0.0264009281224837,0.244821189070705,0.218870311916112
"ACVR1B",0.0287558758801663,0.0651092531255811,0.0955144752279309
"ACVR1C",0.0595488438572469,0.289109016705399,0.0993318063822653
"ACVR2A",0.0371638121403157,0.13793139211242,0.0685309776548828
"ACVR2B",0.0100363740293865,0.0575486603005922,0.111615528914248
"ACVRL1",0.0193349875967475,0.182698508995003,0.183654882024664
"ACY1",0.0317524824349509,0.239205759297847,0.177291063235641
"ACY3",0.0108403653810194,0.0861453806761356,0.132143945903987
"ACYP1",0.0453639974573273,0.144945702992381,0.157244257597489
"ACYP2",0.063054471888191,0.201053142259733,0.290265866472187
"ADA",0.0635455412789727,0.186812153821169,0.225379995739537
"ADAD1",0.0107518270100511,0.0916558085882139,0.273866783951324
"ADAD2",0.0390115276634444,0.217808575154469,0.0184226607763307
"ADAL",0.0202670924425714,0.141278224602525,0.158860548753417
"ADAM10",0.08943439694675,0.137968603314962,0.00967675280827491
"ADAM11",0.0192124917742756,0.0763295368800597,0.127343526402188
"ADAM12",0.0484682072314944,0.077893140736543,0.190398442084935
"ADAM15",0.0356278843786864,0.182255847955719,0.314745254750104
"ADAM17",0.0104538814657425,0.115007872321232,0.0910786459407446
"ADAM18",0.0129304598268508,0.0733026532964601,0.224056487635772
"ADAM19",0.0244564225560818,0.0750053234581577,0.132587208656741
"ADAM2",0.0542062799233505,0.0976835207012536,0.0701860339555633
"ADAM20",0.00700265582281554,0.0675790168059342,0.301580573758418
"ADAM21",0.0357869845471595,0.0664200336165854,0.170735515457675
"ADAM21P",0.0209524602202288,0.0705379630384533,0.331750933737203
"ADAM22",0.0285759491938866,0.0688006192477469,0.133797223143063
"ADAM23",0.0761349682147208,0.0680007676004013,0.400383968546297
"ADAM28",0.020560478653087,0.0871668530926355,0.0812260378819644
"ADAM29",0.0298682704683978,0.091378077486238,0.105976481893874
"ADAM30",0.0199104809663128,0.0922945659528718,0.080386375535011
"ADAM32",0.0622355039294789,0.0813990721387243,0.101909481226515
"ADAM33",0.0479802890496549,0.0849523512784336,0.0921521939522891
"ADAM3A",0.0132662568326803,0.0518522811360108,0.0494395589921806
"ADAM5",0.0143158091610918,0.0628288804920488,0.0782839328658964
"ADAM5P",0.00867623315927564,0.0671741726082748,0.275046458846586
"ADAM6",0.014881356293171,0.055096055098347,0.0617957503970386
"ADAM7",0.0436946539721109,0.0650911082556297,0.154702942849026
"ADAM8",0.038114584280551,0.161998410589067,0.102329471474691
"ADAM9",0.0444307989316803,0.191640565888673,0.164725186459269
"ADAMDEC1",0.0152536177700355,0.0933561354409845,0.124077281250157
"ADAMTS1",0.057313394713157,0.267784809400106,0.0434242214840504
"ADAMTS10",0.0304001561964138,0.0789885624366894,0.0910455522837096
"ADAMTS12",0.0122316658319172,0.080959728335307,0.138914872750204
"ADAMTS13",0.0252823561268701,0.0825449967947861,0.0617408197682397
"ADAMTS14",0.0104881402591729,0.069847436187122,0.17013255415035
"ADAMTS15",0.0651079666587512,0.0981638477032325,0.1651810480653
"ADAMTS16",0.025174951393476,0.0909570412030354,0.222272093981497
"ADAMTS17",0.0413633273434197,0.0931452797692682,0.137839270178796
"ADAMTS18",0.0842613707302902,0.149180026823897,0.111579072899492
"ADAMTS19",0.0215177987378882,0.080302605977209,0.110558403166874
"ADAMTS2",0.0743607431246411,0.162195676400109,0.266559315359224
"ADAMTS20",0.0131503779384043,0.0556322466412084,0.126901589817916
"ADAMTS3",0.116181940985791,0.127639868289336,0.137669512303284
"ADAMTS4",0.0222503042987253,0.0853974902564522,0.105021749149096
"ADAMTS5",0.0425770518982624,0.254585430631018,0.15521369804947
"ADAMTS6",0.0598629316640855,0.116092723400705,0.280333599960699
"ADAMTS7",0.0261622845674672,0.0871389484006602,0.0339270289920858
"ADAMTS8",0.0335006930217845,0.0903710049038687,0.175414833597831
"ADAMTS9",0.0491448186114114,0.306836884110878,0.0564227618148642
"ADAMTSL1",0.0190203225253731,0.0548475733855305,0.0147373080066887
"ADAMTSL2",0.103125806500384,0.266878176329962,0.261561397934432
"ADAMTSL3",0.140287172504662,0.179623854582599,0.275841801521337
"ADAMTSL4",0.0475785316902372,0.23000225587012,0.799560471513708
"ADAMTSL5",0.0504884480772573,0.142132839590141,0.161558727762404
"ADAP1",0.090742003957586,0.109805199471711,0.107675789526455
"ADAP2",0.038801497752423,0.39361294091252,0.230912681389318
"ADAR",0.0245378401889329,0.136918861964309,0.423534256486145
"ADARB1",0.0324338564157662,0.16595509916543,0.31912466405484
"ADARB2",0.0335513677340391,0.104714653315037,0.0866038446432648
"ADAT1",0.0350376558103564,0.159091414344103,0.0670364082326592
"ADAT2",0.0317398542302969,0.122625155842587,0.0978284705490253
"ADAT3",0.0503271075520475,0.108812432670058,0.0970688188701252
"ADC",0.0472748002852876,0.0911722851312973,0.206259437061385
"ADCK1",0.044511003068824,0.128524793125242,0.294764639247563
"ADCK2",0.0142936210297678,0.115444565757905,0.135835388093161
"ADCK4",0.0357087135927883,0.140504947190551,0.118328196220566
"ADCK5",0.0416807781116108,0.113436731674441,0.108788919332905
"ADCY1",0.0527055605475985,0.163674832136493,0.117389847453865
"ADCY10",0.0181969535925245,0.0726436542390659,0.121528720311695
"ADCY2",0.03195328405234,0.0720448325417652,0.0464715836857208
"ADCY3",0.0167746256954644,0.200990186727738,0.185610162619426
"ADCY4",0.0476691049118265,0.200256841698943,0.416605398319106
"ADCY5",0.061072203355139,0.142831604240677,0.0826089542185019
"ADCY6",0.0436709678793845,0.185716237672638,0.0659418309925288
"ADCY7",0.02635296486421,0.219117530804211,0.0677482209407042
"ADCY8",0.0447171526012379,0.0764887262556226,0.152484169418786
"ADCY9",0.0514869939253545,0.166834506526923,0.0288136015979683
"ADCYAP1",0.0501059204306948,0.108417815494638,0.212829958012017
"ADCYAP1R1",0.0136932758713938,0.0808550975233957,0.233074200044541
"ADD1",0.0137161614480311,0.0714017474146637,0.289260733673628
"ADD2",0.00565103769251707,0.0477616009689035,0.161422563005589
"ADD3",0.0424980003951081,0.169286087880906,0.0932832342427788
"ADH1A",0.0157131927875662,0.504744575815193,0.0192491035285676
"ADH1B",0.0406183513524271,0.532435844987532,0.146315172871626
"ADH1C",0.0767132865664662,0.326493116125988,0.14421668535048
"ADH4",0.0155106433558288,0.103106368279963,0.115829336411475
"ADH5",0.0257106390882224,0.187439818839914,0.119668389134631
"ADH6",0.064649013697762,0.0911626154269961,0.122003863917489
"ADH7",0.0171427330385444,0.0787955089704642,0.0255253532099285
"ADHFE1",0.0403511053012195,0.193890049956958,0.0053175305258742
"ADI1",0.0413571737806188,0.184082654213751,0.226100813616923
"ADIG",0.0112633897892141,0.0690409598564057,0.296704177912363
"ADIPOQ",0.0818474405051502,0.377267571895194,0.0452196204528175
"ADIPOR1",0.0147806843482066,0.148739120347167,0.0420025701351884
"ADIPOR2",0.0268300659015384,0.224641481074451,0.0126739079267244
"ADK",0.0421347768860566,0.112590558346624,0.198072436415483
"ADM",0.0376047270949616,0.285743251165061,0.160780120561674
"ADM2",0.0298126383789747,0.084244521026128,0.425344491053873
"ADNP",0.0861803715752067,0.0982272070510182,0.124796829120296
"ADNP2",0.0216693160214898,0.114325565209899,0.157113430520787
"ADO",0.0259176758628626,0.145951953955035,0.23882434300869
"ADORA1",0.0561927648129814,0.130594870195237,0.198978083926218
"ADORA2A",0.0469645394905722,0.0931322285590748,0.138951990911367
"ADORA2B",0.0664014180444413,0.148866447010517,0.201530427886404
"ADORA3",0.0946329065773907,0.154351602603994,0.128506159726228
"ADPGK",0.0248765423570676,0.133706192542791,0.112001421197298
"ADPRH",0.0663814662075024,0.196364646948279,0.127601297386918
"ADPRHL1",0.0448718867924187,0.107799059781848,0.0505463820183316
"ADPRHL2",0.0261277830323233,0.141224808974295,0.0589468476772926
"ADRA1A",0.0216697728014388,0.109841887102038,0.0721278693981656
"ADRA1B",0.0463493057737911,0.251474654253849,0.195423210372535
"ADRA1D",0.0297207067494955,0.074646555260955,0.6020993703266
"ADRA2A",0.146448333867516,0.234154621540851,0.118370731360116
"ADRA2B",0.0279272345752594,0.122406335368014,0.129924524846561
"ADRA2C",0.0217722233308257,0.0833970184677668,0.0611188712629141
"ADRB1",0.148373442805571,0.191760158360541,0.0453163329436331
"ADRB2",0.0852786848530118,0.227591745956105,0.0687586161905788
"ADRB3",0.0186278018783589,0.151092151799831,0.0279305531316882
"ADRBK1",0.014379652313973,0.176504435293453,0.399884398460077
"ADRBK2",0.0641702929224066,0.183297047678449,0.147134141183336
"ADRM1",0.0273142236016576,0.177104225893843,0.266287257246492
"ADSL",0.0119298472645602,0.156301836354078,0.0955832741112538
"ADSS",0.0402549641085076,0.136592216631171,0.244103247454469
"ADSSL1",0.0321474225727799,0.130485269116747,0.146662554156064
"AEBP1",0.0377552526413494,0.30815474377443,0.510942447065594
"AEBP2",0.0405814130655002,0.143588647358408,0.0740736195195223
"AEN",0.03342459605766,0.17450426165217,0.0558692263286787
"AES",0.0429296375086625,0.246416967062046,0.279961232696872
"AFAP1",0.0170884458793821,0.0763627054903909,0.108243875469948
"AFAP1L1",0.0523519318187119,0.186161571404952,0.0381071789968475
"AFAP1L2",0.0886857275899584,0.198979155715584,0.0974496290112184
"AFAR3",0.0222904516106133,0.101444024756109,0.223468910773261
"AFARP1",0.0269709956749517,0.0602779770450311,0.13679551386458
"AFF1",0.0312198314172686,0.135264716552469,0.0475235440638704
"AFF2",0.0926984120026853,0.31374802545774,0.239738960534085
"AFF3",0.042210221449451,0.248799562108293,0.112113305352458
"AFF4",0.0368310173498057,0.150865116471443,0.0702501605004349
"AFG3L1",0.0434721966871718,0.0562766469677158,0.129044229178442
"AFG3L2",0.0109953921585639,0.127735483441197,0.0271045987799421
"AFM",0.0101854481608221,0.0779387226527929,0.150873369399178
"AFMID",0.0492183913292299,0.170351747194631,0.110041016507713
"AFP",0.0128971660995825,0.0962516550310635,0.0677966088257442
"AFTPH",0.032149335999541,0.111938102519517,0.199570005841778
"AGA",0.0499885470119629,0.203653269208036,0.127970276463551
"AGAP1",0.0184921105559224,0.0588662493233367,0.145715859887671
"AGAP11",0.0156596395641028,0.0620493593785948,0.184751958405743
"AGAP2",0.0159807989498672,0.0746704183621751,0.244160743928952
"AGAP3",0.0429240942697466,0.123997618987968,0.188694493554151
"AGAP6",0.0410490479090769,0.186449138168703,0.265040737333053
"AGAP7",0.0518218422598732,0.0797509919894718,0.365379583413144
"AGAP8",0.0340208367649558,0.269495823343209,0.0987857123740555
"AGBL1",0.00920682755692789,0.0546042263482325,0.183946170669395
"AGBL2",0.0170589461482859,0.067304354315827,0.181155186295872
"AGBL3",0.00818769321125391,0.0709080462830149,0.181683981698506
"AGBL4",0.0167340706500988,0.0695155386802204,0.352953124475119
"AGBL5",0.0340735005135194,0.133238807480978,0.0421736774573609
"AGC1",0.0201909291274556,0.0870075566752535,0.32912100363622
"AGER",0.0704504979976733,0.0889843038313743,0.122205468129052
"AGFG1",0.027153684189135,0.168894364985227,0.135558841615929
"AGFG2",0.0419149358233484,0.0887702960373381,0.147504854094289
"AGGF1",0.0165136278487872,0.0899766242362117,0.148278192732755
"AGK",0.0320833872786436,0.0755439651198462,0.172564401619809
"AGL",0.0233862829367267,0.0411449335665307,0.0226175683068581
"AGMAT",0.0320093047680955,0.0847131965227305,0.198596855781393
"AGPAT1",0.0141749065742215,0.0772506969744063,0.194421610600798
"AGPAT2",0.0534674807623517,0.236554561574508,0.0581688285866952
"AGPAT3",0.107656584812999,0.222766958759018,0.199165933672155
"AGPAT4",0.0313225394379909,0.15317058136091,0.0822956841518441
"AGPAT5",0.0514670688776176,0.131976884901958,0.301532998810647
"AGPAT6",0.0308187934437072,0.127847849241005,0.202909062271648
"AGPAT9",0.0589845610180158,0.579308288236443,0.148980426596494
"AGPS",0.032235322948206,0.101586552838708,0.129867953847006
"AGR2",0.0320962104370115,0.058240165160473,0.132005348666671
"AGR3",0.0173738863142157,0.065224712982531,0.132845861974024
"AGRN",0.0454902057188361,0.213500367132906,0.113603130726489
"AGRP",0.0193972376576276,0.0488891166419632,0.0905223551959816
"AGT",0.102926223809793,0.365694014262932,0.182946808775678
"AGTPBP1",0.0333352317420906,0.115538846877095,0.146839696912605
"AGTR1",0.0488526225586869,0.232760359844925,0.150895514551025
"AGTR2",0.0675239107266729,0.101977949425498,0.107069992339334
"AGTRAP",0.0315219828342757,0.167763106520338,0.152151489912943
"AGXT",0.0561235391771586,0.126793668534661,0.18165055396201
"AGXT2",0.007681742872456,0.10811999930053,0.468407396111464
"AGXT2L1",0.0284124834081276,0.0772447318508956,0.160961655016449
"AGXT2L2",0.0131620791159599,0.110232771990568,0.143120786086862
"AHCTF1",0.0361027203041656,0.249855445058087,0.134925592150766
"AHCY",0.0262392494273572,0.197042877088499,0.0861761137582991
"AHCYL1",0.0146428851945866,0.144612639956088,0.0809349858109084
"AHCYL2",0.0303905196409775,0.117519053512943,0.138059689609952
