"","GSE27916","GSE27657","GSE71416","GSE9624"
"AC003989.4",0.00779756999886871,0.191890900953576,0.056850878229144,0.565364759148864
"AC004158.3",0.00597409632117002,0.076451143634288,0.124704499664204,2.95353185171562
"AC004490.1",0.00752999707206382,0.279506242465159,0.0417625660813545,1.29305987508906
"AC004538.3",0.011328923232266,0.183806994239748,0.0903482843803341,1.08267852169338
"AC004692.5",0.0138842788559025,0.0975227788473579,0.0167357194272564,0.263575926571709
"AC004941.5",0.0149854923275858,0.0598124721309678,0.0384111290957609,0.249922235728627
"AC004951.6",0.0237206500148849,0.225956675017721,0.0512528382529718,0.144415337867944
"AC005162.4",0.00778729756875357,0.0844646170139939,0.02745017240726,1.48650846509429
"AC005224.2",0.0055461692119239,0.190354665340974,0.010940492162897,0.391255019359781
"AC005256.1",0.00628746121011225,0.0314970595609855,0.086550305984686,0.21671625145222
"AC005306.3",0.0116214260991435,0.0726690706068787,0.0755647351343726,0.429834019092892
"AC005498.3",0.00732554852883229,0.14731577537103,0.0763588396647817,0.384704004697671
"AC005523.2",0.0114843090270159,0.302571018019149,0.102267645158844,0.352602707018606
"AC005523.3",0.00811743201376375,0.0535273243025928,0.00619492063306362,1.06242476637591
"AC005537.2",0.00650601257057612,0.140772574981561,0.0174871749708272,0.952597550237303
"AC005592.3",0.00668294676990719,0.234495104172218,0.0496378756896926,0.52641461574455
"AC005606.14",0.00585914423475648,0.406576730327305,0.0497613540533069,1.34353067806528
"AC005754.7",0.00658563738587221,0.0817887577049361,0.101314076027942,0.93971209854689
"AC005785.2",0.00629532628238081,0.188922274819854,0.100995149908938,0.208988861791309
"AC005838.2",0.00671596506014991,0.168725938293467,0.0570122321604835,1.04572003571484
"AC006026.13",0.00656009677584252,0.130930376463511,0.00972217995922462,0.561063194929473
"AC006129.2",0.00823124807064825,0.239520113703907,0.0787841910060269,0.71948190167529
"AC006538.1",0.00717915833088,0.0667404383553158,0.0270788203753351,0.177284383570327
"AC007228.11",0.00906004850408418,0.0387366173458764,0.0192083121636683,0.223933698856022
"AC007255.8",0.00624145829144831,0.046269227410279,0.0523360653015681,0.594856300680584
"AC007292.3",0.00849007897680688,0.068947188433421,0.0228081584815049,0.131589993494606
"AC007349.5",0.00579852411679931,0.152621553094446,0.0338215999486196,0.974339568415322
"AC007362.3",0.00484196831923638,0.244584275682526,0.0308975559561308,0.629761231118485
"AC007364.1",0.0064773795832018,0.41426370559872,0.0254224242938029,0.518312917122865
"AC007365.3",0.00613671588268792,0.0751870378382058,0.0636019803074687,0.238011499129952
"AC007389.3",0.00895145093462743,0.196780370092657,0.042920313769149,0.688038647573233
"AC007401.2",0.00618917115794589,0.282211774018136,0.0146598971751454,0.29887295701533
"AC007557.2",0.00743751413768908,0.0913416034985234,0.0892577572783168,0.800876170978041
"AC007680.2",0.00466387633339194,0.103294817832447,0.0469742122774078,0.428604790330638
"AC007787.2",0.00725566710721283,0.184069492892666,0.0667366983560061,0.301363943802705
"AC007967.3",0.0150043874869391,0.141426190631252,0.124560185637042,0.388622422941354
"AC008088.4",0.00869400612401977,0.256427768265389,0.0247532572329031,0.698785237928054
"AC008746.12",0.00760050398802068,0.125480393294661,0.0121111246917397,0.740352812050553
"AC008753.4",0.00888545994149523,0.24400057522827,0.0703232346120654,0.259930708469641
"AC009120.6",0.00812708315701549,0.176341021697528,0.0747023605328442,0.182490314576233
"AC009133.15",0.00952314350024176,0.108854747222737,0.0156031258989357,0.439100661616899
"AC009237.8",0.00954336714197783,0.264833826597614,0.0595437500213647,0.326638304341316
"AC009502.4",0.00818185789643598,0.167562091244954,0.0682317497299713,0.485720413901577
"AC009947.3",0.00517049189447758,0.131615427910711,0.0685646123755778,0.357892711489404
"AC010095.5",0.00525208242151736,0.169791226017879,0.0331557211532198,0.559671824073632
"AC010145.3",0.00820068023393751,0.127890940229524,0.02272904310879,0.876493330313533
"AC010145.4",0.00864137854218247,0.177794336931876,0.0590604376584269,0.512101363906108
"AC010524.4",0.00777571971332909,0.230716578371247,0.0758565539121265,0.930680795440457
"AC010980.2",0.00725635971249702,0.286872512933188,0.0144573905324734,0.554489799112051
"AC011997.1",0.00584308539254976,0.165522225729728,0.0550039260475409,1.8434054140112
"AC012065.7",0.00780705202092711,0.129910174188985,0.012966782423945,0.477804718910781
"AC012360.6",0.00518174930439735,0.134203444978899,0.0945995237760192,0.81102711790607
"AC012499.1",0.00491960914760398,0.0581146872704949,0.0894142428529233,2.72291383803301
"AC012531.25",0.00870434348707649,0.0369628766815421,0.00697556858088643,0.631203149174775
"AC013463.2",0.0063197463132108,0.195231154476596,0.0308447076080928,0.802282373910087
"AC013733.4",0.00411541197487495,0.105088259261157,0.0359140488565272,1.19476799936272
"AC016831.7",0.00720455087270612,0.144147952765563,0.076852233272524,0.44893576489235
"AC016999.2",0.00751457206353266,0.0721496122964953,0.0398055594213071,0.282290625950056
"AC017002.2",0.00881332057586535,0.0875879130455889,0.0713415322198862,0.54374302958161
"AC017104.6",0.00879990747931698,0.0239872503896185,0.00633759504994787,0.265426377290438
"AC018462.2",0.0087389494259766,0.0944511363663691,0.0850629781939518,0.249276164404695
"AC018755.16",0.00779418742999078,0.112995274827017,0.0465076387260395,0.262948858941902
"AC018755.17",0.0063850934916402,0.0384558854163311,0.036000622377048,0.880773667256546
"AC018766.6",0.00628818207710689,0.131125298246054,0.0310217594164954,0.635455362171801
"AC018816.3",0.00698770939074778,0.17618397889875,0.0300769753579089,0.390194720369224
"AC024560.2",0.0107763677310584,0.112449820388652,0.0458849384146239,0.556446050178503
"AC025442.3",0.00543754656695316,0.0449179676047802,0.0418917360446596,0.309819520656752
"AC064852.4",0.00535323481272444,0.350624952559454,0.0465592757057299,0.253409599589841
"AC067956.1",0.00743630166780697,0.157234434141474,0.0672153351155693,1.39230832843841
"AC068039.4",0.0108819647735399,0.130249753146945,0.0319373906901655,0.276734676680949
"AC068138.1",0.0074008458214117,0.0727619163979015,0.0315456898801104,0.181882270141535
"AC068831.3",0.00675257592668643,0.234087360260241,0.0564050303941899,1.18071765969365
"AC069277.2",0.00531782934669367,0.123310095494214,0.0701071241522272,1.35212247092899
"AC073283.7",0.00655972193453743,0.0286519053062935,0.0349475983915398,1.61052169209317
"AC073321.4",0.00675078888196463,0.0971938873513136,0.0092419590621422,0.635082394945205
"AC074212.6",0.00544767267585492,0.0835968938495868,0.0138829968203831,0.497697456822483
"AC078842.4",0.00808150815949958,0.281772498316711,0.0910887981181855,0.291184503762404
"AC078883.3",0.00787908617841873,0.210368624692268,0.00595973704586516,0.560472276750661
"AC079305.10",0.00710925990711521,0.170486210166253,0.128980626187493,0.990561203217266
"AC079741.2",0.00679848156679258,0.278244287216783,0.085850040332894,0.494616437101297
"AC079767.4",0.00673936003265176,0.0836912802632342,0.0108240262893408,1.12073981412248
"AC079807.4",0.00683365701626488,0.124117074888757,0.10856239195686,0.457370872064959
"AC083843.1",0.00627886443337035,0.0368552872738434,0.0419358607894715,0.486786673077767
"AC083949.1",0.00907565942747359,0.0586486488388373,0.115883518397006,0.442176136121925
"AC084219.3",0.0057943221732478,0.112075799653918,0.0124952704481148,1.00542979437489
"AC087501.1",0.00635472643719425,0.249267592342565,0.0343228114400104,1.18617486409491
"AC090627.1",0.00555008683921936,0.199908961499219,0.0486105016144604,1.47767739216447
"AC091133.1",0.00908685407489804,0.0415330914143292,0.0689143841634059,0.516236043759977
"AC091633.3",0.00663525729904292,0.10315415778083,0.0628591815481929,1.31891493850609
"AC092155.4",0.00554424509087234,0.167985434210075,0.0300003626151808,0.286839927528529
"AC092192.1",0.00655644005152295,0.42682336299904,0.0806137564361338,0.370202742528455
"AC092620.2",0.0113533268620282,0.0599739475570734,0.18070545627141,0.421277940431528
"AC092660.1",0.00671135006096449,0.0856651841076028,0.103791904208409,0.50843628467381
"AC092667.2",0.00707360424815136,0.131395625211877,0.0265487648342686,2.65841851714348
"AC099684.1",0.00870208460170773,0.0976669660063419,0.0603502469690166,0.269708864364186
"AC099850.1",0.0073315128543164,0.0461436949552299,0.0313787156335599,1.89925912162448
"AC100830.4",0.00627135457916456,0.124695335245861,0.00194295484572942,0.558319279485614
"AC104537.2",0.00627636233694102,0.071612524853976,0.0647353812473395,1.8477253496962
"AC104667.3",0.00798782765687636,0.0543497334596777,0.0322036248140959,0.832522622547694
"AC106801.1",0.00952088714822145,0.059295781299365,0.0815883440763028,0.603991426335271
"AC108056.1",0.00646639051719849,0.0544105402669336,0.045745875609945,0.782713754798897
"AC112198.1",0.00660695485734876,0.10832032072053,0.0792842111532429,1.79912973780735
"AC114730.11",0.0068070164095346,0.457739445993257,0.0381636422466092,1.15109324616099
"AC114752.3",0.00584051280160446,0.114341891394058,0.0144091718115578,0.993018756832829
"AC124997.1",0.00654602589488065,0.35563592510552,0.0111269581961294,1.21069268472759
"AC128677.4",0.0091723346949979,0.0988918014506136,0.0555204810430759,0.233288670025501
"AC136289.1",0.00662774870901584,0.177165011192412,0.0616982828036929,0.729057881104911
"AC139100.2",0.0056394481510841,0.0854190727254568,0.0272297998998572,2.58929912882524
"AC139100.3",0.00793178788029483,0.159393548292783,0.112613368180843,0.682818918593764
"AC141928.1",0.00527511967795771,0.0758378142771171,0.0549956949963058,0.375254884018401
"AC144652.1",0.00797324288919784,0.0388614310299395,0.0127847352332118,0.543819420505994
"AC145343.2",0.00873626708385328,0.147527851691811,0.0809607616125482,0.625223516933367
"ACAA1",0.0118334508519935,0.0356431247808747,0.02115909576102,0.201915024173669
"ACAA2",0.0125706213361495,0.067128503388453,0.0602753392890039,0.127783919825621
"ACACA",0.025991135941827,0.0327969185288769,0.0634178936531429,0.302289935277492
"ACACB",0.0405987069783203,0.0151529677577262,0.0163290540381569,0.481992223852883
"ACAD10",0.00726427761834548,0.0739871799905214,0.036973129826057,0.246890557378053
"ACAD11",0.022109406489358,0.070343867233225,0.0984033010405454,0.522712333258414
"ACAD8",0.0167279282135105,0.100904158935877,0.0981156807661249,0.248612802934751
"ACAD9",0.0130524655697769,0.0283190372068329,0.0378145290657703,0.105805951551312
"ACADL",0.0227912845951508,0.0459826020328387,0.0172648815413121,0.652446238887019
"ACADM",0.0431681317434841,0.131516543581334,0.0435238671999804,0.275861332165562
"ACADS",0.0171806303701215,0.123528012670957,0.0591202658283285,0.326034262803214
"ACADSB",0.0140204006322971,0.0161855625163601,0.0347431679656987,0.345027085737503
"ACADVL",0.027319615168848,0.120174993010797,0.00633196630244162,0.252054258734116
"ACAN",0.00613962554636038,0.11738441561873,0.00431148548070788,0.391383406440374
"ACAP1",0.00752913067569626,0.117867175830024,0.0470312469129879,0.340921663252813
"ACAP2",0.00845839700820407,0.115593736026743,0.0944761185623176,0.1027903725
"ACAP3",0.00845784453557515,0.0870065320554924,0.019701771576091,0.341853068397053
"ACAT1",0.00784236932632324,0.179210542768656,0.0268874925536892,0.11331508125
"ACAT2",0.0133359067242921,0.0516251039374167,0.0295084533500313,0.399355912328651
"ACBD3",0.0207422731785754,0.0792133381081269,0.0304967906826492,0.13458545125688
"ACBD4",0.00781578836002406,0.0565290400732663,0.0286802877223588,0.359464953017231
"ACBD5",0.0122606368420087,0.0618532619831634,0.0784284459647918,0.149572836083412
"ACBD6",0.00883492488996598,0.056992438354227,0.0458066983225589,0.159667455211796
"ACCS",0.027399095837891,0.195209478793074,0.0399629910903891,0.753536266408688
"ACD",0.00981964375661159,0.0773944202970008,0.0614824452457516,0.240360078796444
"ACE",0.0110783964903087,0.0643510456214285,0.0613923154336128,0.327950429963098
"ACE2",0.00566115980547352,0.0782709276525449,0.11576900818383,0.500770846775295
"ACER1",0.00635900224100124,0.0636770213965931,0.0332527747941282,0.471349292231401
"ACER3",0.0190710485615092,0.0470805006022745,0.032572076171506,0.106595784826938
"ACHE",0.0085641626760767,0.140743088481459,0.0247765202832617,0.65381368536519
"ACIN1",0.0162440936202937,0.0484845911783972,0.0603228125852281,0.24001553798127
"ACKR1",0.0297196897305965,0.0944461393819552,0.0842143374366401,0.684178320018931
"ACKR2",0.00680754491035879,0.0818176495309499,0.0760454126668054,0.34392859670425
"ACKR3",0.020295960298665,0.166754120586296,0.124881876733745,0.376172715140158
"ACKR4",0.0107675464348083,0.331565056596833,0.0660993013692664,1.36283533640157
"ACLY",0.0291127898687353,0.137225252645999,0.0153658791644517,0.364125666079196
"ACMSD",0.00663750065596748,0.13773768639753,0.0247386429560873,0.705967359797586
"ACN9",0.0120120375193184,0.0411061051534927,0.0395227940586769,0.41886483289814
"ACO1",0.0246943300375893,0.191050140372624,0.0196125853346623,1.38323853395957
"ACO2",0.0218188601518194,0.185252469108638,0.0149934429862639,0.298411480117345
"ACOT1",0.0458532463350216,0.117744339187607,0.0736717514377371,0.297764724453906
"ACOT11",0.00437105629726687,0.194310122363776,0.042000459817095,0.263281743010224
"ACOT12",0.00713411926501731,0.286287631594196,0.080871235388061,0.72531228996942
"ACOT13",0.0248059220626059,0.0407800860443131,0.0252959798713015,0.254579992678471
"ACOT4",0.0167239377686598,0.037885710692693,0.175508323575829,0.353691756024711
"ACOT6",0.00544547610382274,0.186513855966687,0.0336553204538486,1.63982427019295
"ACOT7",0.00769891654372049,0.205563249203333,0.0303175002542785,0.295791418681047
"ACOT8",0.00521537625576198,0.0690355381451455,0.0150987033703974,0.223999463531507
"ACOT9",0.0116980805542189,0.0640793274194116,0.0503269167292876,0.312046579396353
"ACOX1",0.0379247295156389,0.0911294458903236,0.0325833971606952,0.304641773417914
"ACOX2",0.017303020856882,0.0488537170574522,0.0447848114890215,0.31665500059721
"ACOX3",0.00741492397339556,0.0939432614121732,0.0292740868143865,0.320535240015875
"ACOXL",0.00493722475402784,0.225771916569797,0.069190499113805,0.60027968767943
"ACP1",0.0122533455279178,0.0494324615077553,0.0368005211539496,0.235587249240673
"ACP2",0.0214858524374858,0.0975549252266817,0.0569483335398339,0.333071126957993
"ACP5",0.0710714410685204,0.181028589642114,0.126756000893618,0.388771267386832
"ACP6",0.0115345434287461,0.0842653499354586,0.0271598093319834,0.408580219841426
"ACPP",0.00585730673207497,0.23200321271161,0.124513763911194,0.492744237533038
"ACPT",0.00862263926584466,0.0287867975171391,0.0516999151443346,0.322509939267007
"ACR",0.00812297563698512,0.0424486362699467,0.0870082005714508,0.995170141561014
"ACRBP",0.00534234928329089,0.171268281765592,0.00784899851432872,1.44857313388103
"ACRC",0.0110306401992048,0.13036039844152,0.210682075887701,0.448209877168031
"ACRV1",0.00569391287554346,0.118146317874429,0.0243153331855993,0.200368903811113
"ACSBG1",0.00438700863724819,0.126115387573844,0.0121287243408555,0.360925891470913
"ACSBG2",0.00666008591911278,0.115241908508192,0.0526088887304176,0.605285831596281
"ACSF2",0.0190487074356501,0.23208674497398,0.0796434044747027,0.554887123830055
"ACSF3",0.0068566550805816,0.0540793646612893,0.00893947958644076,0.232470616717096
"ACSL1",0.0444824794508766,0.0154700559852722,0.014042864827218,0.316637030399075
"ACSL3",0.0226665941056701,0.0795276319915046,0.0208009209892143,0.231006064003246
"ACSL4",0.0104757641133462,0.318286293200722,0.0681115515885278,0.745999311062896
"ACSL5",0.014182778386862,0.109462640894779,0.0289832463346645,0.39813227615771
"ACSL6",0.00469676937709241,0.108468073736849,0.00833654139729985,0.746252803831669
"ACSM1",0.0037248509559199,0.163909064990015,0.0572054823461062,0.528536332677297
"ACSM2A",0.00444620412949875,0.113235920466069,0.0529937322967518,0.373035060419963
"ACSM2B",0.0059745750900251,0.137435423953232,0.00733985765124553,1.60418799749891
"ACSM3",0.00419557366840142,0.0997596430474487,0.01583502409333,0.78447380875744
"ACSM5",0.0258158241692239,0.0313576357672747,0.0368521287934496,0.570848397218813
"ACSS1",0.00832962072303583,0.147208877483677,0.0343214717415019,0.488831827507579
"ACSS2",0.033213904704515,0.0229604041120331,0.0663109023960724,0.786531753889565
"ACSS3",0.0391732120651233,0.145828229122168,0.0120343963685121,0.279001868984489
"ACTA1",0.0065364159720803,0.989873454939194,0.0491651660480443,0.775066871072134
"ACTA2",0.012215472505751,0.150719665185546,0.0271290055768932,0.341659884369018
"ACTA2-AS1",0.00595376847962872,0.025380993702978,0.0133122779691095,0.431992016459334
"ACTB",0.031681030627681,0.025987283394555,0.0272575362889378,0.263468698589211
"ACTBP9",0.026473270900104,0.0638625424259014,0.0965329572832061,0.786868065366286
"ACTC1",0.00862695598418721,0.0852345758707774,0.0752930428558358,0.817061233068419
"ACTG1P4",0.022734623338633,0.0839833137157317,0.061527750967991,0.736330247706503
"ACTG2",0.0070439391989147,0.160881853680879,0.0795473576507779,0.491624777004922
"ACTL10",0.00716212013471775,0.100608864368666,0.026447865997479,0.809752076176468
"ACTL6A",0.0159246627334622,0.101215202909765,0.0558082690027233,0.314849785734862
"ACTL6B",0.00523892426580687,0.107912512244382,0.00797262907666912,0.15270448914702
"ACTL7A",0.00690992329624143,0.0578192110356058,0.0221472362800996,0.637528816699382
"ACTL7B",0.00625371073155759,0.205321750589876,0.0234246460496945,0.294284602679768
"ACTL8",0.00786629659258362,0.230996823533878,0.0343806807159229,0.638270645488791
