"","GSE27916","GSE27657","GSE71416","GSE9624"
"ABLIM1",0.0326827943020499,0.0237454779537604,0.059962647511149,0.853119060941428
"ABLIM2",0.00719011709381346,0.0553501132159349,0.0155366496550016,0.490322942884696
"ABLIM3",0.0522872709894773,0.0327561681202335,0.0482789868906384,1.19537127959712
"ABO",0.00890402476368752,0.12463981345774,0.0580308382727165,0.422794140264329
"abParts",0.0149716187203483,0.201163720569914,0.117216455247946,0.844562637183955
"ABR",0.0146765923987327,0.100768634641489,0.0727503297217286,0.204003377174425
"ABRA",0.00537002744030676,0.426206386497197,0.0869115834134155,0.943265524741534
"ABRACL",0.0283815242062418,0.411650021601318,0.318046556652876,0.853875342160726
"ABT1",0.0159167203578948,0.0594409512802149,0.147424385753038,0.362044714886062
"ABTB1",0.0121140843707528,0.17922610300451,0.0104322855646869,0.55082519470187
"ABTB2",0.0105357310451103,0.246362196044085,0.0569406828933558,0.34514011799001
"AC000111.3",0.0114721899764936,0.53952904546659,0.039685007781286,1.81335685085631
"AC002059.10",0.00928435200935304,0.208850044510715,0.18316740449403,0.429212730498291
"AC002064.5",0.00862548818715069,0.401783648428974,0.0672404804534289,0.652113763659611
"AC002310.12",0.0118308344079204,0.388066347715537,0.0394334370474324,0.253553326378481
"AC002310.7",0.0139324848940056,0.485709207716996,0.11262063361909,0.863799178298254
"AC003973.4",0.00982645136490272,0.793565022779545,0.108996001767252,0.993439707090289
"AC003986.5",0.0106901531536896,0.101479810886613,0.17626952003644,1.14867882186724
"AC003989.4",0.0113488878012585,0.294614676214498,0.0842475337233305,0.886603091591663
"AC004158.3",0.00890484806604227,0.142540662666487,0.166971172716185,1.17972727174239
"AC004490.1",0.011005985673072,0.455541738218652,0.0614193903837901,1.25691734793917
"AC004538.3",0.0160318304001461,0.323285249626859,0.241891915709561,1.94303505585746
"AC004692.5",0.0198469213976473,0.196834723022978,0.035915862121801,0.390961837682106
"AC004941.5",0.0232440008247395,0.141175101717337,0.0404214740887002,0.378409130567555
"AC004951.6",0.0366855358863899,0.347519919932024,0.13375926505356,0.166487926827144
"AC005162.4",0.0115271961133464,0.141924979097437,0.0420891438263043,1.45617441199035
"AC005224.2",0.00836877106368601,0.348660051454062,0.0291327792275567,0.460765331654859
"AC005256.1",0.0099867886602732,0.0551377024525813,0.1522939273255,0.382868475468346
"AC005306.3",0.0153191576597653,0.0997925493838127,0.102130817911759,0.733771733633944
"AC005498.3",0.0107523802443256,0.126147595592533,0.143797286706463,0.763314984035513
"AC005523.2",0.0169814771935258,0.150423759905695,0.0503539416692777,0.617733971527477
"AC005523.3",0.0117578614701947,0.0852498782703269,0.0108589399655448,1.08112323421853
"AC005537.2",0.00938581739204008,0.210209222440978,0.0286601742546511,1.33410097117785
"AC005592.3",0.00987644486202217,0.194652988406314,0.0796739745425468,0.60908256579318
"AC005606.14",0.00827990016700411,0.584898926140186,0.125911778616343,1.50610213977766
"AC005754.7",0.00982096319972991,0.0577160761999643,0.159929193693101,1.39657511334059
"AC005785.2",0.00987921824813542,0.290574099465132,0.166443584341321,0.349070767615944
"AC005838.2",0.00881819840929522,0.298796504254512,0.0296413911843404,0.698646403830314
"AC006026.13",0.0104572636506214,0.13012412015893,0.0175466519806467,1.00418337770414
"AC006129.2",0.0121707369484035,0.327223133394934,0.0925453384762787,1.18604735681711
"AC006538.1",0.00992992848249914,0.0531662279721506,0.0733565232077211,0.311374358716534
"AC007228.11",0.0133446791679032,0.0591278178744836,0.0490395520670547,0.314042873343195
"AC007255.8",0.00974350122137035,0.122826087744544,0.101785780322656,0.609482955085669
"AC007292.3",0.0130074787295869,0.151493480902745,0.052357473122463,0.23359088853949
"AC007349.5",0.00845520781601805,0.271570260390281,0.0709400451257442,1.00414447933875
"AC007362.3",0.00696758641331873,0.352742686474078,0.0426981951329364,0.889334539752124
"AC007364.1",0.00942000031329531,0.59764560467638,0.0429964015288033,0.721679200251159
"AC007365.3",0.0089808632551842,0.0507820771016965,0.142869939433228,0.375242579992909
"AC007389.3",0.0131560198361172,0.315493211777212,0.0662103965071884,1.13895943706986
"AC007401.2",0.00885708929537822,0.450373600437302,0.0174779643925752,0.550854846262825
"AC007557.2",0.0114271838340296,0.154866288860745,0.137913043518743,1.30475472585552
"AC007680.2",0.00696814770946355,0.235856255717038,0.132969001558135,0.699534615211268
"AC007787.2",0.0115518793378418,0.28629383808245,0.116407045686013,0.507479326053685
"AC007967.3",0.0207566366461948,0.197708196227159,0.199036662397275,0.755449583351112
"AC008088.4",0.0116895034868184,0.384064467842061,0.0489196105317005,0.72471579528088
"AC008746.12",0.00921455646527108,0.240415897940276,0.0345708066713637,1.21571782296146
"AC008753.4",0.0129754295196019,0.321862932593782,0.111203849753687,0.397072188740659
"AC009120.6",0.0118985371280853,0.305758453112368,0.095574516692582,0.174950546090214
"AC009133.15",0.0132643822132876,0.188911039002922,0.0320859631953207,0.740711930298083
"AC009237.8",0.014407408857345,0.401048829462641,0.135513741087794,0.391013816640986
"AC009502.4",0.0117472083400429,0.242396452920897,0.0421327993362099,0.756113478949193
"AC009947.3",0.00734302195582914,0.222487842268091,0.106832250347946,0.590582705931924
