"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"ACOT8",0.0754232003885192,0.0291345540592623,0.188691458830311,0.209196913563923
"ACOT9",0.0881809356076838,0.0412234515739019,0.149789096499301,0.116166423593765
"ACOX1",0.0925028219468541,0.0538892968336969,0.167060840300395,0.235794102439669
"ACOX2",0.0533659094356318,0.0511728345948732,0.190570688494396,0.126872417956422
"ACOX3",0.119526345945476,0.0205302251315735,0.216761739906645,0.105752100533136
"ACOXL",0.224906967112322,0.050817978435241,0.202867562652318,0.191564299310611
"ACP1",0.074870932543261,0.0214963923129491,0.210213949482166,0.088369113992223
"ACP2",0.122324683764682,0.0299117657923468,0.291543452707277,0.162471285797644
"ACP5",0.216888689771329,0.0573695191195547,0.472902571580022,0.662047246805018
"ACP6",0.081942515675151,0.0455553082551156,0.375942536239506,0.260475208783377
"ACPL2",NA,NA,0.166844567468511,0.13287456778049
"ACPP",0.139185607903473,0.0620206941799949,0.239837230908455,0.216619408129444
"ACPT",0.0774867513824233,0.034262558295104,0.169226942777755,0.197243879884544
"ACR",0.101914810591731,0.0539784446696771,0.198382627768651,0.230866943768966
"ACRBP",0.132085659249582,0.0289585249404666,0.264833343064131,0.638630728411048
"ACRC",0.127216482212231,0.0601551850813416,0.183659624649771,0.159289887727799
"ACRV1",0.0974297091053575,0.0210952411790022,0.270932039095427,0.162980155710181
"ACSBG1",0.119474065796132,0.0506814766925167,0.325642969379265,0.249625444744983
"ACSBG2",0.129072241434753,0.0358454016667857,0.19375052719377,0.206054287213406
"ACSF2",0.229497354221605,0.0978086639764808,0.300714674539347,NA
"ACSF3",0.0614882898449509,0.0250562797451612,0.27118784460053,0.185132350407098
"ACSL1",0.0457802497730785,0.0370039564089806,0.438690433480709,0.22770779247504
"ACSL3",0.0858537741659096,0.0730150193628885,0.253753278967879,0.152292621618799
"ACSL4",0.319575551016043,0.0496287237473089,0.111485720582333,0.151815009608651
"ACSL5",0.106904772613175,0.0482655985770904,0.121802652502235,0.172440708626636
"ACSL6",0.0981271495268858,0.0345095486966631,0.138418493061926,0.133935912141666
"ACSM1",0.151568046237128,0.0579287477143721,0.315283456261605,0.243953527309094
"ACSM2A",0.13881130552764,0.0544481739674195,0.209398717883833,0.212375017770517
"ACSM2B",0.160149284414219,0.035790488970372,0.164308524321828,0.117139513575697
"ACSM3",0.0883077810348219,0.0220692316905456,0.21325487341962,0.168371905366938
"ACSM4",NA,NA,0.214276531567199,0.206490602207009
"ACSM5",0.0849736325148916,0.101156333305034,0.215186168729111,0.219429852183604
"ACSM6",NA,0.0266402252398324,NA,NA
"ACSS1",0.164977693835187,0.0432134145808698,0.285087269240424,0.237781091894161
"ACSS2",0.0731257322541359,0.0879532597169883,0.503525190905253,0.250211848671967
"ACSS3",0.0972580427024524,0.107960670241476,0.308093671290622,0.261875250831291
"ACTA1",0.668783490347037,0.0398102237680968,0.308623172698361,0.201012354338433
"ACTA2",0.159422312248804,0.0567231751915551,0.454692562261616,0.24879893049621
"ACTA2-AS1",0.0314009596538867,0.0508184635751284,NA,NA
"ACTB",0.0460023273611366,0.0102360080061575,0.290762797475629,0.127590887521072
"ACTBL2",NA,0.0520380895913485,0.23361385415291,NA
"ACTBP2",NA,0.0234859962592016,NA,NA
"ACTBP7",NA,0.0176469569473761,NA,NA
"ACTBP9",0.166932758661649,NA,NA,NA
"ACTC1",0.0850185308391707,0.0520137315640435,0.108099059915661,0.157806252053652
"ACTG1",NA,0.0254658814744218,0.161248782869756,0.0987195144231881
"ACTG1P1",NA,0.0151991773804563,NA,NA
"ACTG1P4",0.14824801371795,NA,NA,NA
"ACTG2",0.236800482133225,0.102343526762084,0.987869712399235,0.540059411750438
"ACTL10",0.135882396599658,0.0326301721689031,NA,NA
"ACTL6A",0.159507866009253,0.024550129442745,0.191420483016665,0.0958333486839904
"ACTL6B",0.0835347493095755,0.0321870065296483,0.272927111334692,0.275935442360906
"ACTL7A",0.0459875258989871,0.0326262869759239,0.308070555808945,0.178978053161138
"ACTL7B",0.162471654223228,0.0434935090158913,0.223648564005299,0.195224774791128
"ACTL8",0.19458229926258,0.0356828577100135,0.246713985318091,0.21348691793529
"ACTL9",0.186733073159961,0.0433951938736761,NA,NA
"ACTN1",0.0743527427316936,0.0309106332451874,0.324662063655244,0.168907884522595
"ACTN2",0.215722913927274,0.0408938165456107,0.212192559048509,0.212405953554187
"ACTN3",0.329751909972421,0.04000428089583,0.261716548154885,0.186195653104993
"ACTN4",0.0682965556325117,0.0334656776572819,0.183480194132743,0.126985639735132
"ACTR10",0.0879829102059027,0.0403262598459772,0.203155515444241,0.107455138517635
"ACTR1A",0.042972320708748,0.0373953912995635,0.277802355893118,0.108451763200791
"ACTR1B",0.0394165638943132,0.0334419091720081,0.154063641125998,0.0916634406108942
"ACTR2",0.0975735988794668,0.0396162167381582,0.215576757332933,0.124371509284761
"ACTR3",0.0952533353947021,0.0299063599928044,0.297616351360977,0.329007410330428
"ACTR3B",0.131042526835118,0.0305714354934709,0.0976084575929661,0.110752180440155
"ACTR3BP2",0.0290247831435617,0.0922652065931849,NA,NA
"ACTR3C",0.0593196557457246,0.0566991101692268,NA,NA
"ACTR3P2",0.135283027173858,NA,NA,NA
"ACTR5",0.0696521453449461,0.0231392817014632,0.220856032480225,0.123744240411422
"ACTR6",0.172820740737769,0.0606617670099284,0.233177105909936,0.130293702993774
"ACTR8",0.0603270446150336,0.0258649848733063,0.187445302353799,0.203086652348286
"ACTRT1",NA,0.0354424075565372,0.273356031071904,0.200575507518456
"ACTRT2",0.176051153870547,0.0391439668563694,0.251239336417585,NA
"ACTRT3",0.213103869338417,0.0271325433637017,NA,NA
"ACVR1",0.174578099978479,0.0226627203528279,0.294759943772959,0.178030681697838
"ACVR1B",0.0956178409737471,0.0339736283872189,0.0841535906401791,0.16297225733878
"ACVR1C",0.113841019728487,0.0973928834221943,0.175123320768286,0.322618227978081
"ACVR2A",0.100718853909547,0.0586676605022461,0.152977270392139,0.146238212904883
"ACVR2B",0.152234547884451,0.0442069562251732,0.19288260425549,0.195787117753162
"ACVR2B-AS1",0.158371877409714,NA,NA,NA
"ACVRL1",0.170815839932565,0.0411448741902811,0.247527874847442,0.1698631452473
"ACY1",0.197852958616762,0.0454156110790119,0.330714863440025,0.211758449071147
"ACY3",0.0406752448038537,0.0159652102528883,0.23710520822796,0.275920104420788
"ACYP1",0.19462274524579,0.0436737073341414,0.17227882965178,0.171378679953869
"ACYP2",0.046988452393256,0.0209806323260986,0.2807773783279,0.1539815563048
"ADA",0.0825792817128412,0.0608177811932278,0.331843711615942,0.150221679439839
"ADAD1",0.0643995661604709,0.0243148123238877,0.237626728945487,0.262849388335607
"ADAD2",0.0777703451341679,0.031363855446474,0.337546959173413,0.247537026258278
"ADAL",0.0638805974445962,0.109221948456687,0.23919773545099,0.165108990957265
"ADAM10",0.210284781050673,0.0366331935308104,0.217447318259064,0.160194770334569
"ADAM11",0.0559488179104481,0.0309512121491268,0.204318178198064,0.211252916536102
"ADAM12",0.39175974815447,0.103758347678592,0.171406557042489,0.168981248769413
"ADAM15",0.0441967046013887,0.0354427899587953,0.297804800407264,0.126127923695905
"ADAM17",0.164492984973873,0.0494957927348149,0.239431188761949,0.137992747793168
