"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"23331","GCRG224",5744,0.0647907578237187,13
"25483","RN7SL638P",5745,0.0647908066998265,12
"4067","COMMD1",5746,0.0647915485753359,48
"707","AKIP1",5747,0.0647931396274048,33
"32084","LOC100133634",5748,0.0647953428091447,6
"29400","ERCC-00024",5749,0.0647974004459869,5
"5828","EPHA6",5750,0.0648019530559056,45
"29868","FLJ41941",5751,0.064807972610921,6
"28110","ZNF587P1",5752,0.0648130775254433,12
"21432","UBE2R2",5753,0.0648139932893766,49
"33943","LOC441896",5754,0.0648140561488643,7
"28139","ZNF816-ZNF321P",5755,0.0648178577677668,13
"33125","LOC388514",5756,0.0648187306220585,6
"21616","USP27X",5757,0.0648189217864095,48
"22096","YY1",5758,0.0648211806401019,49
"7197","GID4",5759,0.06482474051293,32
"31806","LOC100132838",5760,0.0648276354787347,6
"26428","RNU6-1141P",5761,0.0648286534075366,12
"25132","RN7SL149P",5762,0.0648312839152367,12
"21383","UBA3",5763,0.0648312947943695,47
"30889","LOC100129708",5764,0.0648382785973379,6
"17920","RRP1B",5765,0.0648397879783782,49
"31523","LOC100131968",5766,0.0648428401042065,6
"15829","PRICKLE4",5767,0.0648460960024793,48
"23609","KRTAP5-10",5768,0.0648476495326371,28
"2938","CAST",5769,0.0648499805764625,48
"13150","MORN4",5770,0.0648628093205786,39
"31076","LOC100130363",5771,0.0648634266548219,6
"22581","ZNF527",5772,0.0648643663784497,48
"3402","CDK12",5773,0.0648653810906279,33
"19216","SNX15",5774,0.0648679451149437,46
"19908","TAB2",5775,0.0648693534743577,33
"16278","R3HDM1",5776,0.0648725606722078,48
"30440","LOC100128083",5777,0.0648757613119583,6
"6885","FTH1",5778,0.0648777142376687,49
"14880","PCF11",5779,0.0648789849077507,49
"4840","DDAH2",5780,0.0648799915901796,49
"15938","PRPF6",5781,0.0648815353436118,49
"33367","LOC391504",5782,0.0648842132937409,6
"25617","RN7SL841P",5783,0.0648858215962314,12
"31196","LOC100130829",5784,0.0648886470888038,6
"40213","MIR548H1",5785,0.0648906068647545,6
"24924","RN7SKP170",5786,0.0648937219137879,12
"13652","NARF",5787,0.0648985091378174,49
"23539","KCTD21-AS1",5788,0.0649020820870138,13
"18314","SEPT3",5789,0.06490347075979,31
"7920","HELZ2",5790,0.0649052246023177,31
"21184","TSR2",5791,0.0649073595995326,48
"38845","LOC728380",5792,0.0649105808274791,6
"40297","MIR628",5793,0.0649243948636917,6
"853","AMZ2",5794,0.0649254410709149,48
"35403","LOC644811",5795,0.0649303687029112,6
"26104","RNU1-8P",5796,0.0649376783979711,12
"39986","MIR1207",5797,0.0649378608251698,6
"32414","LOC100134540",5798,0.0649379570201463,6
"31614","LOC100132275",5799,0.0649401472400225,6
"23702","LOC100129534",5800,0.0649401648429251,19
"23674","LINC01124",5801,0.0649408877509166,13
"23581","KRTAP10-9",5802,0.0649436051266367,28
"21876","WDR45",5803,0.06494825152017,49
"31075","LOC100130361",5804,0.0649513722515107,6
"5854","EPS8",5805,0.064952547618938,49
"31787","LOC100132797",5806,0.064956075338162,7
"30765","LOC100129293",5807,0.0649561358276986,6
"5022","DHX29",5808,0.0649589753342843,49
"12750","MEIS3",5809,0.0649622721785884,48
"33171","LOC389024",5810,0.0649698634358054,6
"38679","LOC727924",5811,0.0649698717519362,6
"15119","PHACTR4",5812,0.0649700710932019,48
"15516","POLD2",5813,0.0649771259546861,40
"32218","LOC100133991",5814,0.0649772729402943,6
"31129","LOC100130556",5815,0.0649793735879321,7
"787","ALKBH3",5816,0.0649853616898425,49
"25095","RN7SKP93",5817,0.064988020007517,12
"16511","RBFOX2",5818,0.0649882851577554,33
"17955","RTEL1",5819,0.0649933456095292,47
"946","ANKRD52",5820,0.0649944777820229,40
"31341","LOC100131360",5821,0.064994971952385,6
"13467","MXI1",5822,0.0650007865367095,49
"13947","NIT2",5823,0.0650045673307119,49
"25691","RNA5SP161",5824,0.0650076365167765,12
"12892","MICU2",5825,0.0650092840515492,32
"25737","RNA5SP218",5826,0.0650142773914533,12
"31028","LOC100130216",5827,0.0650154835814332,6
"40179","MIR514-2",5828,0.0650169628772741,6
"40140","MIR383",5829,0.0650175028861093,6
"40064","MIR1537",5830,0.0650177876801449,6
"41281","USP17",5831,0.0650205077896722,6
"30819","LOC100129500",5832,0.0650265977764291,6
"23732","LOC100132731",5833,0.06503061625041,13
"39510","LOC730198",5834,0.0650324634442041,6
"356","ACVR1B",5835,0.0650329774559927,49
"30529","LOC100128425",5836,0.0650424107867646,7
"27864","SUMO1P1",5837,0.0650441616242084,28
"25684","RNA5SP148",5838,0.0650465306255218,12
"9136","KDM5C",5839,0.0650518122255774,33
"8491","IFT52",5840,0.0650554923929156,49
"24087","MIR375",5841,0.0650594218551089,18
"39176","LOC729251",5842,0.065064451118775,6
"30453","LOC100128130",5843,0.0650649906043242,6
"23843","LOC401557",5844,0.0650691714930284,13
"31953","LOC100133237",5845,0.0650708835405407,6
"8294","HSD17B4",5846,0.0650709069300148,49
"12693","ME2",5847,0.0650728411392916,49
"25864","RNA5SP384",5848,0.0650736634176157,12
"14329","NUTM2F",5849,0.0650777385419728,31
"25568","RN7SL771P",5850,0.0650823037059308,12
"13401","MTMR14",5851,0.0650832799064677,48
"32294","LOC100134222",5852,0.0650852637565446,6
"6218","FAM208A",5853,0.0650879451341696,33
"39019","LOC728806",5854,0.0650880776956399,7
"27549","SKP1P1",5855,0.0650887696329606,13
"39068","LOC728933",5856,0.0650919030316149,6
"135","AC004941.5",5857,0.0650953326493914,18
"29893","FLJ43860",5858,0.0651005826403597,15
"10012","LINC00675",5859,0.0651049996538706,18
"14325","NUTM1",5860,0.0651055116231085,30
"25034","RN7SKP292",5861,0.0651091395957994,12
"28293","BTF3L1",5862,0.0651099577607874,6
"19484","SRA1",5863,0.0651117544911991,49
"2023","BMI1",5864,0.0651187822079618,35
"31959","LOC100133265",5865,0.0651189904228063,6
"32368","LOC100134387",5866,0.0651295501837816,6
"3457","CDV3",5867,0.0651324146391596,49
"24260","OCSTAMP",5868,0.0651357007798715,13
"21357","TYK2",5869,0.0651386781210063,49
"31969","LOC100133284",5870,0.0651387241438093,6
"8941","JOSD1",5871,0.0651390833250785,49
"27992","TRPV1",5872,0.0651408354341582,29
"25019","RN7SKP274",5873,0.0651411909444932,12
"767","ALDH9A1",5874,0.065148589060569,48
"3930","CNDP2",5875,0.0651498473965874,49
"32438","LOC100134644",5876,0.0651572932425334,6
"3501","CELF5",5877,0.0651591016769232,30
"5527","EDEM1",5878,0.0651629864729488,49
"14539","OR7E104P",5879,0.0651640615527319,17
"28113","ZNF652P1",5880,0.0651676735373345,12
"18406","SF3B4",5881,0.0651701194422921,46
"33392","LOC391769",5882,0.0651708321298009,6
"8139","HNF4A",5883,0.0651757527029828,46
"22721","ZNF706",5884,0.0651800277189963,49
"32314","LOC100134256",5885,0.065183429430561,6
"12751","MEIS3P1",5886,0.0651834868593289,46
"27325","RNU6ATAC31P",5887,0.065184492576522,12
"3895","CLUH",5888,0.0651849690981618,32
"3266","CD2BP2",5889,0.0651862771445207,49
"21754","VPS11",5890,0.0651886845228901,49
"22790","ZNF830",5891,0.0651920773597065,40
"1214","ARHGEF18",5892,0.0651975203155141,48
"35192","LOC644353",5893,0.0652023300486383,7
"10178","LINC01134",5894,0.0652075958892472,17
"40145","MIR422A",5895,0.0652102345492432,6
"20668","TMEM62",5896,0.0652106030606171,49
"31494","LOC100131866",5897,0.0652168161827883,7
"5724","EMC3",5898,0.065221074101358,33
"26558","RNU6-1300P",5899,0.0652221066469903,12
"19188","SNRNP48",5900,0.0652225455040612,38
"4109","CORO1B",5901,0.0652381338471997,49
"30652","LOC100128913",5902,0.0652413173210018,6
"22066","YIPF1",5903,0.0652458723901724,48
"28142","ZNF841",5904,0.0652470421815407,20
"18066","SAP130",5905,0.0652480891485419,49
"7796","HAGH",5906,0.065249040538008,49
"36393","LOC647341",5907,0.0652534682243489,6
"41021","SNORD18A",5908,0.065258341282505,6
"38815","LOC728290",5909,0.0652620066972813,6
"650","AK057657",5910,0.0652666156577261,19
"5557","EFCAB14",5911,0.0652724131119662,33
"7150","GEMIN6",5912,0.0652761387346091,48
"33967","LOC442162",5913,0.0652763283565725,6
"1502","ATP5J2-PTCD1",5914,0.0652794633485357,32
"25352","RN7SL442P",5915,0.0652822909316116,12
"38605","LOC727758",5916,0.0652862300689656,7
"25353","RN7SL443P",5917,0.0652940646112196,12
"40365","MIR92B",5918,0.065297436664851,6
"24592","OR6J1",5919,0.0652998315413739,13
"31901","LOC100133077",5920,0.0653001373177248,6
"39348","LOC729698",5921,0.0653027168310644,6
"13762","NDUFA13",5922,0.0653047954381472,48
"4486","CTD-2619J13.13",5923,0.0653054828886108,17
"23180","EEF1B2P3",5924,0.0653064013173646,12
"24973","RN7SKP225",5925,0.0653090725574367,12
"26906","RNU6-529P",5926,0.0653102825137307,12
"32046","LOC100133553",5927,0.0653148796757781,6
"6012","EXOSC9",5928,0.0653194446140395,49
"13240","MRPL28",5929,0.0653203372832858,48
"24225","NHLRC1",5930,0.0653289183602549,28
"2520","C22orf39",5931,0.0653299452514103,49
"10329","LMO2",5932,0.0653343261647117,48
"29538","FAM190B",5933,0.0653399896519599,7
"25860","RNA5SP379",5934,0.0653441730741413,12
"31558","LOC100132066",5935,0.0653489303091848,6
"19683","STK25",5936,0.0653517055767677,49
"15510","POGLUT1",5937,0.0653523413298591,33
"25029","RN7SKP283",5938,0.0653530317487917,12
"3670","CHMP4A",5939,0.0653541464562972,48
"29401","ERCC-00025",5940,0.0653544446838366,5
"13039","MKNK2",5941,0.0653658798659828,49
"3330","CDC16",5942,0.0653701697477252,48
"24507","OR52P1P",5943,0.065373548016791,12
"38345","LOC653560",5944,0.0653766872486543,6
"13011","MIR6878",5945,0.065379626336536,19
"39304","LOC729568",5946,0.0653803443298303,6
"25385","RN7SL487P",5947,0.0653811092252339,12
"30036","GNASAS",5948,0.0653881061521192,6
"40260","MIR584",5949,0.0653888160111955,6
"30970","LOC100130009",5950,0.0653970642003981,6
"24050","MIR23B",5951,0.0654003513786532,19
"30701","LOC100129088",5952,0.0654025574663867,6
"38902","LOC728528",5953,0.0654027484072645,6
"15212","PIGS",5954,0.0654125737858697,49
"7900","HEATR5A",5955,0.0654156739009767,39
"12700","MED1",5956,0.0654204140580727,40
"8820","ISCA2",5957,0.0654358365922424,49
"7296","GLUD1",5958,0.0654363405416176,48
"25215","RN7SL263P",5959,0.0654450529043633,12
"25181","RN7SL215P",5960,0.0654454285683288,12
"32469","LOC100134743",5961,0.0654471466882187,6
"31204","LOC100130850",5962,0.0654482665901927,6
