"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"39280","LOC729497",216,0.0267471799731204,6
"30505","LOC100128334",217,0.0267603101188601,6
"27470","RPS2P32",218,0.0267799846343392,13
"31033","LOC100130224",219,0.0268062055843989,6
"33986","LOC442319",220,0.026808762719683,6
"33535","LOC401007",221,0.0268092688688768,6
"28730","C20orf201",222,0.0268099437721872,6
"38901","LOC728522",223,0.0268246120410859,6
"34480","LOC642741",224,0.0268288554164447,7
"39498","LOC730159",225,0.0268634207069909,6
"25090","RN7SKP87",226,0.0268662407498875,12
"39912","MGC26356",227,0.0268816515167533,7
"31819","LOC100132870",228,0.0268890921232179,6
"24789","PRSS45",229,0.0269095085543463,13
"39782","LOC732435",230,0.0269276324289454,6
"31086","LOC100130426",231,0.0269488430603202,6
"33146","LOC388795",232,0.0269559325346262,6
"31508","LOC100131904",233,0.0269573022938826,6
"31147","LOC100130644",234,0.0269849008380972,6
"33826","LOC441089",235,0.0269850124781541,7
"41194","TRIM53",236,0.0269883646182532,6
"31474","LOC100131794",237,0.0269966163904172,6
"39430","LOC729956",238,0.0270029801361468,6
"4117","COX1",239,0.0270036503638221,30
"29484","ESP33",240,0.0270064481301247,6
"31559","LOC100132068",241,0.0270194843152213,6
"31402","LOC100131573",242,0.0270382386323962,6
"29850","FLJ40672",243,0.027070477813273,6
"30612","LOC100128765",244,0.0270710083130519,6
"31242","LOC100130980",245,0.027083216693358,7
"30391","LOC100127913",246,0.0270973095134824,7
"33476","LOC400129",247,0.0270979514268734,6
"28269","BEYLA",248,0.0271059153793895,6
"39243","LOC729400",249,0.0271259220149152,6
"32706","LOC202781",250,0.0271376134092201,7
"30641","LOC100128889",251,0.0271405486579938,6
"39481","LOC730087",252,0.0271407581947579,6
"39632","LOC730978",253,0.0271448410387175,6
"35557","LOC645174",254,0.027148590613887,7
"31757","LOC100132715",255,0.0271607162878171,7
"30823","LOC100129513",256,0.0271646782727972,6
"31977","LOC100133311",257,0.0271674933376228,6
"33681","LOC440040",258,0.0271782859437026,6
"32329","LOC100134291",259,0.027181690638253,7
"30949","LOC100129942",260,0.0272135496277586,6
"39277","LOC729492",261,0.0272198211855429,6
"30425","LOC100128023",262,0.0272265104163582,6
"39403","LOC729862",263,0.0272386752150775,6
"30694","LOC100129070",264,0.0272393362522284,6
"31191","LOC100130819",265,0.0272481639906406,6
"34345","LOC642446",266,0.0272633910769081,7
"32226","LOC100134006",267,0.0272783881970368,6
"38775","LOC728170",268,0.0272816602354364,6
"33229","LOC389662",269,0.0272901066881481,7
"39236","LOC729390",270,0.0272921010545759,6
"38699","LOC727970",271,0.0273180024841666,7
"39499","LOC730163",272,0.0273485632320176,6
"31078","LOC100130383",273,0.0273508163991193,6
"34943","LOC643863",274,0.0273652731751928,7
"31400","LOC100131565",275,0.0273663316040905,6
"39428","LOC729952",276,0.0273709108749841,6
"31323","LOC100131294",277,0.0273718559501634,7
"39667","LOC731275",278,0.0273769387692023,6
"30925","LOC100129866",279,0.0273812764264981,7
"32818","LOC284412",280,0.0274019599843707,6
"23353","GOLGA6L10",281,0.0274071343968536,13
"38936","LOC728615",282,0.0274077194253308,6
"32072","LOC100133599",283,0.0274132415598365,6
"24805","PTMAP5",284,0.027417250486286,12
"27906","TEN1-CDK3",285,0.0274181837395641,13
"31004","LOC100130135",286,0.027420799860607,6
"30099","HEATR7B2",287,0.0274233067546352,6
"30356","LCN1L1",288,0.0274248863918829,7
"20438","TMBIM6",289,0.0274351845832144,40
"30557","LOC100128542",290,0.0274516308708358,6
"39372","LOC729770",291,0.0274604756390548,6
"31796","LOC100132813",292,0.0274636027997316,6
"30395","LOC100127920",293,0.0274714088664419,6
"27924","TMEM179B",294,0.0274900253567395,20
"39579","LOC730465",295,0.0274951309358184,6
"30596","LOC100128693",296,0.0275002446051032,6
"27830","SPDYE8P",297,0.0275082858481506,13
"36837","LOC648927",298,0.0275159578780242,7
"28473","C14orf53",299,0.0275193068985855,6
"30797","LOC100129413",300,0.0275307792706305,6
"31244","LOC100130988",301,0.027538769840109,6
"31270","LOC100131098",302,0.0275433952319926,6
"23161","DNAJC25-GNG10",303,0.027544208696748,20
