"","GSE33070","GSE73655","GSE41223","GSE54280"
"ACTR6",0.0473419119771397,0.028064407821512,0.114925617132581,0.0249602566337779
"ACTR8",0.0263999780187557,0.00712920058471097,0.117007125890737,0.012576145398561
"ACTRT1",0.0309942307060695,0.0114490971189244,0.242324274888947,0.01858969049035
"ACTRT2",0.0232177586293754,0.0210767336197306,0.0947953345070422,0.00892994238708749
"ACTRT3",0.0151237911408047,0.0171638492855021,0.0775324675324675,0.0149059624363325
"ACVR1",0.0182525164305056,0.0176059382289595,0.167858531437458,0.00858087999968831
"ACVR1B",0.0250144770488653,0.00166035559680195,0.054405794427016,0.0151771969030628
"ACVR1C",0.028461672916688,0.0758125919394855,0.673677541404912,0.0395934928572165
"ACVR2A",0.0209899641199774,0.0176638023493848,0.156369716252191,0.0509435826844092
"ACVR2B",0.0457022319709326,0.00650917059372257,0.164854191980559,0.0231198562738836
"ACVRL1",0.0227239259018025,0.0158827438788088,0.68172961886857,0.0317356174206652
"ACY1",0.0219208224097789,0.0336350740389775,0.054292473893927,0.0217493967024388
"ACY3",0.00709838960828734,0.00751498041832047,0.120507754249926,0.0137268332210208
"ACYP1",0.00739421213386847,0.038782266497881,0.0710689517204588,0.028164144054164
"ACYP2",0.0089299002100682,0.0188968088119698,0.0269216719218643,0.00646606711885687
"ADA",0.0432207319354753,0.0195825124462984,0.755542975020745,0.0312330305012382
"ADAD1",0.0179558570725611,0.0159002479838187,0.10176184690158,0.0163752063793775
"ADAD2",0.017164494334944,0.0244608176082056,0.0853300113385451,0.00877501581363577
"ADAL",0.0567302926669798,0.0851414608653757,0.0999837820304899,0.00771177221301434
"ADAM10",0.0156218212018103,0.0243427264813716,0.147375709978262,0.0210278449118435
"ADAM11",0.0283203288109637,0.00727896388292357,0.138025848960973,0.00936653779757801
"ADAM12",0.0586865360702057,0.0651744752499599,0.0809270960612595,0.0390790033114759
"ADAM15",0.0229435098341571,0.0165439058281275,0.177309007981756,0.0216301689738162
"ADAM17",0.0357899618923449,0.0252730103311755,0.166953299666984,0.0125190696998272
"ADAM18",0.0173057461284958,0.00526032016872575,0.230666666666667,0.0180061340500375
"ADAM19",0.0229279402168714,0.0273338535135059,0.224938025841346,0.0180568066437401
"ADAM2",0.0123126000794222,0.00761307921759547,0.121774911032028,0.0152536453877857
"ADAM20",0.0285847777667792,0.0247630555146788,0.0711359533398141,0.0631784969317468
"ADAM20P1",0.0374025004028301,0.0634627482440395,0.110990830361691,0.0373689884934218
"ADAM21",0.047984812630988,0.0241172492953903,0.289316815260211,0.0174435676027912
"ADAM22",0.0291314539096227,0.0312359942145943,0.121591847975764,0.00830050599480593
"ADAM23",0.016456995796857,0.0125572980400812,0.0631138392857143,0.140415663133339
"ADAM28",0.0419398517581179,0.019964523110918,0.192220387948824,0.0118418991711299
"ADAM29",0.0269379281403092,0.0156751584839493,0.222122762148338,0.0193610074181363
"ADAM30",0.0300228792434189,0.0575568264148328,0.112190812720848,0.0204583627687759
"ADAM32",0.0196126700526193,0.0171127581262173,0.0596130773845231,0.0334545515581899
"ADAM33",0.0101587880367468,0.0105965019169791,0.0526581794339416,0.0133393131031724
"ADAM3A",0.0110889656291884,0.0454792506593106,0.351577437858509,0.0112761752599018
"ADAM5",0.0187996372078912,0.0278170040713379,0.519240883590463,0.0134157864696691
"ADAM6",0.0218335911353401,0.02289320545288,0.0858056614044638,0.0035893911223495
"ADAM7",0.0115946636852028,0.0366346287783814,0.336163697104677,0.0182679834900761
"ADAM8",0.0245373191782721,0.0414480878261088,0.125549555576794,0.00968950557851292
"ADAM9",0.026104746216147,0.0292443657127477,0.178949489521763,0.0147106197733148
"ADAMDEC1",0.0233245309527814,0.0201913879950097,0.042153556362652,0.0177625674639911
"ADAMTS1",0.0829476371589885,0.0784883618115809,0.0997287680821279,0.0302411270446036
"ADAMTS10",0.030908402790397,0.0133530037781317,0.0746430526892136,0.0157743136660939
"ADAMTS12",0.0419947855007262,0.028800452368674,0.124163665282086,0.0392588644695426
"ADAMTS13",0.0224949987786816,0.00641653284185194,0.0647297867848852,0.00852749150032621
"ADAMTS14",0.0213808636764317,0.0147412176465092,0.0899218618719542,0.0348645328220544
"ADAMTS15",0.0528900638447517,0.0456174778341049,0.210326166004072,0.115457452261139
"ADAMTS16",0.0438744385902131,0.0130612426853767,0.212588722397476,0.01203817799693
"ADAMTS17",0.0228222877415069,0.0268569138802511,0.0278576032658323,0.012541170713175
"ADAMTS18",0.147191214200155,0.0419838822049728,0.15006798096533,0.0147066776641903
"ADAMTS19",0.0151504512230048,0.011096109217927,0.12972717450027,0.0182565152277863
"ADAMTS2",0.0519527301268745,0.0279717314998049,0.0786498425472358,0.00978747828326756
"ADAMTS20",0.0157770494571644,0.0374194665959857,0.150918944392083,0.0132224384179333
"ADAMTS3",0.0298527364503467,0.0168748173827894,0.433962264150943,0.0531181774467555
"ADAMTS4",0.0330747191350227,0.0349560016527931,0.335624807078918,0.0601375951366716
"ADAMTS5",0.0589525168170558,0.0468441826691917,0.118736673773987,0.130864085382912
"ADAMTS6",0.0537607902715455,0.0136858656074147,0.209003765833619,0.0658059371235169
"ADAMTS7",0.0239987966892985,0.0163644281513448,0.0843381195908734,0.0228087207726555
"ADAMTS8",0.0377460115416202,0.03150557511507,0.157784110145582,0.0118244143037696
"ADAMTS9",0.0897869309611546,0.0817477032544734,0.536967018950437,0.0371600866446311
"ADAMTSL1",0.0243821657124812,0.0415392416990608,0.135130098929394,0.0186908577870907
"ADAMTSL2",0.0203088787506313,0.0188607261550867,0.145344129554656,0.00830237020313772
"ADAMTSL3",0.0490698351866854,0.0363260145057931,0.184331510934394,0.128023647579829
"ADAMTSL4",0.0269889479475737,0.00982479304512949,0.026312226820872,0.0277168864214566
"ADAMTSL4-AS1",0.0360511011553501,0.00859838135986383,0.149261811023622,0.00104388156118355
"ADAMTSL5",0.0309475604930133,0.0228075809389607,0.202178656440095,0.0242271424012071
"ADAP1",0.0143760406087351,0.0140089141962722,0.160370135205797,0.0116084784240147
"ADAP2",0.0357751962996271,0.00955298843012116,0.0842459427365087,0.013588579213612
"ADAR",0.0229866673748379,0.0187367579183657,0.103488566959631,0.0224810233633158
"ADARB1",0.0284339990817185,0.0313392838373201,0.1009171214004,0.0458434067865994
"ADARB2",0.0301354789980821,0.0236354271107635,0.0652659161490681,0.0187128815326492
"ADAT1",0.0447238826435139,0.0370653514299816,0.0513541373816887,0.0288008809363354
"ADAT2",0.0146218053302314,0.0155027266831368,0.15669244497323,0.00971211635611291
"ADAT3",0.0238523609653389,0.00324729901835,0.0950013225360137,0.00660196558302663
"ADCK1",0.0355988416042284,0.0534389976408026,0.0824564586357038,0.0185081765298582
"ADCK2",0.0266457566680297,0.00252750545208291,0.163488354563956,0.022455464417318
"ADCK3",0.0621653346227594,0.0458202326134362,0.0407129600989793,0.0157087106658628
"ADCK4",0.0309240645675613,0.0166836296572354,0.04293974871502,0.0126511785981705
"ADCK5",0.0302329905122419,0.004511139342595,0.097405407633336,0.0165913727390226
"ADCY1",0.0169675306569268,0.0172437860785169,0.106641627459367,0.00778241163575596
"ADCY10",0.0148750830400526,0.0339931527606498,0.145226055919096,0.0038019425326517
"ADCY10P1",0.0519273416103049,0.0349798564471938,0.318360251233737,0.0363670805510217
"ADCY2",0.021215863580598,0.0326565304431866,0.0574487895716946,0.0325061665547064
"ADCY3",0.0379722052748739,0.0306955166973675,0.526063327032136,0.0384066699519067
"ADCY4",0.0337294700893943,0.0132899187739103,0.124861954721149,0.0384470910984245
"ADCY5",0.0398740750491996,0.0330541413784358,0.17487655772396,0.0226840223070403
"ADCY6",0.0143610986310371,0.0365245955550319,0.0673980022220394,0.0384184855705551
"ADCY7",0.0186947301654459,0.0116333622685742,0.0732451220000801,0.00771103577294502
"ADCY8",0.007943953266449,0.0295651022387019,0.133163265306122,0.0110263306069871
"ADCY9",0.0315043105696068,0.0167083391958228,0.0738132911392403,0.0260272736482384
"ADCYAP1",0.0189160975429399,0.00360018572218291,0.167915732326213,0.00907756960793686
"ADCYAP1R1",0.0609407759396492,0.0074237523601972,0.253422336676606,0.0250470689296356
"ADD1",0.0177149372171204,0.0328493221315702,0.185874853693801,0.00871795501168526
"ADD2",0.024376805556399,0.0471881248782064,0.0297453381575285,0.0131866088636754
"ADD3",0.0267627908599717,0.0181405164896937,0.219124829974032,0.0249445787053756
"ADGB",0.0177111867302534,0.0263719894248663,0.0707186544342508,0.00557943564297869
"ADH1A",0.0393899467710934,0.0225599018874221,0.360062494489022,0.150303464186656
