"","GSE118876","GSE104955","GSE87661","GSE79711","GSE60150"
"A330043C09Rik",0.0339130434782608,0.0362402377543613,0.0448119950925859,0.0316594634480578,0.0286338546458142
"A330048O09Rik",0.0886824324324323,0.047321506798237,0.0807420629226251,0.0339154329546471,0.0277925355292868
"A330049M08Rik",0.0712809917355373,0.0213320619683717,0.0572549957820451,0.0346175594169598,0.0306308127780024
"A330049N07Rik",0.0230956239870341,0.0445221176773073,0.133995098039216,0.0413929859702062,0.0270666255397904
"A330050B17Rik",0.0474683544303798,0.0355620797960149,0.107023137325164,0.0382417161046838,0.0203657522859518
"A330050F15Rik",0.0276794742163802,0.0390171636053218,0.0292434716703797,0.0239461608632391,0.0250704405737704
"A330069E16Rik",0.0119402985074627,0.0425525264982459,0.0157848030910424,0.019562491492345,0.0215883815255789
"A330070K13Rik",0.0325505350772888,0.0199590438265093,0.0361237659493234,0.0294568738222527,0.0250936830835118
"A330076C08Rik",0.10207100591716,0.0443907331866245,0.0559220105425283,0.0627861312887523,0.0313644688644689
"A330076H08Rik",0.0247983870967742,0.0290741812660525,0.161759165166267,0.0680603736157572,0.0176141885325558
"A330093E20Rik",0.0345060893098782,0.0179445556315287,0.0775919953810919,0.0231957026435985,0.0286152614727855
"A330094K24Rik",0.0374999999999999,0.0289312459016996,0.0435788552857321,0.027517671899385,0.0160145888594165
"A330102I10Rik",0.0373340707964603,0.0167231879700938,0.0373322004977296,0.0100756719996312,0.0282945232210225
"A3galt2",0.0545454545454545,0.0154271501674756,0.0647321012662271,0.0186924174344342,0.0203713423435245
"A430005L14Rik",0.0204869358669833,0.0186852125197088,0.0387928281923205,0.0106573085631121,0.0198899826288362
"A430010J10Rik",0.0276005888125613,0.0290161085169888,0.029311107180757,0.0289253994371202,0.0213727907932593
"A430027H14Rik",0.0145348837209303,0.0300993492612657,0.0635331181483335,0.0559321562243463,0.0147564667033572
"A430033K04Rik",0.0209359605911329,0.010843336334356,0.0466318796565836,0.0244320020131574,0.0294527710003486
"A430035B10Rik",0.032451923076923,0.0246722996249499,0.0593457863414871,0.0274823064726536,0.0221124946328896
"A430048G15Rik",0.0264705882352942,0.0224733236549938,0.0995563460131477,0.0441258374106736,0.0294202480530718
"A430060F13Rik",0.062807881773399,0.0562033157841863,0.118481574819801,0.0372347348113671,0.0622108789280586
"A430071A18Rik",0.0505663430420712,0.0223680577774568,0.0384605665888305,0.0171636853466002,0.0129931714719272
"A430078G23Rik",0.0164153696498054,0.0527167706735261,0.0779038945137227,0.157737843061461,0.019895126465145
"A430078I02Rik",0.0431087762669962,0.023688814143736,0.0126069061197952,0.0361193020860161,0.0134412068076328
"A430084P05Rik",0.0501237623762376,0.148940151820151,0.0400674496401967,0.0821371578709823,0.0227030270702761
"A430088P11Rik",0.0467724288840261,0.0205705364333627,0.0295519496446297,0.037848704785083,0.0160496863854384
"A430089I19Rik",0.0260974304068522,0.0109615208812641,0.0461822761696816,0.0185867128718622,0.0313319685240869
"A430090L17Rik",0.0291095890410958,0.0403826944209786,0.0661843032407433,0.041412044565206,0.0221785714285714
"A430092G05Rik",0.018526405451448,0.0259346340049205,0.0466881193274303,0.0640153996134911,0.0213437832902146
"A430093F15Rik",0.0187699680511183,0.0369385650125805,0.0539709680696895,0.0484995594072613,0.0225496688741721
"A430104N18Rik",0.0251024590163935,0.0733919863204674,0.0255580257295712,0.166354451267347,0.0383293068202935
"A430105I19Rik",0.0602564102564103,0.0153872725318332,0.0281933946777591,0.0435864685137712,0.0213078187367926
"A430105J06Rik",0.0205992509363295,0.0279534254285901,0.0377220163426902,0.023887719369269,0.0114213197969543
"A430107J10Rik",0.0350079113924052,0.0377053045795942,0.0517516190655796,0.0524561472874346,0.0122243528283797
"A430107O13Rik",0.0153297835795259,0.030293989880922,0.0230501100783812,0.0422606675977207,0.0110608593058697
"A430107P09Rik",0.0358942065491184,0.0543238307424444,0.0497686625950634,0.164147458459413,0.0251147215676547
"A430108G06Rik",0.0150918635170603,0.0143616074606678,0.0182015082572663,0.0256643100874477,0.0136048210372536
"A430110N23Rik",0.218431771894094,0.0287407429821493,0.0387627360113435,0.0276844025239667,0.0185780635941408
"A4galt",0.189950217797137,0.0379949143649248,0.0259626712899144,0.04366656006399,0.019559902200489
"A4gnt",0.0414798206278027,0.0339192413147067,0.0435820679779077,0.0318617227586325,0.0237714102769329
"A530006G24Rik",0.0632470119521912,0.0193346348046494,0.0736256016176404,0.0489618989692102,0.014935572042171
"A530010L16Rik",0.0205142231947484,0.0199244652121138,0.093593344995049,0.0455303664327333,0.0226283724978241
"A530013C23Rik",0.03502538071066,0.0336168497238858,0.0403966892178276,0.0291748592069324,0.014069264069264
"A530016L24Rik",0.369606003752345,0.111637933023007,0.0133212139135578,0.0322760155815247,0.0766374966852294
"A530017D24Rik",0.032741116751269,0.0165536419287582,0.0253355393674547,0.0226645209031327,0.016176637529799
"A530020G20Rik",0.0566424021838035,0.0378728198278269,0.0468292193900617,0.0323192791279041,0.0655302248813699
"A530021J07Rik",0.034431137724551,0.0224953152718965,0.0721444180113459,0.0525032689130537,0.0247456695078361
"A530046M15",0.0422932330827069,0.0365038010952701,0.0579647610433242,0.0406518548000548,0.0245622568093385
"A530050N04Rik",0.0271139705882354,0.0280913448808814,0.0589050209501132,0.0672907874107784,0.0600369458128079
"A530053G22Rik",0.56323673870334,0.0885421440786942,0.0330460448952165,0.0502316001832312,0.021550195104647
"A530054K11Rik",0.0657248157248157,0.0127461054807467,0.0145162917714437,0.0316120285403462,0.0236047307203598
"A530058N18Rik",0.0282496307237814,0.0193895438422987,0.0854175634176249,0.0495209274350947,0.0163410969196094
"A530064D06Rik",0.103693181818182,0.0671005550930074,0.0847622979256706,0.061886044299914,0.0650046598322461
"A530065N20",0.0516813671444322,0.0320935416037525,0.0246899709695135,0.0132081994549965,0.0357779759251002
"A530072M11Rik",0.0557206537890045,0.0307600851343739,0.0707962578020795,0.0316067298191509,0.0218063412708853
"A530076I17Rik",0.0253294892915979,0.0309113813535661,0.0514381635899523,0.0660113783663057,0.0452491694352159
"A530079E22Rik",0.0391430412371135,0.0336787123469254,0.0744831619404644,0.0213823745924914,0.0165226781857452
"A530098C11Rik",0.0294117647058824,0.0180050132399731,0.02824004296124,0.138379646391052,0.0584166026133744
"A530099J19Rik",0.0518653321201092,0.040961621618625,0.060831149815862,0.179429698514163,0.0191377921031427
"A630001G21Rik",0.0175898203592814,0.0448738538643288,0.0691960544548495,0.119684597015308,0.0130695753194785
"A630001O12Rik",0.0278925619834711,0.0252185035108927,0.0641219364401406,0.0151145205166739,0.0351826207374069
"A630007B06Rik",0.0258086717136956,0.00975489627832337,0.0197085710381777,0.0095370715797483,0.0141429058275588
"A630009H07Rik",0.0783410138248849,0.0330906707255075,0.0893850959580782,0.0225416895982389,0.0287318361955086
"A630010A05Rik",0.0291539634146341,0.0155144660684755,0.0477142567899806,0.102094655521166,0.0238012205754142
"A630012P03Rik",0.0394736842105265,0.0491831594462426,0.040476295285469,0.0557141156535068,0.0235062316715543
"A630020A06",0.0498338870431894,0.0224822104310629,0.0903033189833629,0.0613059438743116,0.0502779984114376
"A630023A22Rik",0.0567328326180258,0.0227894113560606,0.0807449114777791,0.0353296888691923,0.0343157044812273
"A630023P12Rik",0.0308288409703503,0.0409698435086305,0.136215943479386,0.158115293687891,0.0220416731457005
"A630033H20Rik",0.102636849132176,0.0735916068276455,0.0301282711151422,0.0896842995884177,0.0347957024255249
"A630038E17Rik",0.0330656185919345,0.0422775384487855,0.0616601384883722,0.100437503198123,0.0264062629442466
"A630050E04Rik",0.0438963210702341,0.0425902421722179,0.16748157582204,0.0528976440100856,0.0288824269097768
"A630052C17Rik",0.0233720930232559,0.0299042659526535,0.026285129047464,0.0188546211828969,0.0171523101927096
"A630055G03Rik",0.0165441176470588,0.0433264850040105,0.0146191985062169,0.0382384258167077,0.0170349339587705
"A630066F11Rik",0.0739051094890511,0.0240821607344147,0.056278586375495,0.0268954753962661,0.0356692642677056
"A630072L19Rik",0.039265129682997,0.0121753345369455,0.0481657760190901,0.0129479745075519,0.0163002980625932
"A630072M18Rik",0.0603813559322033,0.0133543106259171,0.0401791221007767,0.0274120758678909,0.0200539678645897
"A630073D07Rik",0.0433937823834198,0.0370028784318013,0.0714399688740448,0.0590359897793473,0.0359173126614987
"A630075F10Rik",0.0508030726256983,0.0230828843087115,0.163861066432714,0.034909383977997,0.0225430597771023
"A630076J17Rik",0.0554878048780489,0.0496733273023146,0.0981083752410674,0.030895532239454,0.037784935579782
"A630077J23Rik",0.0742009132420091,0.0395458555953139,0.0947408658652012,0.0984242958604489,0.0506953790937641
"A630081J09Rik",0.0382016632016632,0.0271671717940016,0.093039862132862,0.0532590956850444,0.0197673038109938
"A630089N07Rik",0.0291940789473685,0.0386071655501626,0.0566917843859006,0.0508641551883947,0.0556268882175227
"A630095E13Rik",0.0270737327188939,0.0360475364021846,0.132281816525159,0.0230741362349399,0.0274712092130517
"A630095N17Rik",0.0198439620081411,0.0353311957701256,0.0595936272007408,0.0442567607015251,0.0151164526724395
"A730009L09Rik",0.0290697674418605,0.0281070114119903,0.0699750390316301,0.0294175154040999,0.0265476555317193
"A730011L01Rik",0.0150375939849624,0.00879356219793106,0.0472452809979793,0.0112959772551786,0.0132883886784042
"A730015I17",0.0410156250000001,0.034068347340652,0.082219831252339,0.0523888027205641,0.0218908629441624
"A730017C20Rik",0.0560344827586206,0.0426277910360097,0.0745569411109953,0.0537002261960653,0.0365252113999374
"A730017L22Rik",0.0688464662875711,0.0411997673516347,0.032457499868002,0.0331765823172599,0.0190042231607024
"A730018C14Rik",0.0275061124694377,0.0367377248559,0.0275558808206605,0.0222933727493455,0.029500604107934
"A730020E08Rik",0.0229885057471265,0.0388285902710393,0.0879525121820563,0.0223980436970055,0.0270554637005862
"A730020M07Rik",0.0590961761297797,0.059117865396149,0.040020724377264,0.0365569166008332,0.0286001461988305
"A730028G07Rik",0.117517605633803,0.0515411352970054,0.0362957544118578,0.107265839403492,0.0362935389524063
"A730036I17Rik",0.0221088435374149,0.0100247494481438,0.0489435591066446,0.0241343959778468,0.0254014303063014
"A730037C10Rik",0.045,0.0253787129595704,0.106732020007967,0.0240912479327914,0.0257130813545033
"A730043L09",0.0492977528089888,0.0235430395015301,0.0248328022153262,0.0123302799451364,0.0197674418604651
"A730045E13Rik",0.0183878157503715,0.0213544001847114,0.0486400847739362,0.0346241061365481,0.0244337979094077
"A730046J19Rik",0.256952169076752,0.0540465422040925,0.0652947167016419,0.0297368517825145,0.0395871143375681
"A730056A06Rik",0.0293594306049822,0.0286983742813754,0.0419874538677907,0.0344845919908126,0.0308524698496613
"A730063M14Rik",0.0819767441860464,0.0530840246911085,0.0317063527468226,0.0305554961518265,0.0223751600512164
"A730077B16Rik",0.0491071428571429,0.0215996940627265,0.0659410771087748,0.066327536484386,0.0296013486711623
"A730082K24Rik",0.0518995929443691,0.0303134438408369,0.184988750861449,0.0617571932349429,0.0266508114157807
"A730085A09Rik",0.0637755102040816,0.0343782956841976,0.0425452507014591,0.0432792581449106,0.0268037761294673
"A730085E03Rik",0.0480103806228373,0.0096636214377598,0.0162200619796548,0.0382027109372786,0.0233540158566011
"A730085K08Rik",0.0345956719817769,0.0484395954189846,0.0352755319749158,0.0435067306614589,0.0299393122049899
"A730090H04Rik",0.0184262948207171,0.0250763153959164,0.103704853426832,0.0668245481882515,0.0294937637564196
"A730090N16Rik",0.0229974968710888,0.0237634568697555,0.0516894961631877,0.0392918264015535,0.0228092177457282
"A730098P11Rik",0.0335778781038375,0.0314540429163092,0.0663450766658719,0.0211151078461417,0.0192950039087484
"A730099G02Rik",0.0507399577167019,0.0206141030329841,0.111139458559206,0.131594844284523,0.0374280230326296
"A830005F24Rik",0.0402857142857143,0.0363229295521229,0.0615879909404121,0.0318630783905013,0.0203842549203374
"A830007P12Rik",0.0278589315525875,0.0246737073621928,0.0365269488461952,0.0732665873136386,0.0121034597104013
"A830009L08Rik",0.0287735849056604,0.0320713124597681,0.0484535699407783,0.0307087388313268,0.0263177213331376
"A830010M20Rik",0.11294731610338,0.0241600769409659,0.0317721247511352,0.0208602955497585,0.0213651498335183
"A830018L16Rik",0.196687082405345,0.0913491410173557,0.058273071661143,0.0718916572426279,0.132084842818745
"A830019L24Rik",0.0131369426751593,0.041668314709135,0.084956132959105,0.112938568845539,0.0245205479452055
"A830025M08",0.0600649350649351,0.02856445453966,0.0426155298407464,0.0526780454119624,0.0254290498116367
"A830029E22Rik",0.0449251247920132,0.0429399188905716,0.0534213751829215,0.0534364895198117,0.02903141815657
"A830039N20Rik",0.0227930535455862,0.0293951633575632,0.0754289077073888,0.0409044601171253,0.0297865459249677
"A830049A06",0.0336475942782835,0.0270331872127724,0.0428034699023844,0.0365275667446099,0.0197179241407641
"A830052D11Rik",0.0218365061590145,0.0591781274640277,0.0668616345017332,0.0537506378812535,0.0201279157261099
"A830060N17",0.0464907786885245,0.0224662773927973,0.0338308593465765,0.015939179270313,0.0233511586452762
"A830080D01Rik",0.021525679758308,0.0261697541577214,0.0492341855623124,0.0218624396941519,0.0185050798258346
"A830082K12Rik",0.0516732283464566,0.0306997019091878,0.0505639692747695,0.0307337402430372,0.0147019061781803
"A830082N09Rik",0.0456152758132956,0.0273823113943594,0.113495255643609,0.0203633550538724,0.0363171001660211
"A830093I24Rik",0.0420809659090909,0.0267104539324246,0.0362649492284422,0.0401461829078967,0.0322941423179086
"A930001A20Rik",0.0224679029957204,0.027115368241805,0.0269167470774733,0.0294019233785882,0.0184202877488737
"A930001C03Rik",0.022288842544317,0.0405542412977356,0.0290556232758068,0.0272092206696445,0.0160236269950986
"A930001N09Rik",0.104868228404099,0.0215176603192315,0.030350855938652,0.0155058558905302,0.0207909275952313
"A930002C04Rik",0.0433070866141733,0.029527490821629,0.0665157646905649,0.0363673313814644,0.0273228225929895
"A930003A15Rik",0.0365853658536587,0.035535825277744,0.114141313660531,0.0563379980423964,0.0300628491620112
"A930003O13Rik",0.0445226438188495,0.0329362678695898,0.0759554205796234,0.028637373472878,0.0209257404492774
"A930004D18Rik",0.0351731601731601,0.0348026018891708,0.0482836226206959,0.0339493276608676,0.0248805460750853
"A930005H10Rik",0.0430525751072961,0.0229859980876039,0.0220127687314029,0.0440575095335134,0.0139477218720943
"A930005I04Rik",0.0366847826086956,0.0350902201481892,0.0435840286492287,0.0371820000705836,0.0317780337941628
"A930006D01Rik",0.0322136563876651,0.0102605403502545,0.0311896043128878,0.016348285175629,0.0129902366374317
"A930006I01Rik",0.0462257617728532,0.0247256567435716,0.0911705686887385,0.0230151555355347,0.0245386881687083
"A930006K02Rik",0.0329021372328459,0.0284602941697228,0.0881805027003624,0.0753115959137504,0.0214831317632081
"A930007A09Rik",0.0551470588235293,0.0536102921196516,0.0188257342676097,0.0426177065951249,0.0360325455249903
"A930007I19Rik",0.0317371937639197,0.0126745719547965,0.0455313836883418,0.0185018640634715,0.0201456006024852
"A930009A15Rik",0.0184131736526946,0.0312844507696296,0.140998344921538,0.0431663173882671,0.0167300879149718
"A930011G23Rik",0.036663124335813,0.0176469857787243,0.0381413531610509,0.0218953164867163,0.0107533889468196
"A930011O12Rik",0.0130662020905924,0.0255341933680143,0.0257446806541733,0.0417857636973996,0.0170388160456965
"A930012O16Rik",0.0428571428571428,0.0302962308520316,0.0342828774936384,0.0433264061618171,0.0219339622641509
"A930013F10Rik",0.0376815980629541,0.0185540446500781,0.0572311163939602,0.0161632635309979,0.0170797684952189
"A930015D03Rik",0.0355759922555662,0.0295619993686091,0.0525275326804448,0.020528524768896,0.0214684663718874
"A930017K11Rik",0.0350806451612904,0.0357763519638346,0.066940056385292,0.0375969509926445,0.0305313243457573
"A930017M01Rik",0.0317431850789097,0.0605115286652666,0.0535988827751743,0.0608209542658585,0.0446863080363015
"A930018M24Rik",0.0190868263473055,0.033734444880023,0.062901314115914,0.0497029440402777,0.0326876513317191
"A930018P22Rik",0.0205434782608696,0.0214468706412844,0.0443351244496783,0.0218773525575032,0.0207004416094211
"A930019D19Rik",0.0371405750798724,0.0257870305048398,0.0244227353463588,0.0216335323408312,0.0207974306752311
"A930024E05Rik",0.0597940865892292,0.0378488628461553,0.0475530183242706,0.070746490324961,0.023336383841025
"A930031H19Rik",0.0345833333333333,0.0216371514873864,0.0757183716908341,0.0217509261166275,0.0184612211221122
"A930033H14Rik",0.0443037974683545,0.0424854384346307,0.041882317931184,0.0369830684041123,0.0276923076923076
"A930038C07Rik",0.04161227154047,0.035500463855484,0.0393049611221905,0.132940098391149,0.0310197022108588
"A930041C12Rik",0.05163421418637,0.0202961280014383,0.10260757152458,0.044815863994226,0.023580586080586
"A930104D05Rik",0.0429582210242587,0.0262476498189099,0.0366444383647826,0.0424370992986293,0.0233308877476155
"AA066038",0.0199320148331273,0.00827696405240819,0.0437997041864054,0.0260486411432837,0.0318483631871526
"AA386476",0.0128311258278145,0.0249753964554613,0.0638454259403495,0.0204551803084742,0.0203199587150045
"AA387883",0.049288617886179,0.030684360844809,0.159631991052723,0.0308364932330038,0.0238907849829352
"AA388235",0.0426675094816688,0.0304666086578204,0.059038002401442,0.0217899203674823,0.0374042209974459
"AA414992",0.0229591836734695,0.0185540597180723,0.0469817863884203,0.0323333078671429,0.019541673206718
"AA415398",0.0672782874617738,0.0308947847701531,0.0559552650788426,0.0675381357490187,0.0322467577988081
"AA467197",0.0352564102564102,0.2227498300062,0.069784488050368,0.0623984151278761,0.0137757369278625
"AA474331",0.0226901062959934,0.0100190989713873,0.0362247889188898,0.00960559266778959,0.0187421907538526
"AA536875",0.0390767824497258,0.0492955461568999,0.13651530790353,0.0666219288156789,0.0430036073666224
"AA543186",0.0438911704312115,0.0350486203881641,0.0544242922939002,0.0133933357099942,0.0262349548645938
"AA545190",0.0294444444444446,0.0314459528003146,0.168374007878944,0.0265655254774321,0.0232410179640718
"AA619741",0.0604641693811074,0.0607089372840266,0.147411328081983,0.0996419515491074,0.044283476898982
"AA623943",0.0413747810858146,0.0990390376351296,0.14599965949374,0.11674496567111,0.0391228325805041
"AA666905",0.0193572874493928,0.0182649568493382,0.0255122818078959,0.0268551451626113,0.0181852986217458
"AA667203",0.0489846322722282,0.0147160409196371,0.0389726703317339,0.0287339532775354,0.0416205891223484
"AA960436",0.00633725202057312,0.0410809489959127,0.020974845831405,0.0150099137723009,0.0106262833675565
"AA986860",0.0405231560891939,0.0280451775051983,0.031722005659148,0.0312264886786449,0.0200033760972316
"AA987161",0.0926470588235293,0.0145161709020678,0.0327275446743188,0.0119271177604692,0.0181516194091826
"Aaas",0.0192550505050506,0.0329884582137742,0.0499001332004234,0.0536364234643912,0.019640682095006
"Aacs",0.235883280757098,0.0547763508590401,0.0444451975645198,0.0372732579190838,0.0571271628673441
"Aadac",0.0392922794117646,0.0278656637987154,0.245132062418963,0.0672620203308972,0.0279423003439053
"Aadacl2",0.0135379061371841,0.0462800929146339,0.148383197397506,0.0645452644681948,0.0194613457408732
"Aadacl3",0.0292792792792793,0.0483832566362606,0.0939053848057295,0.0280730724204417,0.0264731945059814
"Aadat",0.0331395348837209,0.0517336422623296,0.10825354588867,0.0511021503830316,0.0333817126269957
"Aagab",0.0502287853577371,0.0188965379895365,0.0655281240620586,0.0264734260673795,0.0144328156650911
"Aak1",0.0502822865208187,0.0163600522011356,0.0122697206915166,0.0420338745818011,0.0188622754491017
"Aamp",0.0230769230769231,0.0232992789191687,0.0178580232745943,0.0166235936217204,0.0100289882176921
"Aanat",0.0474944933920704,0.023624303301862,0.0588133383395296,0.0179403902320112,0.0204545454545454
"Aard",0.0285483870967742,0.0211430309760784,0.0898959235403063,0.0488303903452932,0.0232662346615194
"Aars",0.0183453237410071,0.0247470816008415,0.0206046886967939,0.023067150640981,0.0117069486404833
"Aars2",0.0100773615635179,0.0156765290324611,0.0300750745898902,0.0133459026404625,0.0139708165166097
"Aasdh",0.0498768472906405,0.0145368084787869,0.0295038725362877,0.0123029908111743,0.0130308880308881
"Aasdhppt",0.1716796875,0.0225388849510418,0.0230951628605349,0.0280263678025582,0.0222062300812172
"Aass",0.0505738880918222,0.0502269354301727,0.0995646617290019,0.081615770566594,0.0313132886742483
"Aatf",0.0176569506726457,0.0157590338858598,0.0170057719741989,0.00969843768886376,0.0132176451508271
"Aatk",0.0724043715846995,0.0313572256659094,0.0602562516941592,0.0343146505754692,0.0186765044961955
"AB010352",0.112247757847534,0.0546796268592192,0.0427999673282691,0.0495110561945818,0.0529333921482135
"AB041803",0.0685567010309278,0.0257628932930129,0.0202072304791171,0.0108167134951174,0.0218503424954479
"AB099516",0.028812572759022,0.0149176340323331,0.0656868928017098,0.0297642916419172,0.0278234854151085
"AB124611",0.161274115755627,0.134230583088246,0.0221827723503733,0.135315213560291,0.0261127063890882
"Abat",0.0824419663177059,0.0442870041774533,0.0318751596427311,0.0435158844388502,0.0174906271843426
"Abca1",0.0612939841089671,0.0146943062732409,0.0138984115416149,0.0101675098052098,0.0211794019933554
"Abca12",0.0501592356687899,0.0309623247982857,0.145851735219566,0.0405179470284149,0.0191390914189569
"Abca13",0.0205167173252279,0.025183625417421,0.0866379123385117,0.0299074802565168,0.0106493299298022
"Abca14",0.0252998500749626,0.0398637525575351,0.0271535072002866,0.0400239389998818,0.0180878552971576
"Abca15",0.0430090206185566,0.0137358510623547,0.0175908981136127,0.0216498917004278,0.0222932222860425
"Abca16",0.0512640449438203,0.0351232685586065,0.0663942632756019,0.0281658590523808,0.033751383253412
"Abca17",0.0440140845070421,0.0350535833891493,0.0440992022890919,0.023351805649012,0.0189773326304692
"Abca2",0.0148565573770492,0.054975279946742,0.0404189127893002,0.0273146864977521,0.0487369577155408
"Abca3",0.0447682584269664,0.0264151607928574,0.0224811938603785,0.00934411172565167,0.0172825093899097
"Abca4",0.0219907407407407,0.0455685715342163,0.0502852992415853,0.0286700154212978,0.0149184458294655
"Abca5",0.0511503697617092,0.0224427539890492,0.0460073467382833,0.0499729410154607,0.0148281285104471
"Abca6",0.159059711736445,0.0445184507044748,0.0384235408340472,0.0740161062273314,0.0374826066790353
"Abca7",0.0591586327782646,0.0399654427500437,0.0228751272013047,0.0677218744865435,0.0104563773009476
"Abca8a",0.0987190812720848,0.0387535676761496,0.0236436644708466,0.0598948509768191,0.0318658079400173
"Abca8b",0.0866905120481928,0.0368627264140265,0.0275560875911312,0.0814729116924234,0.024534302589732
"Abca9",0.0274615384615385,0.0602803463217055,0.0335523344324843,0.0763297711004166,0.0314882422420273
"Abcb10",0.0447000000000001,0.0250031625953522,0.0372991117191315,0.0255298883836295,0.010126338123252
"Abcb11",0.0181268882175227,0.0480907487650033,0.0938720234098815,0.0597002021367282,0.0343137254901961
"Abcb1a",0.137019230769231,0.0190545337492488,0.0224662077096486,0.0268541424096412,0.0210597826086956
"Abcb1b",0.168091168091168,0.0734603873745536,0.0403040583423136,0.027115315770632,0.0218543046357615
"Abcb4",0.0558510638297872,0.0437699764212732,0.036454328681217,0.073039285118093,0.0234374999999999
"Abcb5",0.0261627906976745,0.0186447375741053,0.176108007832243,0.01950590615017,0.0307856407238488
"Abcb6",0.0292403536977492,0.0366964683488651,0.0279773821045514,0.00976342854270815,0.0109598638774897
"Abcb7",0.083987603305785,0.0178146844936713,0.0311046945857335,0.0306708508759174,0.00887529078588052
"Abcb8",0.052610114192496,0.0366353777453751,0.041856443728094,0.0265080294144363,0.0196745695483637
"Abcb9",0.028395061728395,0.0226168973171983,0.0522825382897751,0.0110021579792287,0.0189478733610489
"Abcc1",0.0147245091830273,0.0235633461299411,0.0156297299710567,0.00997959827954023,0.0220781113378023
"Abcc10",0.0402421652421653,0.0196327484968883,0.0555009817620987,0.027181405613374,0.0254749122444765
"Abcc12",0.0388235294117648,0.0138932358574299,0.0419637286616955,0.0159326195798072,0.0144346431435444
"Abcc2",0.0207055214723926,0.0121360372555245,0.0685655898299141,0.0315470557847787,0.0118715968089148
"Abcc3",0.104956268221574,0.0508511421276467,0.0267784066252983,0.0602513606161317,0.0286080540270135
"Abcc4",0.0889505119453924,0.0515039617355347,0.0518751478700487,0.0200266477855201,0.0261387954753898
"Abcc5",0.0518676035502958,0.019589251095302,0.0339633379134299,0.0204411693402508,0.015893516078018
"Abcc6",0.04607250755287,0.021092416844985,0.0281141407013485,0.0107815963325744,0.013946464526827
"Abcc8",0.0424664107485605,0.0210351823409987,0.0393758113258941,0.0207434356778767,0.0225205581858958
"Abcc9",0.114839725243274,0.0310862829768118,0.0347645268263711,0.0219859980771054,0.0129828717201167
"Abcd1",0.0154073816155989,0.0325100977743989,0.0184687900653322,0.0264497145682729,0.013802417139718
"Abcd2",0.338903743315508,0.0292853101610514,0.0105618341989817,0.033420944360797,0.0219344183048662
"Abcd3",0.103318722604884,0.0359749522261574,0.0257472532530127,0.0236012603559655,0.00741937996572679
"Abcd4",0.0220400340715501,0.0253279411491954,0.0291475591666286,0.0185119423763611,0.0132522213247172
"Abce1",0.0487542955326461,0.0171421325518484,0.0136031824526052,0.00929767309177297,0.00851466414380331
"Abcf1",0.0191275167785234,0.0164044970461087,0.0165183473912942,0.0102604093649236,0.0101721439749609
"Abcf2",0.0187007874015748,0.0233326036298906,0.0267529125178647,0.0155601020214777,0.00948628137769987
"Abcf3",0.00928792569659444,0.0167935144358023,0.0342283604382485,0.0106820315281779,0.0148355027159987
"Abcg1",0.0541075896580484,0.10686701478123,0.0217872924932376,0.0447949213499255,0.0223587866108787
"Abcg2",0.059115087040619,0.0493063613342965,0.0294985014060298,0.0421031581411778,0.0277254532611255
"Abcg3",0.164450354609929,0.0728194003018971,0.0346805734630261,0.145207581686061,0.0185334113174441
"Abcg4",0.104409131602507,0.019982872480559,0.0424572198036444,0.0285816538773886,0.0248583045835387
"Abcg5",0.037176724137931,0.0292751171800989,0.0299758035912612,0.0271191067985463,0.0218603089321693
"Abcg8",0.0531009879253567,0.0241760654669643,0.0656093457093198,0.014900664748427,0.0239204064352244
"Abhd10",0.0232351447435246,0.0157898149749267,0.0451894719759942,0.0121784391826475,0.0199767017190352
"Abhd11",0.0158035714285713,0.023339145608339,0.0319437664925808,0.022753284786567,0.0105213141460765
"Abhd12",0.0670103092783505,0.0277904350795793,0.0316927347119949,0.0193918115914534,0.00962367135880497
"Abhd12b",0.0231799450549451,0.0164447655416795,0.09395958765352,0.0347359684985236,0.0124389303162766
"Abhd13",0.0587855297157622,0.0104987809186957,0.0318244650439058,0.0113596511400614,0.0137272534913246
"Abhd14a",0.0967537942664418,0.0222986545685477,0.0443415459586385,0.0188055696328396,0.0430943129636172
"Abhd14b",0.026089076723017,0.0360752882598014,0.019583915459603,0.0431731848694499,0.0344262295081968
"Abhd15",0.0942982456140351,0.0490328891701669,0.0218583160565668,0.0279967323377861,0.0153844038715355
"Abhd16a",0.0106034482758621,0.0406044795150137,0.022969375306418,0.0290587301273359,0.015862761986793
"Abhd16b",0.039390756302521,0.0272321945965108,0.0929968253282653,0.0298507882652433,0.0269461077844312
"Abhd2",0.0887008733624454,0.0290617354520121,0.03250609351665,0.04145990951187,0.0233425708804093
"Abhd3",0.0986842105263158,0.0266071838012636,0.0236863259128369,0.0500911920493639,0.0246750965929049
"Abhd4",0.052674230145867,0.0258361922725872,0.00963314423566208,0.031936802331585,0.0152293358815098
"Abhd5",0.159105131414268,0.0226641574349713,0.0292880272410401,0.0519763268663698,0.0232184203756111
"Abhd6",0.160872781065089,0.0264755878868097,0.0195494545492542,0.0584661381470017,0.0230879292403746
"Abhd8",0.10470984020185,0.0320467857275358,0.0174097528940827,0.073704878328715,0.0162631008312251
"Abi1",0.00453172205438057,0.013050313224875,0.0275804039865894,0.0223518032222307,0.0111241217798596
"Abi2",0.0605726872246697,0.0216157474075549,0.0338610805494639,0.0263970104876352,0.0146434634974534
