"","GSE38321","GSE79434","GSE54650","GSE55272","GSE35026","GSE37514"
"1300002K09Rik",0.0121214966044912,0.0404424919561587,0.0906954887218043,0.0290947747027533,0.0176097668333597,0.0171561859283913
"1300017J02Rik",0.00849174886861497,0.0470114839927056,0.325963222416813,0.019133573941601,0.0279448511341678,0.0176456449911664
"1500002F19Rik",0.0245137191998366,0.033963901204492,0.104395604395604,0.0394124500939248,0.0279097510287417,0.0451360988219131
"1500009C09Rik",0.0193202386851762,0.0244050407489142,0.265223274695535,0.0208739084487074,0.010052074254837,0.0166592131485425
"1500011B03Rik",0.00666760799914317,0.0348653897106027,0.228853754940711,0.0118285168806111,0.0151400519923797,0.018088800426449
"1500011K16Rik",0.0126685486323486,0.0208152456357639,0.157079646017699,0.047521127226282,0.0211632894554254,0.0192768554429786
"1500012F01Rik",0.0332891358567212,0.0343197265775857,0.0928899082568808,0.0266876576585892,0.0216610248216605,0.011794935206252
"1500015L24Rik",0.0104907553141271,0.0248264582163672,0.2925,0.0231834373495958,0.0162138307460306,0.0473702258817062
"1500015O10Rik",0.014369117064888,0.0304073813962906,0.0987018800358103,0.0187728780642063,0.0234370367808368,0.0596283156699186
"1500035N22Rik",0.00739347373702032,0.0251194569731612,0.192023522316044,0.0193957609670255,0.021687371818521,0.0202974434122667
"1520401A03Rik",0.0186466804643303,0.0350123430420977,0.229368932038835,0.0127618995978692,0.0220805253578631,0.0356483796474002
"1600002H07Rik",0.0218572833969705,0.0289385272879506,0.0906226834692367,0.00569732912223527,0.0184169734245407,0.0262258528233378
"1600002K03Rik",0.0177369537958547,0.0224973795894215,0.0733486943164362,0.0136641643091487,0.0100415764034089,0.00598188722031426
"1600012H06Rik",0.0116145503324131,0.0488445203419078,0.0747648469199557,0.0066222706795986,0.00910874771004448,0.00740744231988306
"1600012P17Rik",0.00661228470911946,0.0222805443682277,0.150407608695652,0.0131044285959367,0.0185819653719739,0.013279295417394
"1600014C10Rik",0.0131067206141894,0.034593577315311,0.0931453205212585,0.0315661181453358,0.0154038865795204,0.0137189192990748
"1600014C23Rik",0.00946333659735374,0.0338909551415726,0.0766544117647057,0.0264574721708741,0.0123848006342736,0.0248606792484204
"1600014K23Rik",0.0118923432121918,0.0242413459889497,0.146444355162716,0.0116219178827225,0.019154851522387,0.017821138740985
"1600015I10Rik",0.0332608181647247,0.0190252543696327,0.200342465753425,0.0449067790061467,0.0299191655365754,0.0228963925167565
"1600029O15Rik",0.0145245540502922,0.0211921675161251,0.114992721979622,0.0289554234759501,0.0278886840546765,0.0444229438423592
"1700001C02Rik",0.014604363206887,0.0194261352971065,0.163684068891281,0.0570364325854566,0.0140433776702283,0.0493089488420003
"1700001C19Rik",0.00623894303336641,0.0260712030619125,0.0695718654434251,0.0204401216215901,0.0297002255405603,0.0196188261884943
"1700001G17Rik",0.00920053990579903,0.0196603691816407,0.147131728045326,0.0185419056717234,0.0212848807518464,0.0175279009886934
"1700001J03Rik",0.0202381447325131,0.0209845968116553,0.192912657290896,0.0217852218007516,0.0256517151798384,0.0185495167901952
"1700001J11Rik",0.03828249532437,0.0276500806860506,0.111419068736142,0.0363864880605707,0.0664567189805801,0.0590969156043641
"1700001K19Rik",0.0121759783915032,0.0407601909821877,0.143780048076923,0.0239631318947752,0.0274839921920427,0.0141932776369746
"1700001K23Rik",0.0187795826724764,0.0284967828888636,0.0648696682464455,0.0166517506865438,0.0187816390563037,0.0181332255280838
"1700001L05Rik",0.0117631693672068,0.0284470253003197,0.141136363636364,0.021941953959973,0.033995734372942,0.0225944270176405
"1700001L19Rik",0.00915294454114913,0.0289974344517678,0.173242467718795,0.0156225799411442,0.0216698478483513,0.0632184496712409
"1700001O22Rik",0.0252980802877163,0.0295387965063853,0.112034574468085,0.0272168218284358,0.0241770917473619,0.0234641625686251
"1700001P01Rik",0.0187813656469658,0.0289142038655968,0.1085313174946,0.0243780116779498,0.0261579250740433,0.0533776981387991
"1700003E16Rik",0.0149234199978421,0.0198202590795794,0.0631294964028776,0.0416825824715194,0.0252149255098921,0.027707553040165
"1700003E24Rik",NA,0.0354818257362617,0.142003136025088,0.044191601009013,0.0204587684160076,0.0373876814028556
"1700003F12Rik",0.0126580514674542,0.0357104149905009,0.303165007112376,0.0176703712419396,0.0163139115663163,0.0151884353276766
"1700003H04Rik",0.00869553477375426,0.0432265784759137,0.274,0.0452791275779006,0.0348889410078692,0.0573103439702429
"1700003M02Rik",0.00883440454926419,0.0304508933855964,0.1716472303207,0.0580667329755187,0.0230113984209547,0.155563933193075
"1700003O11Rik",0.0177037143912198,0.0382241778615501,0.236970684039088,0.0240023584811062,0.034236696909222,0.0299824457605862
"1700006A11Rik",0.0132453749325488,0.0196920130553504,0.370956873315364,0.0382787012532391,0.0186058765187205,0.0748909207877508
"1700006E09Rik",0.00744369402104533,0.0261043546007301,0.143410852713178,0.0340548252252717,0.0232153227481971,0.0243044739051405
"1700006J14Rik",0.0287924833227542,0.0257191874346638,0.143135593220339,0.0253427648287639,0.014174939218431,0.0191112073386469
"1700007B14Rik",0.0179076926437274,0.0271688914282312,0.149047186932849,0.0408944878847303,0.0303227853551331,0.094580210023128
"1700007G11Rik",0.0235411446764614,0.028021643984453,0.0665887850467289,0.0650035654247543,0.0230902113634965,0.182391118861659
"1700007K09Rik",0.0146171464789671,0.0233526696837359,0.289889958734525,0.0296805370721121,0.0276560337679522,0.0355225060980457
"1700007K13Rik",0.0288554245185067,0.0547891757320607,0.244606598984771,0.107054254311694,0.0214456160533517,0.143928229678886
"1700008F21Rik",0.0112587903421205,0.0267599758868809,0.286806883365201,0.0776887727659738,0.0245158639892579,0.134290049729816
"1700008I05Rik",0.00706901313217466,0.0301452338397399,0.176605504587156,0.040869009499717,0.0323100296699865,0.0307448522188762
"1700008J07Rik",0.0111806775412397,0.0312435429147019,0.124972914409534,0.00955017886714424,0.015600536849733,0.014866775498283
"1700008O03Rik",0.00606183151669588,0.021599850084839,0.243767976989454,0.00933214470167858,0.0180030928122299,0.0256537599678737
"1700008P02Rik",0.0133181719907225,0.031759064421992,0.277730375426621,0.0362214615209875,0.029379962034539,0.0366632731953806
"1700009J07Rik",0.0174083496584891,0.0294446337760336,0.0877659574468085,0.0412467396273091,0.0201725541641134,0.033451867894427
"1700009N14Rik",0.0102062816449222,0.0362081435056946,0.2501953125,0.0853345786152881,0.0199186557029375,0.0211968050672749
"1700009P17Rik",0.0263634884197309,0.0387624575012165,0.196231617647059,0.0117777947926899,0.0213680047840939,0.0354102743354493
"1700010B08Rik",0.0205514264196071,0.0369102270364717,0.25625,0.0274349748380218,0.023288566320913,0.0272151836518029
"1700010D01Rik",0.0220347125263081,0.0183855139557942,0.274816176470588,0.0368128726640774,0.0478147463143972,0.0476416119369744
"1700010H22Rik",0.0204610896570594,0.0340970066172782,0.167376490630324,0.031710961291927,0.0358484228401888,0.0546558632948806
"1700010I14Rik",0.0278388984381259,0.0239795280377911,0.170549374130737,0.0375909485969705,0.0547939392954801,0.0491623409879521
"1700010L04Rik",0.0108468933922698,0.028426745730245,0.473360655737705,0.01566935010277,0.0245249126812599,0.0299109259826203
"1700010L13Rik",0.0216355185654738,0.0306387851209161,0.127895095367847,0.0109877043805051,0.020041232671868,0.0143251261781306
"1700011A15Rik",0.00821910951215645,0.0239131271915962,0.179780181437544,0.0222826549446974,0.0225954292929487,0.0280137579996161
"1700011E24Rik",0.0146080385604285,0.0227208714935673,0.167713567839196,0.0382147048553859,0.0279765130078202,0.0553255788053428
"1700011H14Rik",0.0227028614704854,0.0279422171138939,0.249761450381679,0.101877040452352,0.0320430893585794,0.455785640736457
"1700011I03Rik",0.00920198645397916,0.0244520636522025,0.112023305084746,0.0323781908504306,0.0187795509766977,0.0412643557803517
"1700011L22Rik",0.0252293070363709,0.0329457841512935,0.283921933085502,0.0188932886452498,0.0164875580397124,0.0229668218342458
"1700012A03Rik",0.015311121150224,0.026952870466562,0.102739726027397,0.0155077914001825,0.0273080019949405,0.102129046954496
"1700012B07Rik",0.00331002634667774,0.0243044975262914,0.228191489361702,0.0316563903301612,0.0262486332147878,0.0321479592873141
"1700012B09Rik",0.00887596999190404,0.0280187629120992,0.175847457627119,0.0420647127754933,0.0197774734128263,0.1418346952815
"1700012B15Rik",0.016120573419444,0.023662225301346,0.104244402985075,0.0169271550995042,0.0163438231411589,0.0141044175558242
"1700012P22Rik",0.0111938345307036,0.0214536376863155,0.0614374034003091,0.0548117383867857,0.0188637136648665,0.0723880390843965
"1700013D24Rik",0.015978295519004,0.0353353774885244,0.143141153081511,0.0214660929790529,0.0117901703792009,0.0338714363511192
"1700013F07Rik",0.0182516847805295,0.0203146998900232,0.175,0.0223289579402346,0.0265986180651299,0.0690910554003623
"1700013G24Rik",0.0199337335762841,0.0335308219300644,0.186386138613861,0.0451159501179602,0.0179912608980145,0.0575054028518199
"1700013H16Rik",0.0153069266177234,0.033798151472375,0.226839237057221,0.0390069171950916,0.0351956266805653,0.0629364855181101
"1700015E13Rik",0.00765351405103093,0.0292193201169491,0.106385869565217,0.0314464343071871,0.0156357997061294,0.0196085525249431
"1700016A09Rik",0.00950930278207785,0.0233533172954368,0.173600063633471,0.0128464517538118,0.0139065975332891,0.0178691481318746
"1700016C15Rik",0.00838657532496422,0.027094234804868,0.190742074927954,0.0484399047303591,0.0267962795524055,0.0457085392669444
"1700016D06Rik",0.0106989243662735,0.0249435923912382,0.18538374717833,0.0477533712978764,0.0285889979884085,0.0579777954124096
"1700016D08Rik",0.0152942202293752,0.0199487658640259,0.095618556701031,0.0199451910028092,0.011889494112025,0.0158927836999082
"1700016H13Rik",0.0150780939159029,0.0311937145905698,0.0871478873239438,0.0424380753612629,0.021009017154737,0.0280752101308659
"1700016K19Rik",0.0164289454711279,0.0367402273003132,0.101085554600172,0.041895903905307,0.0220762070035322,0.16826053362116
"1700017B05Rik",0.018348040165618,0.0193613403908705,0.112530250067222,0.023346536411441,0.0173410018406277,0.0148941517946766
"1700017D01Rik",0.010522374813717,0.0198445260458127,0.244824840764331,0.126217931996366,0.0254006156930335,0.0429497107763584
"1700017G19Rik",0.0199561237629317,0.0393745481858218,0.181148748159057,0.024770839503039,0.0193142539653708,0.0257717081793013
"1700017N19Rik",0.0199867566373078,0.0317495077649617,0.175925925925926,0.0392835650832706,0.0154055730877116,0.127122264694441
"1700018A04Rik",0.0189219445008328,0.0202158437662699,0.0751445086705202,0.0156646701764422,0.0270026290734029,0.0558924880471048
"1700018A14Rik",0.0126650880159743,0.0178529183470594,0.143456375838926,0.0218721369150146,0.0199363324053675,0.0166529581880789
"1700018B08Rik",0.0152818762204758,0.025732628084737,0.43920233463035,0.0244470072310743,0.0228132186754551,0.0161475844342069
"1700018B24Rik",0.0113217502345096,0.0164230455720636,0.278940886699507,0.0196745344797622,0.0325415654541616,0.0279353128350648
"1700018C11Rik",0.0177210050503775,0.0199089796717406,0.223153214774282,0.0443678814477117,0.0281362100337925,0.0368037513200728
"1700018F24Rik",0.00977731968152918,0.0259628962932425,0.214580467675378,0.0221487485779294,0.0234052724463289,0.0279055279245242
"1700018M17Rik",0.016230079490002,0.0221570172164276,0.164414414414414,0.0244977751603194,0.0155844640085036,0.0079442961872091
"1700019A02Rik",0.0114387831670996,0.0225560805019476,0.142778993435449,0.0424586737148403,0.0180842103773118,0.0894581463305364
"1700019B03Rik",0.0162352171170996,0.0252907076357466,0.198529411764706,0.041576573040026,0.0209047552099669,0.022348404410869
"1700019D03Rik",0.010390725357026,0.0619982439818614,0.150936037441498,0.0399940353890479,0.055837579421898,0.0491982907909331
"1700019G06Rik",0.0285894341954731,0.0265264063842097,0.0899046793760834,0.0302300896749996,0.0114455452652739,0.0321542996494321
"1700019G17Rik",0.0146742543546526,0.0266777215713162,0.0990364025695932,0.0170418867041053,0.0447869924390549,0.0394621047093921
"1700019L03Rik",0.0181752603883388,0.0312970859373186,0.125235849056604,0.0257200631828469,0.019606744583725,0.0535909707885212
"1700019M22Rik",0.0297629295209986,0.0275067615408782,0.124045801526718,0.066184090112082,0.0252689872855299,0.133833449678646
"1700019N19Rik",0.0228098900775743,0.0306546217400737,0.17701048951049,0.0519738932201135,0.0287182772083944,0.0392022871743997
"1700019O17Rik",0.00712855981104439,0.0302297012522993,0.163425925925926,0.0107098475805028,0.0145303141471826,0.0296091493307614
"1700020A23Rik",0.0177324857277208,0.022370301931525,0.0821629213483146,0.048426563872353,0.0204584074719403,0.0310410653742986
"1700020D05Rik",0.0223187532588399,0.0150725869433031,0.091339648173207,0.0370505170272556,0.0228470427492313,0.0288461631627189
"1700020L24Rik",0.0194873275941443,0.0159694449819553,0.112470748829953,0.0217010849954543,0.0260366086393734,0.0205387411287697
"1700020N01Rik",0.00899955709462249,0.0256775361601648,0.203325688073395,0.0326819091448856,0.0301491696670147,0.0400998658677158
"1700021A07Rik",0.0191629782032556,0.0202096045282441,0.0928951367781153,0.026646033008849,0.0226858715523378,0.0185494419119467
"1700021F05Rik",0.0163840569634988,0.138882880803137,0.504276315789474,0.0487198483751878,0.0140475090784252,0.0108666019009029
"1700021F07Rik",0.00549618803610072,0.0206564986121609,0.200320512820513,0.0325736664703561,0.0223180165414611,0.0277575758374254
"1700021K19Rik",0.00805830327966882,0.0173042287010391,0.0544541010320477,0.0162870589966851,0.00990120174743109,0.0142985671896294
"1700021P04Rik",0.0469535123905917,0.0433757360024813,0.270868824531516,0.0449831059647341,0.0374548660099543,0.0553460121361965
"1700022A21Rik",0.00925738805607043,0.0310168476771801,0.438583815028902,0.021558539859077,0.0177368365469956,0.0296484749421382
"1700022I11Rik",0.0181720807262683,0.0284284268522825,0.205065359477124,0.0218936917399499,0.0446997304904666,0.0244972267563107
"1700023E05Rik",0.0147669215674574,0.028781976678912,0.2475,0.0593178000024261,0.0315095024237466,0.0302535262463165
"1700023F06Rik",0.0141088358275234,0.0332898681388055,0.104947113265756,0.0260772154004723,0.0110414613566476,0.0161895217002728
"1700023L04Rik",0.0115016005910913,0.020041118252484,0.425071022727273,0.0156092942466223,0.0344067707583546,0.0160666347335362
"1700024G13Rik",0.0110355343870111,0.0351257416745587,0.110928143712575,0.0316897644554017,0.0232748182338269,0.138954499313172
"1700024N20Rik",0.0193162116825782,0.0265705978352611,0.18671828469327,0.0103145499989488,0.0150427659180203,0.0158989880949917
"1700024P04Rik",0.0139618917100306,0.0285604605684401,0.221348884381339,0.0486570838036,0.023613145044069,0.0345635149284595
"1700024P16Rik",0.0413296087828936,0.0194207465802951,0.486990950226245,0.0248184956845555,0.0447907232636091,0.0896628056150128
"1700025F22Rik",0.0135939512291259,0.0552611699688887,0.184840425531915,0.0182038164793636,0.0245327992234206,0.0631196113320023
"1700025G04Rik",0.00403789032556454,0.025795173099988,0.204017673653925,0.0117969227445862,0.0272263300471546,0.0136561089888812
"1700025H01Rik",0.0167684437607588,0.0302604594830744,0.217105263157895,0.0167507033708608,0.0160719056595372,0.0271562976786492
"1700025O08Rik",0.0121128022690863,0.0290389257436285,0.180457746478873,0.0385762570703019,0.0220584211796892,0.0294548465427101
"1700026D08Rik",0.0174925901871084,0.0400228768692617,0.115424791086351,0.0260250734989996,0.0276546266966468,0.195394449300699
"1700026L06Rik",0.0118605325145341,0.0421354818994207,0.117816091954023,0.0315568844885669,0.0131526442071731,0.0348890257475071
"1700027A07Rik",0.0243935829423677,0.024438969407843,0.0875634517766499,0.00891787350767158,0.0279403164966632,0.0405489963088436
"1700028I16Rik",0.0212689443030376,0.0149300228711317,0.172462406015038,0.0143415604887848,0.020441059764361,0.0290986816494504
"1700028J19Rik",0.0170183326091111,0.0317387038921525,0.438575973053892,0.0161441249603217,0.0265691468319774,0.0137715359467381
"1700028K03Rik",0.0123081656578263,0.0274395115324411,0.100657894736842,0.0219258190023121,0.0114879165594205,0.0145353936193249
"1700028P14Rik",0.146037852079506,0.0326937300331931,0.0974999999999999,0.0825056302089462,0.0580690574234281,0.178000849381778
"1700029F12Rik",0.0143825179817039,0.0378760043687775,0.124413833528722,0.0579502025675566,0.0134198155273015,0.037914905428833
"1700029H14Rik",0.0166428324201909,0.0324732747209831,0.0860517435320585,0.0222120583223535,0.0100728225240604,0.0286629334569333
"1700029I15Rik",0.00843698808290914,0.019068269348474,0.155190677966102,0.0154345204339971,0.0200141694712847,0.013346544544997
"1700029J07Rik",0.0242478049363121,0.0346289935756904,0.437462819750149,0.0223058283801341,0.0280136449873178,0.0575337384911704
"1700029M20Rik",0.0316306380453997,0.0371619960206958,0.20252774352651,0.0402804237176943,0.0317234632833586,0.0215087733069619
"1700029P11Rik",0.0178963681849337,0.0282437967814741,0.172776442307692,0.0228734878344168,0.0146939610026256,0.0255594199455319
"1700030C10Rik",0.00939384999266313,0.0206420260513189,0.0750990752972257,0.0205207141243046,0.0231587376844443,0.0187712548981104
"1700030C12Rik",0.0079733568043467,0.0261626673538128,0.156167108753316,0.0293432296871534,0.0196801389623342,0.0865479962677004
"1700030F18Rik",0.0207954467741106,0.0256628765863126,0.226230694980695,0.0259157976224882,0.0111546160748451,0.056136980708176
"1700030J22Rik",0.0062998177486106,0.0280020895860764,0.106732610082961,0.00733634814874282,0.00669230787003697,0.022593809132576
"1700030K09Rik",0.0145432647979614,0.0295435607104706,0.0915941578620263,0.0119521591473482,0.0180458524857315,0.0134396352146416
"1700031C06Rik",0.016980662012362,0.0212000964983281,0.263377926421405,0.00839206297663841,0.0191901341969676,0.0262575837659006
"1700031F05Rik",0.0407448580291406,0.0385891870986432,0.182911392405063,0.0230649207993709,0.0296536457411049,0.0360128614561884
"1700031F10Rik",0.0161764804754341,0.0218461193511001,0.2196519524618,0.0431371712210944,0.0417382316772966,0.0589229579701526
"1700031M16Rik",0.00811896632188211,0.0415786710639509,0.0614754098360655,0.0819378268178735,0.0273312621415211,0.0622341976932445
"1700034E13Rik",0.0127353966322667,0.0253183965983568,0.0894097222222222,0.112912551112187,0.0193500922167641,0.0796679880137598
"1700034F02Rik",0.0139671508690953,0.0221884542246141,0.0645348837209302,0.0430745974829502,0.0265339133295561,0.0280493002449055
"1700034H15Rik",0.0128189293349034,0.0374739038931324,0.121565934065934,0.032975331241743,0.0279279753108621,0.017129846336223
"1700034I23Rik",NA,0.0147160921017821,0.0771634615384615,0.0264779741710196,0.0189119495582027,0.0455738097371695
"1700034J04Rik",0.0094348143564479,0.0311470225907688,0.069969512195122,0.028097913528139,0.0124762731863187,0.0169280038739455
"1700034J05Rik",0.0151686695553981,0.0348666384407097,0.0762569832402234,0.0244697805102796,0.0298241129541343,0.0217685958133527
"1700034O15Rik",0.0117428784492145,0.039454808274076,0.128868078175896,0.0746328027709298,0.0205889520918968,0.0811584760598457
"1700036A12Rik",0.0124511084787767,0.029841282042996,0.0916729252722494,0.0135646792004459,0.0152341424948842,0.00807448976126606
"1700037C18Rik",0.00944848705008443,0.0331752432466655,0.269092219020173,0.0195104741924313,0.0149596481732664,0.0140845739121008
"1700037H04Rik",0.0388419426432457,0.105735686162559,0.427803541315345,0.0280952024208959,0.0156277807791279,0.0115609449397449
"1700038P13Rik",0.00632538643734651,0.0350212229063102,0.118915159944367,0.0265834461298356,0.0169570276576052,0.0232404180575179
"1700039E15Rik",0.00592916383056984,0.0191545411242713,0.238217213114754,0.0329576752110475,0.0161051192547246,0.0246439579221534
"1700040F17Rik",0.0146243938575782,0.0296915177190646,0.100961538461538,0.0147960306007898,0.0260279403990367,0.0574861249445862
"1700040L02Rik",0.0417072532345358,0.150584126813504,0.683804898648648,0.0281239525450164,0.0294584269716193,0.134505933751886
"1700041B01Rik",0.015797629104767,0.0165786073595068,0.091185977125808,0.0120253190320905,0.0179103382907179,0.0241226980859109
"1700041G16Rik",0.00730359951117637,0.0285534342801365,0.198014018691589,0.0129494111986741,0.0198021212609196,0.0380603152100085
"1700042B14Rik",0.016793521272456,0.0284040817049464,0.220183486238532,0.0499041049986607,0.0408785958048591,0.0148330468316817
"1700045I11Rik",NA,0.033962815000026,0.108584337349398,0.0132587208609365,0.0209448397964057,0.0110705767654311
"1700047G07Rik",0.0369085837612625,0.0238245652187589,0.260869565217391,0.0201025966056286,0.0587786725818647,0.0363400192079614
"1700048O20Rik",0.0294417223528463,0.0223334542392749,0.247603833865815,0.0313958306554052,0.0266579578250049,0.0369372756069772
"1700049E17Rik2",NA,0.0277881048859203,0.596286370597243,0.0165516836480346,0.0115776245294033,0.0176154180265197
"1700049G17Rik",0.0209221453250185,0.0681377216277554,0.413833437305053,0.0643729971514079,0.00945923337748422,0.022289152437235
"1700049J03Rik",0.0170118744586246,0.0169014999889026,0.198180379746835,0.0133846959976907,0.0221590909090909,0.0170382869166769
"1700049L16Rik",0.0185959968435798,0.0297648774252495,0.116020524515393,0.00969103580863547,0.0102620915201028,0.0228216980754222
"1700052K11Rik",0.00765495728678654,0.0287607941276292,0.0662018401380104,0.013776135978651,0.0147959518825547,0.0122979064234856
"1700052N19Rik",0.0153898060858712,0.0753044435711162,0.408784906914894,0.0135619113366463,0.016184672198112,0.0231871125858865
"1700054O19Rik",NA,0.0239422685533919,0.251116625310174,0.0221825838728404,0.0113511893912557,0.0178100741465595
"1700055D18Rik",0.0209892671192558,0.0344304983431057,0.209984152139461,0.0345331771224965,0.0600055835994491,0.0368829625083591
"1700055N04Rik",0.0147251509540071,0.0634110314734832,0.177190544333755,0.0160171121396606,0.030410707770341,0.0136841091927109
"1700056E22Rik",0.0217783404131949,0.0296361268961191,0.112811700767263,0.0425892676898983,0.0185083384187516,0.0244632504314196
"1700057G04Rik",0.0137819752615797,0.0227115269842542,0.112668161434978,0.0324226614958888,0.0201365316473558,0.0276795087882001
"1700061E17Rik",0.034349763016636,0.0184720787674894,0.105530104712042,0.0250134978582207,0.0468307120747288,0.0459232734944799
