"","GSE118876","GSE104955","GSE87661","GSE79711","GSE60150"
"1700001K19Rik",0.107695989497487,0.0343117458086469,0.0556457543759796,0.0628681306921846,0.0390232701320835
"1700001K23Rik",0.0461786294117649,0.0354890861470535,0.0731012559867619,0.044687111391872,0.0390943657502006
"1700001L05Rik",0.0440722357894737,0.0815101821434298,0.0957149722750097,0.0249479492903761,0.0300889158054266
"1700001L19Rik",0.0358386319565218,0.0329463228523645,0.0304989233792371,0.0426132326610283,0.0484988459824045
"1700001O22Rik",0.0745480587209303,0.0431122175129278,0.0608992348560398,0.0541963106562651,0.0337686383279742
"1700001P01Rik",0.0797603989754535,0.0386902315919065,0.193877047433183,0.0402015888106329,0.0298267631150444
"1700003C15Rik",0.0593237960795454,0.0449152042936733,0.068700466646337,0.0644902911983498,0.0490763248413631
"1700003D09Rik",0.0555979017886179,0.0385688110405943,0.0412757896371173,0.0288316167228054,0.0621335812604263
"1700003E16Rik",0.0763230124999999,0.0679587618021883,0.121686909509961,0.068984208457789,0.0571911958073148
"1700003E24Rik",0.0515986563380281,0.0322996942417207,0.0461527026153957,0.0316313625571775,0.0249042385243523
"1700003F12Rik",0.0641661733832336,0.0334778657442448,0.0440865879327878,0.0231235440562919,0.0267138752290814
"1700003F17Rik",0.0446315281218273,0.0332630522965067,0.047191237206834,0.0372613698062287,0.0242914106581532
"1700003G13Rik",0.0466028853710242,0.0356506329725339,0.0443132634257926,0.0666821185308354,0.0315191068802482
"1700003G18Rik",0.0672888599999999,0.033828749759738,0.115697734545283,0.0521684515016699,0.0694386088882075
"1700003H04Rik",0.0532024871847132,0.064841239396001,0.15036468378428,0.0670456374869888,0.0450073880845441
"1700003L19Rik",0.0411629730337077,0.0482911329615144,0.0841107780327565,0.0190408135713333,0.0372024417307999
"1700003M02Rik",0.0887850564014688,0.0143098099092272,0.0661939718401214,0.0483824144988728,0.0312341422380107
"1700003M07Rik",0.0847753130578512,0.058549180708364,0.0910778866119072,0.0408479518177828,0.0366677017139945
"1700003P14Rik",0.0568098128827035,0.0640770938734217,0.0956900331128521,0.102679703468481,0.0535769447430829
"1700006A11Rik",0.0399655047272726,0.0401020401733596,0.146973969628124,0.0710713889115117,0.0606059696019301
"1700006E09Rik",0.0545886447019867,0.0500885850548295,0.13863498984025,0.0506573090101588,0.0460232682390837
"1700006F04Rik",0.143686828539638,0.0367262374633783,0.0748769377774075,0.0646601378069247,0.0559881886749117
"1700006H21Rik",0.02616789,0.0501137206529212,0.152400212275701,0.112412384009056,0.0285516680499059
"1700006J14Rik",0.0732700919999996,0.079654654690959,0.0698307997126037,0.0600266920410373,0.0442989769968775
"1700007B14Rik",0.0739519181961347,0.0451851712992943,0.276544034578709,0.0551207803010809,0.0378623895132743
"1700007F19Rik",0.013464641715161,0.0621081976073533,0.14199483773772,0.0504448832537694,0.0329037982858821
"1700007G11Rik",0.0334171027702702,0.0397444600216083,0.0550315386762718,0.1331170276072,0.0512252064190979
"1700007I08Rik",0.031757934613003,0.0418033068521587,0.0310178122720035,0.026344078556821,0.0585914035353534
"1700007J10Rik",0.0287504522711057,0.064816295372334,0.130760430747455,0.0439224110531299,0.0309969745138983
"1700007K09Rik",0.0710156276307692,0.073701804145896,0.0416671277291927,0.0860263368696215,0.0430601651272561
"1700007K13Rik",0.042169837122302,0.0255373373078612,0.0591828885675172,0.0621137465978587,0.0338961185625775
"1700007L15Rik",0.0488467279999997,0.0458083908912538,0.0403779163579029,0.0308798289949281,0.0326660761837777
"1700007M16Rik",0.151831273846154,0.0512356207006362,0.133605431934815,0.0763873377831762,0.0504234616418154
"1700007P06Rik",0.0670782532394365,0.0190698211144859,0.101607217931076,0.0154409196569291,0.0195618021899287
"1700008A04Rik",0.0555477231768953,0.0676335356758359,0.037440721217079,0.0356933430194295,0.0461719397653196
"1700008F21Rik",0.0720127269266771,0.0682021891742176,0.12640998375867,0.0760371030317126,0.0590887838709678
"1700008I05Rik",0.0515986563380283,0.0546577798065137,0.177826713077161,0.0834261840741205,0.0721554949239392
"1700008J07Rik",0.134250578778487,0.0542194290192504,0.0516476005965097,0.0307603237174995,0.0305745871267786
"1700008K24Rik",0.049805953776435,0.0357282131190237,0.0634537133904409,0.0566813310452779,0.0382368604231311
"1700008O03Rik",0.0287647035114504,0.0701021865690678,0.0539234011877023,0.035363832010724,0.0263410142254398
"1700008P02Rik",0.055524141040119,0.0500585589218329,0.0703662812495316,0.0520373925461416,0.0266012435923566
"1700008P20Rik",0.0214658472656249,0.0267997435814836,0.0703312248674673,0.0180887603205871,0.0469199315890654
"1700009C05Rik",0.0826872511598747,0.0578148193655611,0.187263066617478,0.0630449266274588,0.0442934595013048
"1700009J07Rik",0.0621296101754384,0.0286280050629869,0.0712116805276466,0.0152040255784906,0.0327254132916303
"1700009N14Rik",0.057137227706422,0.0801596766692598,0.13221678380911,0.0382369205308607,0.0469549564918375
"1700009P17Rik",0.225738768921162,0.034462876289377,0.0977225059691304,0.0836392534924991,0.0785528886018809
"1700010B08Rik",0.0354532703225806,0.0466394937010472,0.119064460492887,0.0217605118959291,0.0388530341711902
"1700010B13Rik",0.0703768226254004,0.0424886567534034,0.0305096744371268,0.064824943132662,0.0274951685443299
"1700010D01Rik",0.118898762330097,0.0777230855966163,0.270682210989721,0.198850880647135,0.06853495
"1700010I02Rik",0.0436998560636179,0.0607650179436479,0.117470463321474,0.126432533513119,0.0471508110835911
"1700010I14Rik",0.058053134117647,0.0601595169211639,0.0728917188649673,0.0415442431389125,0.0458601561054767
"1700010J16Rik",0.0396379186229508,0.0566444003963086,0.104283453416237,0.136244800364917,0.0488206902985075
"1700010M22Rik",0.0548383224948025,0.0849528560711626,0.102720552541236,0.0715795773758809,0.039379080327589
"1700011A15Rik",0.0426162779999999,0.0184594917320666,0.056655487487069,0.0606370666855074,0.0287790243142239
"1700011B04Rik",0.030959193802817,0.0553782226515245,0.059106228810011,0.035349569006088,0.0234916285227275
"1700011E24Rik",0.0384367695737705,0.0340388312454728,0.144263696602185,0.0474240309681738,0.0412730532460881
"1700011F03Rik",0.034615791496063,0.0385533121417538,0.0525226078198017,0.0573162942908591,0.0294176941545546
"1700011F14Rik",0.042271206923077,0.0327518809081327,0.122302689829548,0.131928726527804,0.0355968058299595
"1700011H14Rik",0.046089251419355,0.0390350951553079,0.153372232949649,0.110998916139566,0.0456341460475437
"1700011I03Rik",0.0520497921311475,0.0434888587807017,0.170331081276248,0.0872398658258756,0.0287760005236517
"1700011J10Rik",0.0390080347826087,0.0433740394612451,0.0579934365403274,0.038752262341627,0.0255857796689084
"1700011L22Rik",0.033004545945946,0.0407760290432906,0.0254085630088624,0.0537539228552765,0.0365949785052863
"1700011M02Rik",0.0306187334604106,0.0275629126791899,0.0348880469777278,0.0518982602749309,0.0554585295181156
"1700012A03Rik",0.0286211296875001,0.0487348176217122,0.244149723530397,0.053097591380479,0.0463149920209168
"1700012A16Rik",0.041022135489891,0.0400186616858649,0.0666192403640474,0.0349834053885007,0.038626538893086
"1700012B07Rik",0.0465206933333334,0.0428708792887438,0.0355972942572085,0.0265748205362609,0.0390340112763596
"1700012B09Rik",0.0275823705405407,0.0267811403507806,0.266116741119977,0.0434785459379798,0.0260301642631579
"1700012B15Rik",0.0330852720225778,0.0247036990262494,0.0630915749936912,0.0190052089086599,0.0191463701945701
"1700012D01Rik",0.0132949763709678,0.0590346459427636,0.0514567737750562,0.0315706095775392,0.0269722919316889
"1700012D14Rik",0.179020740247423,0.0545830862698598,0.0691653555554892,0.0465216657439545,0.0320977688047597
"1700012I11Rik",0.0613683511675126,0.0260131156085091,0.0739969095867965,0.0506806961865836,0.0424003104324064
"1700012L04Rik",0.0325503021951218,0.021288736625152,0.0615703230421429,0.046507462161414,0.0775009621341138
"1700012P22Rik",0.0314914435530086,0.0309547575550536,0.154153394008332,0.0643488502843662,0.0313788281528477
"1700013D24Rik",0.0349830677984085,0.0212071741571302,0.0944076202252124,0.0801730340281026,0.0336297231239984
"1700013F07Rik",0.0862434684507043,0.0574502780487486,0.0432036167973366,0.0364087551763467,0.0341269835575926
"1700013G23Rik",0.038029459515571,0.0397424852210385,0.0942346055214218,0.0698031438476919,0.0288357983630402
"1700013G24Rik",0.0518726315044246,0.0576548063301001,0.042886618552827,0.0594455365315542,0.0220088869505705
"1700013H16Rik",0.0491196147486034,0.0675018974236749,0.14194713416174,0.0349397953222838,0.0330641209386282
"1700013N06Rik",0.0744518676774193,0.0558355437567483,0.203869292134962,0.0735863887742349,0.0541386600898654
"1700014N06Rik",0.050561685762712,0.0488758481908952,0.124828220846938,0.0335577999089028,0.0473729043103447
"1700015E13Rik",0.0544662630796462,0.0522845054093136,0.191792167001746,0.0806844480275914,0.0344696452110978
"1700015F17Rik",0.0732700920000001,0.0443128214903943,0.0510107528594946,0.0532819881707072,0.0337356747559172
"1700015G11Rik",0.0612474453250774,0.0485506165298699,0.0740286061637592,0.0728917167000564,0.0405651940876165
"1700015O11Rik",0.0631858807317073,0.0547012563618197,0.0394271641259043,0.0593211869739891,0.0332629357128565
"1700016C15Rik",0.0606619268181819,0.053618250569466,0.0772225084304189,0.0416690124136696,0.0459428707760836
"1700016D06Rik",0.0438993418544935,0.0523427567212263,0.0561730183569129,0.0568817397947643,0.0322107023951493
"1700016G22Rik",0.0722559730795846,0.0480763712567574,0.16222055173526,0.171193768897327,0.0675171512977101
"1700016H13Rik",0.0501468310266161,0.0704746293209198,0.0778173825281418,0.0649534960090653,0.0240727548083468
"1700016K19Rik",0.0400747996353692,0.0355245639387133,0.0462879895390498,0.0389108805715431,0.0358386319565215
