"","GSE33684","GSE113808","GSE104128","GSE97910","GSE70857","GSE62324","GSE57659","GSE39313"
"1110005A23Rik",0.150902293733142,0.272242084954129,0.308764289825261,0.0363054977024549,0.0139351711879286,0.696286855466271,0.0973896768627785,0.0035244833137361
"1110006G06Rik",0.158508604389497,0.465925028058561,0.14265617537398,0.0868594841726841,0.0211330731606332,0.128859054197287,0.0580057487330006,0.00699290379639434
"1110006I15Rik",0.118602973831593,0.278011029877264,0.469163206145543,0.226636672747026,0.0389472573913043,0.150520839450622,0.0477010981569779,0.0402582923076923
"1110007A06Rik",0.125596516088402,0.159194071754875,0.0913875063657975,0.0441185656751793,0.0119889367274678,0.501915113646889,0.080193971035372,0.00117734480985557
"1110007A13Rik",0.0824768748570392,0.359118846551869,0.278327500858988,0.192983087488388,0.02169332235684,0.167533560178438,0.0425090183415714,0.0167368230456853
"1110007C02Rik",0.0767823776601934,0.43083665867474,0.366849749719469,0.214828352321656,0.0387736215833558,0.167252465303957,0.0787874472515277,0.0856815801539941
"1110007C05Rik",0.146973685005344,0.476425993562791,0.339791152208187,0.249760691705923,0.0739346693550384,0.108163022440049,0.0723990848508906,0.0525400171902439
"1110007C09Rik",0.0756258780171972,0.333965888950276,0.0941914806107767,0.0357569761689171,0.00912731493216055,0.480147650616291,0.142203119861976,0
"1110007C24Rik",0.114070004716658,0.294947451444526,0.104067372133386,0.159418004438346,0.0530206568545367,0.15422837122055,0.039069064028016,0.0502364903171642
"1110007F05Rik",0.11617035311947,0.357669169478673,0.117713643924702,0.0231080169954704,0.00970226819028936,0.214022126295207,0.158197661429028,0.00117797575562698
"1110007F12Rik",0.117357407560354,0.295482666098361,0.231171127101935,0.0669928553995656,0.0149189004067915,0.206008135182325,0.0839594302184553,0.00235342907922907
"1110007H17Rik",0.16730600723567,0.328582371340206,0.0504305084905516,0.0280319409302129,0.00887711880493149,0.529346071188568,NA,0.0023610126315789
