"","Gene","metaRanking","RP"
"29108","4930447F04Rik",29108,25285
"29109","Gm17552",29109,25286
"29110","Eif2b2",29110,25286
"29111","Gm16451",29111,25289
"29112","Ppp1r3e",29112,25289
"29113","Il1f9",29113,25290
"29114","5830411I20",29114,25290
"29115","Prss43",29115,25291
"29116","Zfp248",29116,25291
"29117","AY512931",29117,25291
"29118","Ascl1",29118,25293
"29119","Olfr74",29119,25293
"29120","Cyp2c29",29120,25295
"29121","Usp17ld",29121,25295
"29122","Ldhc",29122,25295
"29123","Olfr1201",29123,25295
"29124","Fam83b",29124,25296
"29125","6820416H06Rik",29125,25296
"29126","Nexn",29126,25297
"29127","Aif1l",29127,25297
"29128","2310043L02Rik",29128,25298
"29129","Gm14135",29129,25298
"29130","Tmem17",29130,25299
"29131","Gm21637",29131,25300
"29132","Pip4k2a",29132,25300
"29133","4932702K14Rik",29133,25300
"29134","Gm13576",29134,25302
"29135","Tmem52",29135,25302
"29136","Asz1",29136,25303
"29137","LOC381269",29137,25304
"29138","MGC67181",29138,25306
"29139","Ppp1r15b",29139,25306
"29140","BC061237",29140,25306
"29141","LOC100642166",29141,25306
"29142","Ccdc40",29142,25307
"29143","LOC242681",29143,25308
"29144","Chchd5",29144,25308
"29145","3110082I17Rik",29145,25308
"29146","Tmem54",29146,25309
"29147","Wdr52",29147,25309
"29148","B230339H12Rik",29148,25309
"29149","Rpl15-ps1",29149,25310
"29150","8430426J06Rik",29150,25310
"29151","6330442E02Rik",29151,25312
"29152","Prss46",29152,25313
"29153","Vmn1r-ps45",29153,25315
"29154","Tufm",29154,25316
"29155","Fam113b",29155,25316
"29156","Scrt1",29156,25316
"29157","C330006A16Rik",29157,25319
"29158","F630048H11Rik",29158,25320
"29159","Fam174b",29159,25320
"29160","Slfn5os",29160,25321
"29161","Gm10203",29161,25323
"29162","Pkn1",29162,25323
"29163","Zfp710",29163,25324
"29164","Gm10641",29164,25325
"29165","Gm7719",29165,25326
"29166","Olfr293",29166,25326
"29167","Arrdc1",29167,25326
"29168","Gm10292",29168,25327
"29169","Spp2",29169,25328
"29170","4833447I15Rik",29170,25328
"29171","Gm13570",29171,25331
"29172","Cilp",29172,25331
"29173","Mir6516",29173,25332
"29174","Slc25a11",29174,25332
"29175","Dnaaf2",29175,25333
"29176","LOC100862260",29176,25334
"29177","Spsb4",29177,25335
"29178","Cnrip1",29178,25335
"29179","Gm9801",29179,25336
"29180","1700080O16Rik",29180,25337
"29181","A630097K09Rik",29181,25337
"29182","Gm10874",29182,25339
"29183","LOC102632386",29183,25340
"29184","D730045B01Rik",29184,25341
"29185","Xlr",29185,25341
"29186","8030402P03Rik",29186,25343
"29187","Mir694",29187,25346
"29188","Pacsin3",29188,25346
"29189","4631403P03Rik",29189,25347
"29190","Gm23986",29190,25348
"29191","Etnk2",29191,25349
"29192","Gimap8",29192,25349
"29193","Gm26126",29193,25350
"29194","Mir1187",29194,25351
"29195","C130046K22Rik",29195,25352
"29196","Olfr893",29196,25353
"29197","Myadm",29197,25354
"29198","Pom121l12",29198,25354
"29199","1700001E04Rik",29199,25354
"29200","Ghitm",29200,25354
"29201","Has2",29201,25355
"29202","n-R5s2",29202,25355
"29203","1700027F06Rik",29203,25358
"29204","Mir3970",29204,25358
"29205","Olfr720",29205,25361
"29206","A630053N20Rik",29206,25361
"29207","Plk5",29207,25361
"29208","Mrpl37",29208,25364
"29209","Gm17066",29209,25364
"29210","1500009C09Rik",29210,25364
"29211","Rps16-ps3",29211,25364
"29212","Mybbp1a",29212,25365
"29213","Tmprss15",29213,25366
"29214","Glyat",29214,25366
"29215","Copg2as2",29215,25368
"29216","Aadat",29216,25369
"29217","LOC100040054",29217,25371
"29218","Mrps2",29218,25372
"29219","SPARC",29219,25372
"29220","Olfr1151",29220,25374
"29221","Gm26989",29221,25375
"29222","Gm25131",29222,25376
"29223","Hcfc1r1",29223,25377
"29224","4930488B01Rik",29224,25377
"29225","Gm24610",29225,25377
"29226","Igfbp1",29226,25377
"29227","Gm6310",29227,25377
"29228","Lpp",29228,25379
"29229","Dtna",29229,25379
"29230","LOC100045877",29230,25379
"29231","Gfm1",29231,25380
"29232","1700030O20Rik",29232,25381
"29233","Spnb1",29233,25382
"29234","Trim7",29234,25382
"29235","Gpatch11",29235,25383
"29236","Mlp",29236,25383
"29237","6030468B19Rik",29237,25383
"29238","A130039H09Rik",29238,25384
"29239","Susd1",29239,25384
"29240","Rsl1",29240,25385
"29241","Alkbh7",29241,25388
"29242","LOC100861653",29242,25388
"29243","Ceacam9",29243,25390
"29244","Tnks1bp1",29244,25391
"29245","Gm7072",29245,25391
"29246","Morc",29246,25393
"29247","4930555G01Rik",29247,25393
"29248","Nfic",29248,25393
"29249","D630022O22Rik",29249,25395
"29250","Cnih2",29250,25396
"29251","Gm9951",29251,25397
"29252","4930522H14Rik",29252,25398
"29253","Rap1a-ps2",29253,25399
"29254","Atp2c2",29254,25399
"29255","Il34",29255,25400
"29256","Rab3ip",29256,25401
"29257","Mir299a",29257,25401
"29258","Ern2",29258,25402
"29259","Mir103-2",29259,25403
"29260","Gm19344",29260,25405
"29261","Cdkl3",29261,25405
"29262","Gm7931",29262,25407
"29263","Bcap31",29263,25407
"29264","Slc35e3",29264,25408
"29265","Vmn1r23",29265,25409
"29266","2010106C02Rik",29266,25409
"29267","Gas2l1",29267,25410
"29268","Olfr66",29268,25411
"29269","Idb4",29269,25411
"29270","Gm2075",29270,25416
"29271","Olfr1175-ps",29271,25416
"29272","Osbpl11",29272,25417
"29273","4932412H11Rik",29273,25417
"29274","2610528O22Rik",29274,25417
"29275","AI115009",29275,25418
"29276","Grin2c",29276,25418
"29277","6330545A04Rik",29277,25418
"29278","Olfr112",29278,25419
"29279","A730036E13Rik",29279,25419
"29280","Gpr22",29280,25419
"29281","Sepx1",29281,25419
"29282","Slc16a11",29282,25421
"29283","Kcnmb4os1",29283,25422
"29284","Olfr180",29284,25423
"29285","Jmjd2a",29285,25423
"29286","Krtap5-3",29286,25424
"29287","Tpcn1",29287,25424
"29288","n-R5s220",29288,25425
"29289","Gm5294",29289,25425
"29290","Gm10715",29290,25427
"29291","Irs1",29291,25427
"29292","AU022434",29292,25428
"29293","8030498B09Rik",29293,25429
"29294","Gm9757",29294,25430
"29295","1700019I23Rik",29295,25432
"29296","Ifnb1",29296,25432
"29297","Iqcg",29297,25433
"29298","Nradd",29298,25433
"29299","Gm10370",29299,25434
"29300","Tlr12",29300,25434
"29301","Mrps18a",29301,25434
"29302","LOC102636769",29302,25435
"29303","Mir201",29303,25436
"29304","Nudt10",29304,25436
"29305","Rrs1",29305,25436
"29306","Sult3a1",29306,25437
"29307","Cbr4",29307,25439
"29308","Olfr803",29308,25440
"29309","Zhx3",29309,25440
"29310","Tex2",29310,25441
"29311","Fam71b",29311,25441
"29312","Gm4889",29312,25443
"29313","Olfr675",29313,25444
"29314","Bfsp1",29314,25444
"29315","Olfr1407-ps1",29315,25445
"29316","6720406L13Rik",29316,25447
"29317","Upk3bl",29317,25448
"29318","Htr5b",29318,25449
"29319","Gm10544",29319,25450
"29320","1700027A15Rik",29320,25450
"29321","Usp9y",29321,25450
"29322","Gm5089",29322,25450
"29323","Spinlw1",29323,25451
"29324","Vmn1r180",29324,25453
"29325","1500041J02Rik",29325,25453
"29326","Olfr345",29326,25454
"29327","9630044E13Rik",29327,25454
"29328","Ptpn20",29328,25455
"29329","Dus2",29329,25456
"29330","Fa2h",29330,25457
"29331","Olfr22-ps1",29331,25458
"29332","BC057371",29332,25459
"29333","4933427D06Rik",29333,25460
"29334","Gm13845",29334,25461
"29335","4921530L18Rik",29335,25462
"29336","Asic1",29336,25462
"29337","P2ry12",29337,25462
"29338","Gm5107",29338,25463
"29339","Nav1",29339,25463
"29340","LOC100045607",29340,25463
"29341","D630015C01Rik",29341,25465
"29342","Anks6",29342,25467
"29343","Usmg5",29343,25467
"29344","A730020M07Rik",29344,25467
"29345","Phc2",29345,25469
"29346","Glb1l3",29346,25470
"29347","Gm19552",29347,25471
"29348","Gm9750",29348,25472
"29349","D130043K22Rik",29349,25473
"29350","Cys1",29350,25473
"29351","Dnase1",29351,25474
"29352","Sfn",29352,25474
"29353","Sdc1",29353,25474
"29354","Dthd1",29354,25475
"29355","4933402J07Rik",29355,25476
"29356","Gm12755",29356,25478
"29357","Dtnb",29357,25480
"29358","Rnase9",29358,25481
"29359","Defb15",29359,25482
"29360","Gm6213",29360,25482
"29361","Bche",29361,25482
"29362","Dmxl2",29362,25482
"29363","6230400D17Rik",29363,25483
"29364","2310050B05Rik",29364,25484
"29365","Ldlrap1",29365,25484
"29366","Sez6",29366,25485
"29367","Mir5100",29367,25485
"29368","Lrrc3b",29368,25485
"29369","Ccdc125",29369,25486
"29370","Frem2",29370,25486
"29371","Tgm4",29371,25486
"29372","Glrx5",29372,25487
"29373","scl0003300.1_40",29373,25487
"29374","Nkd2",29374,25488
"29375","Mir488",29375,25489
"29376","Rin1",29376,25489
"29377","Ly75",29377,25491
"29378","Slc30a3",29378,25492
"29379","4930429D17Rik",29379,25492
"29380","A430083B19Rik",29380,25493
"29381","LOC383319",29381,25493
"29382","2310042E22Rik",29382,25494
"29383","1600014C10Rik",29383,25494
"29384","Matk",29384,25494
"29385","Mir217",29385,25494
"29386","Aqp4",29386,25495
"29387","Gli3",29387,25495
"29388","Cdh22",29388,25495
"29389","Cyp3a16",29389,25495
"29390","V2r2",29390,25497
"29391","A530023G15Rik",29391,25498
"29392","Mospd3",29392,25499
"29393","Polm",29393,25500
"29394","4930518I15Rik",29394,25500
"29395","n-R5s173",29395,25501
"29396","Olfr270",29396,25502
"29397","AI182371",29397,25502
"29398","Cxcr1",29398,25503
"29399","Tmem60",29399,25503
"29400","Gm10048",29400,25503
"29401","Hoxc5",29401,25505
"29402","E330017N17",29402,25505
"29403","Mt4",29403,25505
"29404","LOC100047675",29404,25506
"29405","Zfp943",29405,25507
"29406","Slc9a4",29406,25510
"29407","Gm14405",29407,25511
"29408","A630033H20Rik",29408,25512
"29409","Ggct",29409,25512
"29410","Gcfc2",29410,25512
"29411","LOC235497",29411,25513
"29412","LOC674110",29412,25514
"29413","B430306N03Rik",29413,25514
"29414","Gm10623",29414,25515
"29415","Nup107",29415,25516
"29416","Mir132",29416,25516
"29417","9130208D14Rik",29417,25518
"29418","Zfpn1a1",29418,25518
"29419","Hist1h2bc",29419,25518
"29420","Zbed6",29420,25519
"29421","1700023L04Rik",29421,25519
"29422","Gm19491",29422,25519
"29423","Prox1",29423,25519
"29424","Zf",29424,25522
"29425","Retnlb",29425,25522
"29426","Gm7736",29426,25523
"29427","4932416E17",29427,25523
"29428","Ak7",29428,25524
"29429","Fbxl2",29429,25524
"29430","Lsm8",29430,25524
"29431","Olfr153",29431,25525
"29432","Cnot6l",29432,25525
"29433","Commd6",29433,25525
"29434","Ampd3",29434,25525
"29435","2300002O18Rik",29435,25526
"29436","Fut9",29436,25526
"29437","4933439G19Rik",29437,25527
"29438","4930431P03Rik",29438,25527
"29439","Gm7008",29439,25528
"29440","Angpt2",29440,25528
"29441","Ccdc159",29441,25530
"29442","Mrpl4",29442,25530
"29443","Oip5",29443,25531
"29444","Dmrta1",29444,25532
"29445","Rbm19",29445,25533
"29446","Tbc1d4",29446,25533
"29447","Ifnl3",29447,25534
"29448","LOC667337",29448,25536
"29449","3200001I04Rik",29449,25537
"29450","Mrps18c",29450,25537
"29451","Gm2085",29451,25537
"29452","Ipp",29452,25538
"29453","Irx4",29453,25539
"29454","scl0001647.1_23",29454,25540
"29455","Ndufs4",29455,25540
"29456","D130040H23Rik",29456,25540
"29457","Ift88",29457,25541
"29458","9630020C08Rik",29458,25542
"29459","D17Ertd488e",29459,25542
"29460","Fam125b",29460,25543
"29461","Cenpe",29461,25543
"29462","Mcpt1",29462,25544
"29463","Zp3",29463,25545
"29464","C1qtnf6",29464,25545
"29465","1700066N21Rik",29465,25545
"29466","LOC668038",29466,25547
"29467","Zfp948",29467,25548
"29468","Echs1",29468,25548
"29469","A130093I21Rik",29469,25548
"29470","Dmrta2",29470,25549
"29471","AA667203",29471,25549
"29472","Gm5581",29472,25549
"29473","Defb6",29473,25550
"29474","B130038B15Rik",29474,25552
"29475","4933439A12Rik",29475,25554
"29476","A330081F11Rik",29476,25555
"29477","Gm11977",29477,25556
"29478","Glis3",29478,25557
"29479","Hmgcl",29479,25559
"29480","E430031D18Rik",29480,25560
"29481","Kns2",29481,25560
"29482","Gm19933",29482,25561
"29483","Rftn2",29483,25561
"29484","Gm26322",29484,25563
"29485","Prm3",29485,25563
"29486","Gal",29486,25564
"29487","Txndc5",29487,25564
"29488","Rnmtl1",29488,25565
"29489","Vmn2r66",29489,25565
"29490","Retnla",29490,25566
"29491","Aox4",29491,25567
"29492","Gm7325",29492,25568
"29493","Kcns1",29493,25568
"29494","Spink10",29494,25569
"29495","4732462B05Rik",29495,25570
"29496","Gm4567",29496,25571
"29497","Ccnj",29497,25571
"29498","4833422C13Rik",29498,25572
"29499","Zfp771",29499,25575
"29500","Slc44a2",29500,25576
"29501","Eif2ak2",29501,25576
"29502","Gm6083",29502,25576
"29503","4930449C09Rik",29503,25577
"29504","Tmem22",29504,25577
"29505","Gm10858",29505,25578
"29506","Smyd4",29506,25579
"29507","Gm25651",29507,25580
"29508","Prg3",29508,25580
"29509","Jdp2",29509,25584
"29510","Fgf3",29510,25584
"29511","Kank3",29511,25584
"29512","Vmn2r51",29512,25585
"29513","Gm13286",29513,25586
"29514","1500011K16Rik",29514,25587
"29515","Olfr359-ps1",29515,25588
"29516","Daxx",29516,25588
"29517","Smad6",29517,25588
"29518","Brp44",29518,25588
"29519","Neb",29519,25589
"29520","Mtmr12",29520,25589
"29521","Statip1",29521,25590
"29522","X99384",29522,25591
"29523","Gm23421",29523,25592
"29524","Snord49b",29524,25592
"29525","Bex6",29525,25593
"29526","LOC270599",29526,25593
"29527","Gm10804",29527,25594
"29528","Tex11",29528,25594
"29529","Gm568",29529,25594
"29530","AW061147",29530,25595
"29531","Inha",29531,25595
"29532","Aff1",29532,25595
"29533","Nxf",29533,25596
"29534","Clec2e",29534,25597
"29535","F830208F22Rik",29535,25597
"29536","Gin1",29536,25598
"29537","Olfr1189",29537,25598
"29538","Fam214b",29538,25600
"29539","Olfr1127-ps1",29539,25601
"29540","Gm22739",29540,25602
"29541","BC038613",29541,25607
"29542","Hgf",29542,25608
"29543","Grhl1",29543,25608
"29544","B830004H01Rik",29544,25608
"29545","Hoxd4",29545,25609
"29546","4930564B18Rik",29546,25609
"29547","Gprc6a",29547,25609
"29548","Gm24030",29548,25611
"29549","Dppa1",29549,25612
"29550","Rfx2",29550,25613
"29551","Fam212b",29551,25614
"29552","Utf1",29552,25615
"29553","Gm22510",29553,25615
"29554","Mir542",29554,25615
"29555","Olfr1054",29555,25615
"29556","Cxcl11",29556,25616
"29557","D330027H18Rik",29557,25616
"29558","Fam71f1",29558,25617
"29559","Frmd8",29559,25618
"29560","Kat6a",29560,25619
"29561","Shc2",29561,25620
"29562","A730017D01Rik",29562,25621
"29563","C230029M16",29563,25622
"29564","Rdh10",29564,25625
"29565","Gm8609",29565,25626
"29566","D930015M05Rik",29566,25627
"29567","Wif1",29567,25628
"29568","LOC385855",29568,25629
"29569","Sez6l",29569,25629
"29570","Gm19668",29570,25630
"29571","Tex28",29571,25630
"29572","Olfr1310",29572,25631
"29573","4933428G09Rik",29573,25632
"29574","Zfp759",29574,25634
"29575","Gm22446",29575,25634
"29576","5830454E08Rik",29576,25635
"29577","1700084M14Rik",29577,25637
"29578","Moxd1",29578,25637
"29579","Gm13807",29579,25638
"29580","2610005M20Rik",29580,25639
"29581","B3gnt7",29581,25639
"29582","4930427A07Rik",29582,25640
"29583","V1ri1",29583,25640
"29584","Neurod6",29584,25640
"29585","Hc",29585,25641
"29586","Dynll1",29586,25641
"29587","Pcsk4",29587,25642
"29588","Snora44",29588,25643
"29589","4930503B16Rik",29589,25644
"29590","Gm26493",29590,25645
"29591","Hsn2",29591,25645
"29592","1700058C01Rik",29592,25645
"29593","Ccdc62",29593,25647
"29594","Adam4b",29594,25647
"29595","Rab39b",29595,25647
"29596","Noxo1",29596,25648
"29597","LOC386123",29597,25648
"29598","Pygo2",29598,25648
"29599","Usp6nl",29599,25649
"29600","Gm23453",29600,25650
"29601","Hcr",29601,25650
"29602","Sec22c",29602,25652
"29603","Nudcd2",29603,25652
"29604","Hlx",29604,25652
"29605","Tab3",29605,25652
"29606","Cyp2c38",29606,25653
"29607","Mier1",29607,25656
"29608","Gm25684",29608,25656
"29609","1110005A03Rik",29609,25657
"29610","Fads3",29610,25657
"29611","Prdx4",29611,25657
"29612","Gm25921",29612,25659
"29613","Erich3",29613,25659
"29614","Pcdhb16",29614,25659
"29615","E130304I02Rik",29615,25660
"29616","Hps4",29616,25660
"29617","4930432O21Rik",29617,25661
"29618","Gm12642",29618,25661
"29619","Pnpla1",29619,25663
"29620","Kcnq4",29620,25665
"29621","1700101G07Rik",29621,25665
"29622","Fgfr3",29622,25666
"29623","Mefv",29623,25667
"29624","2400001E08Rik",29624,25667
"29625","Gm17762",29625,25667
"29626","Zbbx",29626,25669
"29627","LOC545750",29627,25670
"29628","Fam187a",29628,25671
"29629","Glo1",29629,25672
"29630","Smad9",29630,25672
"29631","Mrpl34",29631,25673
"29632","Pqlc2",29632,25674
"29633","Gm2511",29633,25675
"29634","Gm24961",29634,25676
"29635","BC051077",29635,25678
"29636","Cdk19",29636,25678
"29637","Olfr780",29637,25678
"29638","Gm9782",29638,25680
"29639","G630008E18",29639,25681
"29640","Ces5a",29640,25681
"29641","Scn11a",29641,25683
"29642","Rpl13a-ps1",29642,25684
"29643","Tbc1d31",29643,25684
"29644","Gm20169",29644,25686
"29645","Foxa1",29645,25687
"29646","Mir532",29646,25687
"29647","Plekhg4",29647,25687
"29648","H1f0",29648,25687
"29649","Tmed5",29649,25688
"29650","Olfr1034",29650,25688
"29651","B230112P13Rik",29651,25689
"29652","Gm23241",29652,25690
"29653","Pnp",29653,25691
"29654","Ccdc42b",29654,25692
"29655","Mpa2",29655,25695
"29656","Gm26456",29656,25696
"29657","Rgma",29657,25698
"29658","LOC627317",29658,25699
"29659","Notch1",29659,25699
"29660","Wdr93",29660,25700
"29661","Cstad",29661,25700
"29662","1700108E19Rik",29662,25700
"29663","LOC100048436",29663,25702
"29664","Gm16701",29664,25705
"29665","Mir7-2",29665,25705
"29666","Exog",29666,25706
"29667","Dqx1",29667,25706
"29668","Igkv5-48",29668,25707
"29669","Amacr",29669,25707
"29670","2410008J05Rik",29670,25708
"29671","Gpr115",29671,25710
"29672","Prei4",29672,25710
"29673","Ccdc67",29673,25710
"29674","1700080G18Rik",29674,25710
"29675","Rhbg",29675,25711
"29676","Gm24273",29676,25712
"29677","Gas8",29677,25712
"29678","Dld",29678,25714
"29679","Myocd",29679,25716
"29680","Abhd17a",29680,25717
"29681","Mrpl57",29681,25717
"29682","AW544981",29682,25718
"29683","1810032O08Rik",29683,25719
"29684","Cyp2d34",29684,25720
"29685","Gm9994",29685,25722
"29686","Gm9817",29686,25722
"29687","Speer8-ps1",29687,25723
"29688","Nme9",29688,25723
"29689","Mrgprh",29689,25725
"29690","Qdpr",29690,25726
"29691","LOC100047480",29691,25727
"29692","Nudt13",29692,25727
"29693","4733401H21Rik",29693,25727
"29694","Fam36a",29694,25728
"29695","Aicda",29695,25728
"29696","Stx18",29696,25728
"29697","Shcbp1l",29697,25729
"29698","Padi1",29698,25729
"29699","2900092C05Rik",29699,25729
"29700","Taok3",29700,25731
"29701","Rp1",29701,25732
"29702","Gm22834",29702,25732
"29703","Tmem85",29703,25732
"29704","Rom1",29704,25733
"29705","Defb13",29705,25733
"29706","1110039B18Rik",29706,25733
"29707","Gm23507",29707,25735
"29708","Jarid1b",29708,25735
"29709","Ugp2",29709,25736
"29710","4933427D14Rik",29710,25737
"29711","9630031F12Rik",29711,25737
"29712","2310004H21Rik",29712,25738
"29713","Pet2",29713,25738
"29714","Gm10220",29714,25739
"29715","Atf4",29715,25740
"29716","B3gnt3",29716,25741
"29717","Sult4a1",29717,25741
"29718","Mir148a",29718,25741
"29719","Prr15l",29719,25743
"29720","Lce1b",29720,25744
"29721","Abca5",29721,25744
"29722","B3gnt8",29722,25745
"29723","n-R5s197",29723,25745
"29724","Prlpa",29724,25746
"29725","1700024C24Rik",29725,25747
"29726","A630064P09Rik",29726,25749
"29727","Wfs1",29727,25749
"29728","Btbd3",29728,25750
"29729","Olfr948",29729,25751
"29730","Gm24316",29730,25751
"29731","Acoxl",29731,25752
"29732","5330439K02Rik",29732,25752
"29733","2310061C15Rik",29733,25752
"29734","Scx",29734,25755
"29735","4933427E13Rik",29735,25756
"29736","Gcg",29736,25757
"29737","Tldc1",29737,25758
"29738","Kcna3",29738,25759
"29739","Itk",29739,25760
"29740","Gm11833",29740,25760
"29741","Nlrp4e",29741,25760
"29742","Gm10846",29742,25761
"29743","Vmn1r37",29743,25762
"29744","Gm10450",29744,25763
"29745","Rcvrn",29745,25764
"29746","LOC102637808",29746,25764
"29747","Olfr397",29747,25764
"29748","Ces1b",29748,25765
"29749","Dffb",29749,25766
"29750","Cbs",29750,25766
"29751","Cisd1",29751,25766
"29752","Wnt2b",29752,25767
"29753","Cd99l2",29753,25770
"29754","Ankrd12",29754,25770
"29755","Gm16503",29755,25770
"29756","Kiss1",29756,25770
"29757","Nudt6",29757,25771
"29758","2210010N04Rik",29758,25771
"29759","S1pr4",29759,25772
"29760","Ago1",29760,25773
"29761","LOC632793",29761,25773
"29762","Olfr1018",29762,25773
"29763","Gm10688",29763,25774
"29764","2610528H13Rik",29764,25774
"29765","Tysnd1",29765,25775
"29766","4933401J01Rik",29766,25776
"29767","Morn3",29767,25777
"29768","Gm10011",29768,25778
"29769","Esam",29769,25778
"29770","Cby3",29770,25778
"29771","Nobox",29771,25779
"29772","Mgea6",29772,25780
"29773","Usp17lb",29773,25783
"29774","LOC675947",29774,25783
"29775","Gsg1",29775,25783
"29776","Usp12",29776,25783
"29777","Gm6744",29777,25783
"29778","Pdha1",29778,25784
"29779","1700006H21Rik",29779,25784
"29780","Nipsnap3a",29780,25784
"29781","Syna",29781,25786
"29782","1700026D11Rik",29782,25787
"29783","Tex16",29783,25787
"29784","Zfp62",29784,25788
"29785","Tdo2",29785,25788
"29786","LOC672474",29786,25788
"29787","Spsb3",29787,25789
"29788","Zfp763",29788,25790
"29789","9030221M09Rik",29789,25790
"29790","D730048J04Rik",29790,25790
"29791","Slc9a3",29791,25791
"29792","Fbxl13",29792,25791
"29793","Dnajc15",29793,25791
"29794","2810052M02Rik",29794,25792
"29795","Gm9125",29795,25793
"29796","Disp1",29796,25793
"29797","Hist1h4k",29797,25794
"29798","Lyrm1",29798,25795
"29799","Mir369",29799,25796
"29800","Clec2l",29800,25796
"29801","4930525K10Rik",29801,25797
"29802","Elf4",29802,25797
"29803","Eda",29803,25798
"29804","Sh3tc2",29804,25798
"29805","Krt76",29805,25798
"29806","Ces2a",29806,25799
"29807","6720426B09Rik",29807,25800
"29808","n-R5s170",29808,25801
"29809","Plxna1",29809,25801
"29810","Allc",29810,25801
"29811","Alox12e",29811,25802
"29812","LOC100048480",29812,25802
"29813","Cxcl3",29813,25804
"29814","Katnal1",29814,25804
"29815","Trav12-1",29815,25806
"29816","1700036G14Rik",29816,25807
"29817","Npm3",29817,25807
"29818","B330016D10Rik",29818,25809
"29819","Tubb4b",29819,25809
"29820","Ceacam-ps1",29820,25809
"29821","Ppp1r16a",29821,25810
"29822","Rasd2",29822,25811
"29823","1600029I14Rik",29823,25812
"29824","Serpinb11",29824,25815
"29825","scl0002069.1_48",29825,25815
"29826","Ccdc108",29826,25816
"29827","D16Ertd519e",29827,25817
"29828","Gm25140",29828,25818
"29829","Kif2b",29829,25819
"29830","Olfr636-ps1",29830,25819
"29831","Cep85",29831,25820
"29832","Gm10588",29832,25821
"29833","Lmbr1l",29833,25823
"29834","B930094E09Rik",29834,25824
"29835","BC003322",29835,25826
"29836","Apbb1",29836,25827
"29837","Il6",29837,25827
"29838","LOC100861900",29838,25828
"29839","4930452B06Rik",29839,25828
"29840","Axl",29840,25828
"29841","Spry1",29841,25830
"29842","Tmem159",29842,25830
"29843","Lzts2",29843,25831
"29844","6430527G18Rik",29844,25831
"29845","1110012L19Rik",29845,25832
"29846","Jade1",29846,25835
"29847","Krtap3-3",29847,25835
"29848","BC090627",29848,25835
"29849","Gm22638",29849,25837
"29850","Pou3f3",29850,25839
"29851","Tram1l1",29851,25840
"29852","Slc12a4",29852,25841
"29853","LOC630146",29853,25842
"29854","Olfr1437",29854,25844
"29855","Gkap1",29855,25845
"29856","Gm26290",29856,25845
"29857","Tceb1",29857,25846
"29858","Cst12",29858,25846
"29859","4930578I06Rik",29859,25848
"29860","Gm15204",29860,25848
"29861","Masp1",29861,25848
"29862","Cd300lb",29862,25848
"29863","Clecsf9",29863,25848
"29864","Lyzl4",29864,25848
"29865","Hist1h2ba",29865,25849
"29866","A230051G13Rik",29866,25850
"29867","Oog2",29867,25850
"29868","Gm23639",29868,25850
"29869","Dlx3",29869,25852
"29870","Lipi",29870,25853
"29871","Fam84b",29871,25854
"29872","Myrip",29872,25855
"29873","Tpbpa",29873,25856
"29874","Amd-ps1",29874,25856
"29875","Klhdc9",29875,25858
"29876","Arc",29876,25858
"29877","D230048P18Rik",29877,25858
"29878","Dbn1",29878,25860
"29879","LOC102637172",29879,25860
"29880","EG665509",29880,25861
"29881","Lgr6",29881,25861
"29882","1810028F09Rik",29882,25862
"29883","Dennd5b",29883,25862
"29884","Gm24919",29884,25863
"29885","Vmn1r228",29885,25863
"29886","1700047L14Rik",29886,25866
"29887","Slc6a18",29887,25867
"29888","Leprel2",29888,25867
"29889","Trim23",29889,25867
"29890","2010003O18Rik",29890,25868
"29891","Cyp4f40",29891,25869
"29892","Pold1",29892,25869
"29893","9130231C15Rik",29893,25870
"29894","Fhl3",29894,25870
"29895","Rps12-ps7",29895,25872
"29896","LOC268700",29896,25873
"29897","EG625054",29897,25874
"29898","Olfr891",29898,25875
"29899","Ap5s1",29899,25875
"29900","Gm10789",29900,25876
"29901","Olfr142",29901,25876
"29902","Mrgpre",29902,25876
"29903","Gm10703",29903,25878
"29904","Nrgn",29904,25879
"29905","Flot1",29905,25880
"29906","Amn",29906,25880
"29907","Gm23145",29907,25883
"29908","Olfr263",29908,25884
"29909","9030409K20Rik",29909,25885
"29910","Trmt44",29910,25886
"29911","1700029B22Rik",29911,25886
"29912","Mrpl54",29912,25887
"29913","Enah",29913,25888
"29914","Tbc1d2b",29914,25888
"29915","4930556C24Rik",29915,25888
"29916","Plcxd2",29916,25892
"29917","BC048671",29917,25892
"29918","Olfr669",29918,25893
"29919","Serp2",29919,25895
"29920","Rarg",29920,25895
"29921","Mamstr",29921,25897
"29922","1200016E24Rik",29922,25897
"29923","Slc43a3",29923,25897
"29924","Dgkz",29924,25898
"29925","LOC385653",29925,25899
"29926","5830426I05Rik",29926,25900
"29927","Ifitm10",29927,25902
"29928","Hist1h2bq",29928,25902
"29929","4833403I15Rik",29929,25903
"29930","Bpifb2",29930,25903
"29931","Olfr310",29931,25903
"29932","1700013G24Rik",29932,25903
"29933","9330117O12",29933,25904
"29934","Rcbtb2",29934,25905
"29935","Katnbl1",29935,25906
"29936","B3gnt4",29936,25908
"29937","Ago4",29937,25908
"29938","Myo6",29938,25909
"29939","Kcnt2",29939,25909
"29940","Vmn2r17",29940,25911
"29941","Aytl1",29941,25911
"29942","Tmigd1",29942,25913
"29943","Rps4l",29943,25913
"29944","Adcyap1r1",29944,25913
"29945","Gfra4",29945,25913
"29946","Peg10",29946,25913
"29947","Gm26026",29947,25914
