"","Gene","metaRanking","RP"
"15392","n-R5s152",15392,15970
"15393","C030048B08Rik",15393,15971
"15394","D230019K20Rik",15394,15973
"15395","LOC386522",15395,15975
"15396","4930405P13Rik",15396,15976
"15397","LOC386361",15397,15976
"15398","Nup54",15398,15978
"15399","Gm25083",15399,15980
"15400","Gm8385",15400,15984
"15401","Olfr470",15401,15984
"15402","LOC102638986",15402,15986
"15403","Nkx1-1",15403,15986
"15404","Spty2d1",15404,15987
"15405","EG545385",15405,15987
"15406","Rpl26-ps5",15406,15988
"15407","1700001C19Rik",15407,15989
"15408","Rpl6",15408,15990
"15409","Hsd11b2",15409,15990
"15410","LOC100048020",15410,15990
"15411","3110078M01Rik",15411,15991
"15412","App",15412,15992
"15413","LOC100861977",15413,15993
"15414","Racgap1",15414,15993
"15415","LOC384276",15415,15994
"15416","Tug1",15416,15994
"15417","Gm10764",15417,15995
"15418","Clec1b",15418,15995
"15419","LOC385260",15419,15996
"15420","Etv3l",15420,15996
"15421","Gm16210",15421,15997
"15422","Hrnr",15422,15998
"15423","Lmln",15423,16001
"15424","Gm7855",15424,16003
"15425","4930402E16Rik",15425,16004
"15426","Atp6v0d1",15426,16006
"15427","Olfr541",15427,16007
"15428","Shh",15428,16008
"15429","D230036B16Rik",15429,16008
"15430","Dmrt3",15430,16009
"15431","Rundc3a",15431,16009
"15432","Tcerg1",15432,16010
"15433","Rfwd3",15433,16010
"15434","Olfr557",15434,16011
"15435","Rps19-ps7",15435,16011
"15436","Drg2",15436,16011
"15437","Pms1",15437,16013
"15438","1700016G05Rik",15438,16014
"15439","Ripk5",15439,16017
"15440","C030003A18Rik",15440,16018
"15441","5730427M17Rik",15441,16019
"15442","Ebna1bp2",15442,16021
"15443","Gm536",15443,16021
"15444","Seh1l",15444,16021
"15445","scl000361.1_1",15445,16021
"15446","Senp2",15446,16023
"15447","Gm22145",15447,16023
"15448","Gsr",15448,16023
"15449","Serpina9",15449,16027
"15450","V1rc23",15450,16028
"15451","Tera-pending",15451,16028
"15452","Ankrd24",15452,16028
"15453","Glcci1",15453,16028
"15454","Mxd1",15454,16029
"15455","1810009A15Rik",15455,16031
"15456","Prkaca-ps1",15456,16031
"15457","Usf1",15457,16032
"15458","1700065D16Rik",15458,16032
"15459","Rln3",15459,16032
"15460","Adam20",15460,16033
"15461","Ppp4c",15461,16036
"15462","Chst5",15462,16037
"15463","Zfp85-rs1",15463,16037
"15464","BC026996",15464,16039
"15465","Gm52",15465,16040
"15466","B230307C21",15466,16040
"15467","Olfr1165",15467,16042
"15468","Gm24455",15468,16042
"15469","Magoh",15469,16043
"15470","Olfr148",15470,16043
"15471","Ogfod2",15471,16044
"15472","Dcaf4",15472,16044
"15473","BC024659",15473,16045
"15474","E130307D12",15474,16046
"15475","Slc30a9",15475,16046
"15476","Lrrc24",15476,16047
"15477","LOC100044122",15477,16049
"15478","Gm9908",15478,16051
"15479","A130076G11Rik",15479,16052
"15480","3110001I22Rik",15480,16053
"15481","B230333C21Rik",15481,16054
"15482","A530021N07Rik",15482,16055
"15483","Cnr1",15483,16055
"15484","Sox2",15484,16056
"15485","Mir434",15485,16058
"15486","Agr3",15486,16061
"15487","Mta1",15487,16061
"15488","Mcmdc2",15488,16061
"15489","5830462I19Rik",15489,16065
"15490","2810455F06Rik",15490,16066
"15491","Hrh1",15491,16067
"15492","Arnt2",15492,16068
"15493","4933440M02Rik",15493,16068
"15494","Wibg",15494,16069
"15495","LOC381386",15495,16069
"15496","Gtf3c1",15496,16074
"15497","LOC382401",15497,16074
"15498","Lrrc41",15498,16075
"15499","Defa-ps1",15499,16075
"15500","Olfr100",15500,16075
"15501","Lin28b",15501,16076
"15502","C330021F23Rik",15502,16077
"15503","Med22",15503,16078
"15504","4930590J08Rik",15504,16078
"15505","6530401I16Rik",15505,16080
"15506","Gpr116",15506,16080
"15507","EG546036",15507,16081
"15508","AU019823",15508,16081
"15509","Yap1",15509,16082
"15510","LOC385453",15510,16082
"15511","Eif1ad",15511,16082
"15512","1500002O10Rik",15512,16082
"15513","Gcc1",15513,16083
"15514","Zfml",15514,16084
"15515","A630072I12Rik",15515,16085
"15516","Trim6",15516,16085
"15517","Gm13391",15517,16087
"15518","4930527E20Rik",15518,16087
"15519","Mipol1",15519,16088
"15520","Gm9966",15520,16090
"15521","Grifin",15521,16090
"15522","Mir181d",15522,16090
"15523","4930423O20Rik",15523,16093
"15524","E030007H10Rik",15524,16093
"15525","Gpr12",15525,16094
"15526","Ythdc2",15526,16095
"15527","Gm10007",15527,16095
"15528","4933400C23",15528,16096
"15529","Utp6",15529,16096
"15530","Fam175a",15530,16096
"15531","Rnf207",15531,16097
"15532","Brd1",15532,16098
"15533","Epha10",15533,16099
"15534","Dnajb6",15534,16099
"15535","C130042E02Rik",15535,16100
"15536","C78409",15536,16100
"15537","Yif1b",15537,16105
"15538","Atn1",15538,16105
"15539","Mtfmt",15539,16106
"15540","2610524F24Rik",15540,16106
"15541","Itpkb",15541,16108
"15542","Gm15880",15542,16109
"15543","Actr3",15543,16110
"15544","LOC331177",15544,16110
"15545","Olfr1284",15545,16113
"15546","9830141K10Rik",15546,16114
"15547","1700127G21Rik",15547,16115
"15548","Cenpm",15548,16115
"15549","Foxk1",15549,16116
"15550","Rkhd3",15550,16116
"15551","4933407H18Rik",15551,16117
"15552","Cngb1",15552,16117
"15553","Gm26130",15553,16117
"15554","LOC226955",15554,16118
"15555","1500002O20Rik",15555,16119
"15556","Zscan4c",15556,16119
"15557","LOC381114",15557,16120
"15558","Gm13377",15558,16121
"15559","Gpr82",15559,16121
"15560","ENSMUSG00000074075",15560,16123
"15561","LOC100044774",15561,16125
"15562","Olfr1324",15562,16125
"15563","Prdm2",15563,16125
"15564","Gm14420",15564,16126
"15565","Srprb",15565,16126
"15566","Kcnd2",15566,16126
"15567","Adpgk",15567,16127
"15568","Lnp",15568,16127
"15569","Vdac2",15569,16127
"15570","Ecg2",15570,16128
"15571","Ighe",15571,16128
"15572","Eif1ax",15572,16129
"15573","Cdk5",15573,16129
"15574","2310031L18Rik",15574,16129
"15575","6230421I24Rik",15575,16131
"15576","D4Wsu53e",15576,16131
"15577","Adam39",15577,16131
"15578","Dhx57",15578,16131
"15579","4921525L17Rik",15579,16132
"15580","Ache",15580,16133
"15581","LOC100504971",15581,16134
"15582","Gabrb2",15582,16135
"15583","LOC100046578",15583,16136
"15584","Zgpat",15584,16137
"15585","1700085B03Rik",15585,16139
"15586","Nhsl1",15586,16141
"15587","E130209G04Rik",15587,16142
"15588","8430427K15",15588,16143
"15589","Dnahc2",15589,16143
"15590","Ezh2",15590,16146
"15591","Ralgps1",15591,16146
"15592","Gm5496",15592,16146
"15593","Grk4",15593,16146
"15594","Paqr8",15594,16147
"15595","LOC102635795",15595,16147
"15596","Pcdhgb4",15596,16149
"15597","Brwd1",15597,16150
"15598","Lrit1",15598,16150
"15599","Cxcl17",15599,16150
"15600","Setdb1",15600,16150
"15601","Smt3h2-ps",15601,16151
"15602","2310047M10Rik",15602,16152
"15603","Ppp1r12c",15603,16153
"15604","1700065J11Rik",15604,16153
"15605","5830411N06Rik",15605,16153
"15606","Mnt",15606,16155
"15607","Smg1",15607,16157
"15608","Ncrna00086",15608,16157
"15609","Trappc1",15609,16159
"15610","Rasal2",15610,16159
"15611","C030003H22Rik",15611,16160
"15612","5830417I10Rik",15612,16161
"15613","Dnahc14",15613,16162
"15614","2310003F16Rik",15614,16163
"15615","4833408A19Rik",15615,16165
"15616","Skint7",15616,16166
"15617","Exoc6",15617,16166
"15618","Gm12542",15618,16166
"15619","LOC384086",15619,16168
"15620","9030619K07Rik",15620,16169
"15621","Mterfd1",15621,16171
"15622","E130202I16Rik",15622,16171
"15623","Fbxl22",15623,16172
"15624","Mir292",15624,16172
"15625","Tmc1",15625,16172
"15626","Srpr",15626,16173
"15627","D130035M05Rik",15627,16174
"15628","Sec22l3",15628,16176
"15629","Adprh",15629,16177
"15630","Gm25517",15630,16177
"15631","Pttg1",15631,16177
"15632","Necab2",15632,16179
"15633","4930443G12Rik",15633,16183
"15634","Gm4559",15634,16184
"15635","Pbx3",15635,16184
"15636","Rasgef1a",15636,16185
"15637","Gm10475",15637,16185
"15638","Neurog3",15638,16186
"15639","Gm5106",15639,16187
"15640","Gm16527",15640,16188
"15641","2310033P09Rik",15641,16189
"15642","Gm8840",15642,16189
"15643","V1rh21",15643,16190
"15644","9430097D07Rik",15644,16190
"15645","Trmt2a",15645,16190
"15646","LOC674147",15646,16190
"15647","Exdl2",15647,16191
"15648","Parp1",15648,16191
"15649","Vmn1r-ps32",15649,16192
"15650","Ptdss2",15650,16192
"15651","Gm10530",15651,16193
"15652","1110034G24Rik",15652,16194
"15653","Kxd1",15653,16195
"15654","Arfrp1",15654,16195
"15655","4632404M16Rik",15655,16196
"15656","Gm528",15656,16197
"15657","Cnnm3",15657,16198
"15658","Nalp5",15658,16198
"15659","Ptp4a1",15659,16199
"15660","Gm10549",15660,16199
"15661","Mlr2",15661,16200
"15662","Vmn1r2",15662,16200
"15663","Klrb1b",15663,16200
"15664","Gm10742",15664,16201
"15665","4930538K18Rik",15665,16202
"15666","Tas2r124",15666,16203
"15667","A830039N20Rik",15667,16204
"15668","Gm11536",15668,16205
"15669","EG238395",15669,16207
"15670","Crmp1",15670,16207
"15671","Gm23377",15671,16208
"15672","Phxr2",15672,16209
"15673","5330432H08Rik",15673,16209
"15674","Gm725",15674,16209
"15675","LOC668239",15675,16211
"15676","Kcnn3",15676,16212
"15677","Mettl10",15677,16212
"15678","Slc6a3",15678,16212
"15679","Gm9079",15679,16213
"15680","Mapk8ip2",15680,16214
"15681","Fgfr1",15681,16215
"15682","Srrd",15682,16215
"15683","AI427122",15683,16217
"15684","Tmem200b",15684,16217
"15685","2310002J15Rik",15685,16217
"15686","Plcz1",15686,16217
"15687","Gm23214",15687,16218
"15688","B230325K18Rik",15688,16219
"15689","Psmd6",15689,16219
"15690","EG237009",15690,16219
"15691","scl0003781.1_22",15691,16219
"15692","Cdx1",15692,16219
"15693","Csnk1g3",15693,16220
"15694","D030032G01Rik",15694,16221
"15695","Ing2",15695,16222
"15696","2310008H09Rik",15696,16223
"15697","Nktr",15697,16224
"15698","Ttn",15698,16224
"15699","Plekhg1",15699,16225
"15700","Pdx1",15700,16228
"15701","Wdr45",15701,16230
"15702","C030030A07Rik",15702,16231
"15703","Fibp",15703,16232
"15704","1110014J17Rik",15704,16233
"15705","Prl3b1",15705,16235
"15706","Myt1",15706,16235
"15707","Zic3",15707,16235
"15708","mtDNA_ND5",15708,16236
"15709","Bdkrb2",15709,16236
"15710","Dbndd1",15710,16238
"15711","Gm10135",15711,16239
"15712","1810046K07Rik",15712,16239
"15713","Ripk1",15713,16239
"15714","Vcp",15714,16240
"15715","Kcns2",15715,16240
"15716","Efcab5",15716,16241
"15717","LOC100040462",15717,16241
"15718","Olfr517",15718,16241
"15719","Mir25",15719,16241
"15720","Olfr266",15720,16244
"15721","Cdk2ap2",15721,16244
"15722","Gab1",15722,16244
"15723","Rp1l1",15723,16244
"15724","Luzp2",15724,16245
"15725","9130019O22Rik",15725,16246
"15726","n-R5s166",15726,16246
"15727","Acss3",15727,16246
"15728","Gm5356",15728,16249
"15729","Hepacam",15729,16250
"15730","Trp53bp1",15730,16250
"15731","LOC380653",15731,16251
"15732","Creg1",15732,16253
"15733","Pigg",15733,16253
"15734","Gm19913",15734,16255
"15735","Swi5",15735,16255
"15736","Fbxl18",15736,16255
"15737","Itm2c",15737,16256
"15738","Uxs1",15738,16257
"15739","LOC100046406",15739,16257
"15740","V1rk1",15740,16258
"15741","Sfrs11",15741,16259
"15742","Ccdc88a",15742,16260
"15743","Lmx1a",15743,16260
"15744","Fyttd1",15744,16260
"15745","Cirh1a",15745,16262
"15746","LOC278188",15746,16263
"15747","Ssh1",15747,16263
"15748","Lrrc58",15748,16265
"15749","4930594M22Rik",15749,16266
"15750","Rxfp4",15750,16266
"15751","Dennd1b",15751,16267
"15752","Patl1",15752,16268
"15753","9630029G12Rik",15753,16268
"15754","Setdb2",15754,16268
"15755","1700021J08Rik",15755,16269
"15756","Cyhr1",15756,16270
"15757","Olfr538",15757,16271
"15758","Tcf24",15758,16271
"15759","Gm22759",15759,16271
"15760","Srp19",15760,16273
"15761","V1re6",15761,16273
"15762","LOC235206",15762,16274
"15763","LOC673203",15763,16274
"15764","Arid1a",15764,16274
"15765","Olfr211",15765,16275
"15766","Aldh16a1",15766,16275
"15767","Zdhhc20",15767,16276
"15768","Olfr646",15768,16277
"15769","D330027L06Rik",15769,16277
"15770","Gm13034",15770,16277
"15771","Zfp781",15771,16279
"15772","A630064D11Rik",15772,16280
"15773","Olfr1128",15773,16280
"15774","Ssr2",15774,16280
"15775","Cetn3",15775,16281
"15776","Dguok",15776,16283
"15777","Irgq",15777,16284
"15778","Bcan",15778,16284
"15779","Pcyox1l",15779,16284
"15780","LOC102639950",15780,16284
"15781","Fzd9",15781,16285
"15782","Pttg1ip",15782,16286
"15783","Gcap3",15783,16286
"15784","Tmem63c",15784,16287
"15785","Ccl20",15785,16287
"15786","Gm25800",15786,16287
"15787","Tead4",15787,16288
"15788","Gabarapl2",15788,16289
"15789","Gm15575",15789,16289
"15790","E330013K21Rik",15790,16290
"15791","Agmat",15791,16292
"15792","Gm12221",15792,16292
"15793","Adam26b",15793,16293
"15794","Gm414",15794,16293
"15795","LOC676133",15795,16294
"15796","Gm10278",15796,16294
"15797","Sstr2",15797,16295
"15798","Rpgr",15798,16296
"15799","Olfr145",15799,16296
"15800","Gfra3",15800,16297
"15801","Adat2",15801,16297
"15802","Olfr1426",15802,16298
"15803","Vmn2r32",15803,16299
"15804","Fstl4",15804,16300
"15805","Mbtd1",15805,16301
"15806","BC085284",15806,16302
"15807","Lins",15807,16303
"15808","Zmym5",15808,16304
"15809","Dars2",15809,16304
"15810","Micalcl",15810,16304
"15811","2410075B13Rik",15811,16304
"15812","4930524L23Rik",15812,16305
"15813","Gm10751",15813,16305
"15814","Olfr1250",15814,16306
"15815","9430076C15Rik",15815,16306
"15816","Pnpla5",15816,16306
"15817","Higd1c",15817,16306
"15818","4631414F19Rik",15818,16307
"15819","Usp36",15819,16308
"15820","Odc1",15820,16309
"15821","A630049I22Rik",15821,16309
"15822","Ppih",15822,16310
"15823","Lhx9",15823,16310
"15824","Kti12",15824,16310
"15825","Tmem57",15825,16311
"15826","Cript",15826,16311
"15827","Foxi2",15827,16312
"15828","Pin1rt1",15828,16315
"15829","2810046L04Rik",15829,16316
"15830","Mtmr14",15830,16317
"15831","Bpifb4",15831,16319
"15832","Osta",15832,16320
"15833","LOC226685",15833,16320
"15834","Pigu",15834,16322
"15835","6330512M04Rik",15835,16323
"15836","D130066L18Rik",15836,16323
"15837","Crhbp",15837,16324
"15838","LOC102637189",15838,16324
"15839","Sla2",15839,16325
"15840","Pcbp1",15840,16325
"15841","2610002B11Rik",15841,16325
"15842","Nus1",15842,16326
"15843","LOC386097",15843,16326
"15844","Xist",15844,16327
"15845","Tmem209",15845,16328
"15846","LOC380629",15846,16329
"15847","Abcb5",15847,16329
"15848","Olfr600",15848,16329
"15849","Phxr1",15849,16331
"15850","Cldn13",15850,16331
"15851","LOC239559",15851,16333
"15852","A430083I17Rik",15852,16334
"15853","Zbtb33",15853,16336
"15854","Astn2",15854,16338
"15855","4930448H16Rik",15855,16338
"15856","Mafa",15856,16338
"15857","Ccdc12",15857,16339
"15858","Tecr",15858,16341
"15859","9130215G10Rik",15859,16343
"15860","Lta4h",15860,16343
"15861","Taok1",15861,16344
"15862","Doc2b",15862,16344
"15863","Gm14220",15863,16345
"15864","Mir681",15864,16346
"15865","Gm776",15865,16347
"15866","Acsl4",15866,16349
"15867","Krt78",15867,16350
"15868","Gm6878",15868,16350
"15869","Foxl2",15869,16351
"15870","Gm16042",15870,16351
"15871","Hus1b",15871,16351
"15872","Ttbk1",15872,16352
"15873","9930022N03Rik",15873,16354
"15874","Ccdc23",15874,16358
"15875","Ddx3y",15875,16358
"15876","Gm23297",15876,16358
"15877","Irx3os",15877,16359
"15878","Wbp7",15878,16360
"15879","Olfr666",15879,16360
"15880","9630042H07Rik",15880,16361
"15881","Trappc11",15881,16361
"15882","4930413G21Rik",15882,16362
"15883","LOC100039346",15883,16363
"15884","2810403A07Rik",15884,16363
"15885","Ccdc72",15885,16365
"15886","Gm22214",15886,16368
"15887","Cpox",15887,16368
"15888","Olfr1394",15888,16369
"15889","C230048N02Rik",15889,16369
"15890","9530053A07Rik",15890,16369
"15891","V1rh5",15891,16369
"15892","Dagla",15892,16370
"15893","LOC641366",15893,16371
"15894","Grwd1",15894,16372
"15895","Traf3ip1",15895,16373
"15896","Olfr644",15896,16373
"15897","Hbxip",15897,16373
"15898","LOC381566",15898,16374
"15899","Alpl",15899,16374
"15900","Olfr878",15900,16375
"15901","LOC237459",15901,16375
"15902","Cacna1g",15902,16375
"15903","Cebpe",15903,16376
"15904","4932431H17Rik",15904,16376
"15905","BC052055",15905,16378
"15906","Tmem134",15906,16378
"15907","5730507C01Rik",15907,16379
"15908","Nkpd1",15908,16380
"15909","Olfr1282",15909,16381
"15910","Gm10447",15910,16382
"15911","Icosl",15911,16382
"15912","Ubxd4",15912,16384
"15913","9530062M13Rik",15913,16384
"15914","Ncaml-pending",15914,16386
"15915","Gm13042",15915,16388
"15916","Ankra2",15916,16389
"15917","Cog1",15917,16389
"15918","B230304I02Rik",15918,16390
"15919","9530026P05Rik",15919,16390
"15920","Gm10006",15920,16391
"15921","Xkr6",15921,16391
"15922","Snf8",15922,16391
"15923","Chaf1a",15923,16391
"15924","D030017L14Rik",15924,16392
"15925","Tln1",15925,16392
"15926","Scmh1",15926,16393
"15927","LOC236749",15927,16393
"15928","F730019F02Rik",15928,16395
"15929","Olfr338",15929,16395
"15930","Zfp534",15930,16397
"15931","B430319F04Rik",15931,16398
"15932","Adss2",15932,16399
"15933","A330070K13Rik",15933,16399
"15934","Zfp607",15934,16400
"15935","Suhw4",15935,16400
"15936","Gm25740",15936,16401
"15937","4930407I10Rik",15937,16401
"15938","2310050C09Rik",15938,16402
"15939","Slc22a16",15939,16403
"15940","Iqck",15940,16403
"15941","V1rc15",15941,16404
"15942","2510009E07Rik",15942,16404
"15943","Ribc2",15943,16405
"15944","D6Ertd349e",15944,16405
"15945","Zscan30",15945,16406
"15946","Gm11413",15946,16410
"15947","Hsf1",15947,16411
"15948","LOC100039496",15948,16412
"15949","Ltb4r2",15949,16412
"15950","Tesp2",15950,16412
"15951","Kelchl",15951,16413
"15952","Bat4",15952,16415
"15953","Rdh1",15953,16415
"15954","Dnajc11",15954,16416
"15955","LOC100039532",15955,16417
"15956","Dom3z",15956,16417
"15957","Gm884",15957,16417
"15958","Gm24139",15958,16418
"15959","Gm25106",15959,16419
"15960","Snx27",15960,16419
"15961","LOC100045457",15961,16420
"15962","Dlgap3",15962,16423
"15963","Trim66",15963,16424
"15964","Gm12653",15964,16424
"15965","Kri1",15965,16425
"15966","Fbxo42",15966,16426
"15967","Asmt",15967,16427
"15968","Rhox3a",15968,16428
"15969","Olfr868",15969,16428
"15970","Plekhm1",15970,16431
"15971","Gm19450",15971,16432
"15972","LOC102632427",15972,16433
"15973","4930557F10Rik",15973,16433
"15974","Ccnd3-ps",15974,16434
"15975","Igsf5",15975,16435
"15976","Crygs",15976,16435
"15977","B230378H13Rik",15977,16436
"15978","Gatsl2",15978,16437
"15979","Atp6v0c",15979,16437
"15980","Hars2",15980,16437
"15981","Tieg3",15981,16438
"15982","Rps19-ps3",15982,16439
"15983","LOC329488",15983,16439
"15984","Gm7158",15984,16443
"15985","Olfr469",15985,16444
"15986","Gm10839",15986,16444
"15987","Uts2r",15987,16445
"15988","Plekhg3",15988,16445
"15989","Mrgpra4",15989,16447
"15990","Iffo1",15990,16447
"15991","LOC100040961",15991,16447
"15992","Atp6v1e2",15992,16448
"15993","B830017H08Rik",15993,16449
"15994","4632413C10Rik",15994,16449
"15995","E130308J18Rik",15995,16450
"15996","Jsrp1",15996,16450
"15997","A630007M06Rik",15997,16451
"15998","Nrsn2",15998,16452
"15999","AU018829",15999,16452
"16000","Nup62-il4i1",16000,16454
"16001","4933427G23Rik",16001,16454
"16002","3830432E14Rik",16002,16455
"16003","Arr3",16003,16455
"16004","Cmtm6",16004,16455
"16005","Pou6f1",16005,16456
"16006","C330024C12Rik",16006,16458
"16007","5133401H10Rik",16007,16459
"16008","Tubgcp5",16008,16460
"16009","Rhox10",16009,16460
"16010","Fam40a",16010,16461
"16011","Frmpd1",16011,16461
"16012","Tbc1d9b",16012,16462
"16013","Smagp",16013,16462
"16014","Gm26225",16014,16463
"16015","Speer1-ps1",16015,16463
"16016","3110006P09Rik",16016,16465
"16017","Zfp108",16017,16465
"16018","Rap1gap",16018,16466
"16019","Elmo2",16019,16466
"16020","1500015L24Rik",16020,16466
"16021","Gmfb",16021,16467
"16022","Avp",16022,16467
"16023","Prl2c5",16023,16468
"16024","Adam1b",16024,16469
"16025","LOC100048330",16025,16469
"16026","Gm22689",16026,16470
"16027","Osbpl8",16027,16471
"16028","Gm590",16028,16471
"16029","Pcdh10",16029,16472
"16030","LOC628101",16030,16472
"16031","Accn4",16031,16472
"16032","Gm26300",16032,16474
"16033","Gzme",16033,16475
"16034","Sphk2",16034,16475
"16035","Lipt2",16035,16475
"16036","Gm6838",16036,16476
"16037","Rab11fip3",16037,16477
"16038","9030409G11Rik",16038,16477
"16039","Zfp503",16039,16478
"16040","n-R5s213",16040,16478
"16041","Olfr48",16041,16478
"16042","2810038L03Rik",16042,16479
"16043","Gm5451",16043,16480
"16044","Pmpca",16044,16480
"16045","Gm4922",16045,16480
"16046","Clcn4-2",16046,16481
"16047","C130078A06Rik",16047,16481
"16048","Rbm45",16048,16483
"16049","Slc30a10",16049,16483
"16050","Slc26a2",16050,16483
"16051","Smarca2",16051,16483
"16052","Cdc5l",16052,16485
"16053","LOC217240",16053,16486
"16054","Atp6ap1",16054,16486
"16055","Zfp646",16055,16487
"16056","Rab5a",16056,16487
"16057","A230074B11Rik",16057,16487
"16058","Ifng",16058,16488
"16059","Pick1",16059,16489
"16060","EG272350",16060,16489
"16061","Gm10385",16061,16490
"16062","Olfr168",16062,16490
"16063","Scgb3a1",16063,16490
"16064","LOC670356",16064,16491
"16065","Arnt",16065,16492
"16066","Vsx2",16066,16493
"16067","Nebl",16067,16493
"16068","Gm20831",16068,16494
"16069","Gm749",16069,16496
"16070","Rbbp6",16070,16496
"16071","4930500M09Rik",16071,16497
"16072","Erich1",16072,16497
"16073","Tbk1",16073,16500
"16074","Myo9a",16074,16500
"16075","1700055M20Rik",16075,16501
"16076","Myl12a",16076,16501
"16077","Pfn1",16077,16501
"16078","Snora24",16078,16502
"16079","LOC546723",16079,16504
"16080","Olfr358",16080,16505
"16081","Olfr1326-ps1",16081,16505
"16082","Naa60",16082,16505
"16083","4930568E12Rik",16083,16507
"16084","4933434M16Rik",16084,16507
"16085","Ncaph2",16085,16507
"16086","Otx2",16086,16510
"16087","Gm24624",16087,16510
"16088","Gm715",16088,16511
"16089","Mir668",16089,16511
"16090","Gdf7",16090,16511
"16091","Gm19501",16091,16512
"16092","Olfr1280",16092,16512
"16093","LOC640963",16093,16513
"16094","Alkbh6",16094,16513
"16095","LOC100046372",16095,16514
"16096","LOC100045869",16096,16515
"16097","1700010H22Rik",16097,16516
"16098","Mtmr9",16098,16516
"16099","E030022I04Rik",16099,16517
"16100","Adamts13",16100,16518
"16101","Slc25a14",16101,16519
"16102","C1d",16102,16520
"16103","Olfr1226",16103,16521
"16104","Gm13149",16104,16521
"16105","2310003H01Rik",16105,16522
"16106","Gm9982",16106,16523
"16107","D630042F21Rik",16107,16524
"16108","Dnajc2",16108,16526
"16109","Olfr368",16109,16526
"16110","Zfp719",16110,16528
"16111","Gm1140",16111,16528
"16112","Jub",16112,16529
"16113","Ccdc132",16113,16529
"16114","4933401B08Rik",16114,16529
"16115","1700018A14Rik",16115,16529
"16116","Gm156",16116,16530
"16117","Med10",16117,16530
"16118","C230052I12Rik",16118,16531
"16119","Gm13754",16119,16532
"16120","Rundc1",16120,16535
"16121","A630021K08Rik",16121,16535
"16122","E330020K23Rik",16122,16536
"16123","Lrch4",16123,16537
"16124","Mir680-2",16124,16539
"16125","Kif19a",16125,16539
"16126","Zfp60",16126,16540
"16127","scl0002337.1_39",16127,16540
"16128","Hipk4",16128,16540
"16129","A930035D04Rik",16129,16540
"16130","LOC100862021",16130,16541
"16131","1700025F24Rik",16131,16542
"16132","Mir346",16132,16542
"16133","Fgf22",16133,16543
"16134","Gm19717",16134,16544
"16135","Gpr143",16135,16545
"16136","Rpn1",16136,16545
"16137","Galnt9",16137,16547
"16138","3110003A17Rik",16138,16547
"16139","Rexo4",16139,16548
"16140","2210406O10Rik",16140,16548
"16141","B230328G18Rik",16141,16549
"16142","Rhox9",16142,16549
"16143","Adss",16143,16550
"16144","Galnt3",16144,16550
"16145","EG317677",16145,16550
"16146","Gpr111",16146,16553
"16147","Tmem28",16147,16554
"16148","Vmn2r65",16148,16554
"16149","AF119384",16149,16554
"16150","Serpina11",16150,16555
"16151","Gm20172",16151,16555
"16152","D130077B20Rik",16152,16558
"16153","Mir345",16153,16559
"16154","C630002L24Rik",16154,16559
"16155","A730017L22Rik",16155,16559
"16156","Atxn10",16156,16560
"16157","Adnp2",16157,16562
"16158","LOC385019",16158,16562
"16159","Trav6n-6",16159,16564
"16160","Gm15544",16160,16569
"16161","Wdr70",16161,16571
"16162","BC068157",16162,16571
"16163","D130052B06Rik",16163,16572
"16164","Upf3b",16164,16572
"16165","Gm9876",16165,16572
"16166","Fam108b",16166,16573
"16167","LOC383621",16167,16575
"16168","Plxna3",16168,16575
"16169","Syt9",16169,16575
"16170","Sfxn2",16170,16576
"16171","Gm26153",16171,16576
"16172","9130227L01Rik",16172,16576
"16173","Gm5828",16173,16577
"16174","Pramel3",16174,16577
"16175","BC052486",16175,16578
"16176","BC125332",16176,16578
"16177","Gm757",16177,16580
"16178","LOC100046264",16178,16581
"16179","Zfp821",16179,16583
"16180","Prkd3",16180,16583
"16181","Snrpg",16181,16584
"16182","Snora23",16182,16584
"16183","Gm20328",16183,16585
"16184","1500012K07Rik",16184,16586
"16185","2600006L11Rik",16185,16587
"16186","LOC380706",16186,16587
"16187","Tsc22d1",16187,16588
"16188","Numbl",16188,16588
"16189","Siva1",16189,16588
"16190","Mmp20",16190,16589
"16191","Casz1",16191,16589
"16192","Olfr328",16192,16589
"16193","scl0001233.1_26",16193,16590
"16194","Larp4",16194,16590
"16195","1810008K04Rik",16195,16591
"16196","Npat",16196,16592
"16197","Fam75d3",16197,16592
"16198","Pgap2",16198,16594
"16199","Fam220-ps",16199,16595
"16200","Cox16",16200,16596
"16201","Gm10497",16201,16597
"16202","B430110C06Rik",16202,16599
"16203","Neurog2",16203,16601
"16204","Otp",16204,16601
"16205","Apba3",16205,16601
"16206","Gm5046",16206,16602
"16207","Dscam",16207,16603
"16208","5430407P10Rik",16208,16604
"16209","Gm15284",16209,16604
"16210","A330029H11Rik",16210,16605
"16211","Hoxa3",16211,16606
"16212","Ppp1cc",16212,16606
"16213","Slc7a1",16213,16606
"16214","Ush1g",16214,16609
"16215","2310028H24Rik",16215,16609
"16216","LOC238829",16216,16611
"16217","Gm13051",16217,16614
"16218","Ctnna1",16218,16617
"16219","Atp5d",16219,16617
"16220","Gm10371",16220,16617
"16221","LOC333825",16221,16619
"16222","Tmem55a",16222,16619
"16223","Nacad",16223,16620
"16224","LOC666403",16224,16620
"16225","Gm13440",16225,16622
"16226","Grhl3",16226,16622
"16227","Gpatch2",16227,16622
"16228","Ng23",16228,16623
"16229","Rimkla",16229,16624
