"","GSE73108","GSE65221","GSE115645"
"ADO",0.0336164812122631,0.20786430201904,0.617812102459345
"ADORA1",0.0844413947688195,0.182245464200356,0.252716368885014
"ADORA2A",0.0727111252758843,0.147830125715932,0.300095710428749
"ADORA2B",0.111773759322093,0.195752118563336,0.28341185913406
"ADORA3",0.0485731921851227,0.229056996214892,0.202085347266779
"ADPGK",0.050215111458093,0.201615349873499,0.140058109134592
"ADPRH",0.102072577319747,0.258115723903555,0.246778560395711
"ADPRHL1",0.073740287873612,0.156450310470007,0.00134856656824629
"ADPRHL2",0.0479134678490875,0.19381529240333,0.0386740616261254
"ADRA1A",0.0315757428799265,0.152267580538151,0.204788157955584
"ADRA1B",0.0765874179762516,0.350129155593571,0.565969410906871
"ADRA1D",0.0467858378163618,0.109655359082164,0.398688978690081
"ADRA2A",0.149405921989761,0.3614998839223,0.201810008023253
"ADRA2B",0.0364165008241426,0.18225752294532,0.169290179424708
"ADRA2C",0.0340957220009707,0.129503994431745,0.0327288472377428
"ADRB1",0.217311619844271,0.295233405742821,0.123768382953879
"ADRB2",0.113976499253064,0.32388253419943,0.122956830250277
"ADRB3",0.0282997895781285,0.198210573854987,0.0426513550017641
"ADRBK1",0.0213739438239764,0.269391000586091,1.09677449217587
"ADRBK2",0.0923491678988849,0.29683172441723,0.15690601057013
"ADRM1",0.0412637774077217,0.251142521851721,0.665321334662962
"ADSL",0.0181725260985466,0.224812300036431,0.151507990005731
"ADSS",0.0753167221563382,0.196228405149688,0.152958489845634
"ADSSL1",0.0528535376125077,0.18020918068183,0.239519884903499
"AEBP1",0.0671277681600932,0.44205038160273,0.0778767715460305
"AEBP2",0.0528809374612568,0.195236876962185,0.209852044872385
"AEN",0.0529548520253466,0.229831699439278,0.00930155963227538
"AES",0.0528610108805916,0.366678247054804,0.578233981583623
"AFAP1",0.0285306549943253,0.109346352809173,0.251365041840693
"AFAP1L1",0.0863961681359357,0.25373818720407,0.00614749711009148
"AFAP1L2",0.137182518724681,0.285387891567867,0.239376881510663
"AFAR3",0.0366653106685216,0.150451721828977,0.533650145007369
"AFARP1",0.0278015678188044,0.0952069128533701,0.326664106087438
"AFF1",0.0442974626056112,0.223870160100473,0.0442595449402318
"AFF2",0.137721133329638,0.420923202792406,0.211038654967914
"AFF3",0.061458029627332,0.352322917192528,0.0251987898636109
"AFF4",0.065973538966973,0.224085656167205,0.122790355593488
"AFG3L1",0.0627094462252236,0.0894512641788186,0.0141472428810331
"AFG3L2",0.0189261761739232,0.205297452125825,0.0238936970016302
"AFM",0.015789856138757,0.11660342367139,0.273150053193461
"AFMID",0.0743545784357356,0.192025527776522,0.251632437595933
"AFP",0.020229187937221,0.141552711592071,0.0608243670866304
"AFTPH",0.0448990553390894,0.174095929665742,0.141485883629819
"AGA",0.0908466434720247,0.319174144236731,0.367633746558848
"AGAP1",0.0310827301184448,0.0869056624210108,0.197056779744962
"AGAP11",0.0280173536784649,0.0951659675194117,0.208045907752218
"AGAP2",0.0175766303723175,0.104187017651496,0.199904381514919
"AGAP3",0.0673801156030711,0.181952611697454,0.305046277854771
"AGAP6",0.0686098523405589,0.284420627059223,0.0846973561518335
"AGAP7",0.0442041757692611,0.119591700909527,0.305374336247024
"AGAP8",0.0631320451607667,0.406378403964042,0.224297825782462
"AGBL1",0.0148258329390889,0.0798026284376013,0.268965931361269
"AGBL2",0.0159833424204973,0.103034876087705,0.29065282174462
"AGBL3",0.0116039006421469,0.104596105121532,0.492716834703201
"AGBL4",0.0275488109459716,0.104519070578966,0.989161549666557
"AGBL5",0.0593336859181583,0.195300849269631,0.00829200808770791
"AGC1",0.0259056205342216,0.122985648788504,0.915486558245453
"AGER",0.0954177659099891,0.135736515637622,0.290510645551217
"AGFG1",0.0497022407336173,0.265436017997578,0.00463173908941269
"AGFG2",0.062499134518746,0.13154167336027,0.358306101133522
"AGGF1",0.0245509651224438,0.149469011840833,0.396068285829511
"AGK",0.0419664234784336,0.123837493282386,0.499627530413467
"AGL",0.0360089358279709,0.0605720904553511,0.0625017356252196
"AGMAT",0.0411893932776854,0.124491341159377,0.216172580948225
"AGPAT1",0.0228011520294006,0.116260750879402,0.108259144433696
"AGPAT2",0.0763690813807428,0.341191429090363,0.0551371292704429
"AGPAT3",0.145618860288048,0.337523681766343,0.269793566984288
"AGPAT4",0.0410528518962481,0.225163847545566,0.14666629713295
"AGPAT5",0.0706441255636419,0.17725275798618,0.620151986000515
"AGPAT6",0.0514588353356349,0.193220091393562,0.576938669773646
"AGPAT9",0.106960290445785,0.621111604784158,0.334194600673164
"AGPS",0.0553436439779049,0.142515337192856,0.248606097671397
"AGR2",0.0562348244005087,0.0848828848719464,0.201485695474342
"AGR3",0.0255855847169214,0.0944780339422978,0.15503424582626
"AGRN",0.0674888979405524,0.258872698986739,0.0345328868563678
"AGRP",0.0242213737451927,0.0752374875728921,0.118855094364894
"AGT",0.169065101105887,0.516339305842577,0.188042413284861
"AGTPBP1",0.027815312624565,0.169938796992992,0.330666250096538
"AGTR1",0.0712267540418379,0.323625766090289,0.18205794437148
"AGTR2",0.0926226632515232,0.141759225808732,0.0724127533570375
"AGTRAP",0.0455809208468231,0.246689716250782,0.210097137240427
"AGXT",0.100101885386767,0.198960214606638,0.277260779262942
"AGXT2",0.012134428707281,0.156127961335656,0.0709237360221324
"AGXT2L1",0.031061410850582,0.121163482840907,0.156783249615101
"AGXT2L2",0.0205908724958668,0.155633872808209,0.343668437396077
"AHCTF1",0.0476712066050814,0.364801898546253,0.17721409982447
"AHCY",0.0400248436513274,0.264991650151363,0.189594197924412
"AHCYL1",0.0228348939733428,0.217567540349822,0.112147376109216
"AHCYL2",0.0515946459829512,0.172595713895254,0.396594592832432
"AHDC1",0.0962248396444704,0.309819234119349,0.0197559778154094
"AHI1",0.0386211681626914,0.273601722631589,0.14735089623523
"AHNAK",0.169792158108633,0.37298651635843,0.219007454074594
"AHNAK2",0.0797565411064619,0.669972399660161,0.355081922180724
"AHR",0.0440472211567508,0.236019086612592,0.0450768590875526
