"","GSE25401","GSE25910","GSE33070","GSE73655","GSE41223","GSE54280"
"ABR",0.419327041190627,0.562637690359049,0.040824040828031,0.0491034642912681,0.244304786107065,0.025420230982968
"ABRA",0.410996814464692,0.334738948735786,0.038993604579589,0.0289110176184686,0.348278614166856,0.0131173122227329
"ABRACL",0.911916397229784,0.681116000917024,0.0677697537899213,0.0460118673644437,0.413713868839447,0.0949421129455333
"ABT1",0.393404395936795,0.391190808263415,0.0473052926284871,0.0134703510684393,0.273895042361257,0.0102109955333733
"ABTB1",0.374976382363698,0.344741482619251,0.0489764364216379,0.0136278327301967,0.224554559523596,0.0183369507595963
"ABTB2",0.616181984787776,0.36651292140133,0.035774403146533,0.0361263517598841,0.556615037272392,0.0230366315087416
"ACAA1",0.46191973860363,0.576517400837736,0.0454898742914506,0.0421835880912021,0.586422054314663,0.0243783690027281
"ACAA2",0.320112691976565,0.513907420735336,0.0606856016752284,0.0326368354285009,0.720328900249534,0.012896739051371
"ACACA",0.460328729927775,0.726713985650887,0.0694407439251544,0.085947850976292,0.29842046883471,0.0290473757640644
"ACACB",0.348486779748424,0.779051191881942,0.0951701879292173,0.0419597680883559,1.08624476279867,0.0239871993799713
"ACAD10",0.349849160253594,0.501602845525992,0.0312797936384233,0.0433456805778504,0.299255865731457,0.008643898234525
"ACAD8",0.343633531912664,0.740023352679575,0.0446867120492659,0.0235015773666963,0.710681046637279,0.022828469233857
"ACAD9",0.32117773684957,0.408839388100345,0.026512602756022,0.0287902543307891,0.380056235191323,0.0112096901844287
"ACADL",0.47147711373913,1.08827994070384,0.0527008544114071,0.0627552891973477,0.824723724531317,0.0431726077296829
"ACADM",0.319137388698798,0.893399316476365,0.0609193334029545,0.060930705127983,0.832614423380642,0.0233766592565957
"ACADS",0.339671142060654,0.78393403173524,0.0663056223999239,0.0349255670049837,0.725151003317545,0.0200629386729486
"ACADSB",0.28777320088926,0.556381177600156,0.0763853046961921,0.0449404079905855,0.583272525184233,0.0573462226889112
"ACADVL",0.342435026199528,0.543425639641916,0.0332621513203748,0.0164765154398575,0.483444075036807,0.0402027991595292
"ACAN",0.395316174716981,0.307841801461573,0.0303905392775814,0.0366195877479799,0.502480685573771,0.194873866009583
"ACAP2",0.305615383654728,0.261501286379539,0.0206327609403688,0.0227951327393256,0.259858239531682,0.0219349920394309
"ACAP3",0.497880241805441,0.260294447406916,0.025744377220958,0.0200260774069234,0.230961524911922,0.0298266326655626
"ACAT1",0.339950278608543,0.594701835288768,0.0731968110409684,0.0473732033156422,0.249472513828971,0.0581915678147585
"ACAT2",0.497373510409897,0.860543441312698,0.0384470759844073,0.0448535795807046,0.454290839026789,0.0773415268972357
"ACBD3",0.25404318507201,0.288944736732633,0.0262063822543357,0.0279998008934453,0.350922821173653,0.0176207227069531
"ACBD4",0.431470094518349,0.318184351648467,0.0316970647052136,0.0232236775163391,0.286342099565462,0.0310490395534211
"ACBD5",0.35644423810827,0.372632095471396,0.0511343582796936,0.0548381460758936,0.359195868862052,0.0193156098269186
"ACBD6",0.41646557043578,0.482817310300967,0.0431265647512471,0.0258903044201679,0.215417273710836,0.0258657018534605
"ACBD7",0.974411810974823,0.486931219371069,0.0216624644463785,0.0547645132235606,0.972533953873874,0.0289260186624021
"ACCS",0.365002268295907,0.284635770498655,0.027009931394279,0.0287486961688143,0.285970359837759,0.035026703745338
"ACCSL",0.45891987179173,0.423881801694915,0.0268246184520385,0.038249071311017,0.680516734523769,0.0128485134993686
"ACD",0.408491852740195,0.456712986516854,0.0302074108223674,0.019661452508754,0.442846730219178,0.0223132810110118
"ACE",0.433340608843256,0.222900564089583,0.0354009029023726,0.0403001404828888,0.232006964846132,0.030455177211815
"ACE2",0.570325807692308,0.36230107260078,0.0428232155737246,0.0683835778380926,0.526028184750269,0.0286497647388152
"ACER1",0.441317928648648,0.390932933863192,0.0219974949067113,0.0268957057051017,0.478009630953678,0.0266050179385442
"ACER2",0.545179503746357,0.562358860100739,0.0716926434275195,0.0640801331665794,0.822164861924917,0.0364157367080987
"ACER3",0.372732689918606,0.82894210850923,0.0720135149173762,0.0795739734060584,1.02581012095836,0.0184270094120106
"ACHE",0.455954648942675,1.77610743574043,0.0186822468842655,0.1143792266475,0.367980593138472,0.0348418814385487
